Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
Nhất Kích Sát Thần	206	2	8	PlayShake	60	120	2	1		
Nhất Kích Sát Thần	206	3		UnbindEffect	206					
Nhất Kích Sát Thần	206	2	12	CanDoRun						
Nhất Kích Sát Thần	206	2	12	CanDoSkill	1					
Nhất Kích Sát Thần_Phụ	207	1		CastSkill	207					
Bá Vương Nộ Hống	208	1		PlayEffect	9079					
Bá Vương Nộ Hống	208	2	0	CastSkill	208					
Bá Vương Nộ Hống	208	2	3	PlayShake	60	160	3	1		
Bá Vương Nộ Hống	208	2	10	CanDoRun						
Bá Vương Nộ Hống	208	2	10	CanDoSkill	1					
Bá Vương Nộ Hống	208	3		UnbindEffect	9079					
Huyết Chiến Bát Phương	210	1		PlayEffect	210	1				
Huyết Chiến Bát Phương	210	1		IgnoreSpeState	1					
Huyết Chiến Bát Phương	210	2	1	CastSkill	211					
Huyết Chiến Bát Phương	210	2	5	CastSkill	211					
Huyết Chiến Bát Phương	210	2	10	CastSkill	211					
Huyết Chiến Bát Phương	210	2	15	CastSkill	211					
Huyết Chiến Bát Phương	210	2	20	CastSkill	211					
Huyết Chiến Bát Phương	210	2	25	CastSkill	211					
Huyết Chiến Bát Phương	210	2	30	CastSkill	211					
Huyết Chiến Bát Phương	210	2	35	CastSkill	211					
Huyết Chiến Bát Phương	210	2	40	CastSkill	211					
Huyết Chiến Bát Phương	210	2	45	CastSkill	211					
Huyết Chiến Bát Phương	210	2	50	CastSkill	211					
Huyết Chiến Bát Phương	210	2	55	CastSkill	211					
Huyết Chiến Bát Phương	210	2	60	CastSkill	211					
Huyết Chiến Bát Phương	210	2	65	CastSkill	211					
Huyết Chiến Bát Phương	210	2	70	CastSkill	211					
Huyết Chiến Bát Phương	210	2	75	CastSkill	211					
Huyết Chiến Bát Phương	210	3		ClearEffect	210					
Huyết Chiến Bát Phương	210	3		RemoveBuff	3346					
Huyết Chiến Bát Phương_Phụ 1	211	1		CastSkill	211					
Huyết Chiến Bát Phương_Phụ 1	211	1		PlayEffect	210					
Huyết Chiến Bát Phương_Phụ 1	211	3		UnbindEffect	210					
Huyết Chiến Bát Phương_Phụ 2	212	1		CastSkill	212					
Kim Chung Tráo	213	1		CastSkill	213					
Kim Chung Tráo	213	1		PlayEffect	9077					
Kim Chung Tráo	213	1		PlaySound	5213					
Kim Chung Tráo	213	2	10	CanDoRun						
Kim Chung Tráo	213	2	10	CanDoSkill	1					
Nhật Nguyệt Sơn Hà Toái	214	2	9	PlaySound	5214					
Nhật Nguyệt Sơn Hà Toái	214	1		CrossFade	1					
Nhật Nguyệt Sơn Hà Toái	214	1		InstantDir	1000					
Nhật Nguyệt Sơn Hà Toái	214	1		PlayEffect	214					
Nhật Nguyệt Sơn Hà Toái	214	1		OpenSceneGray						
Nhật Nguyệt Sơn Hà Toái	214	1		ChangeBright	300					
Nhật Nguyệt Sơn Hà Toái	214	1		CastSkill	226					
Nhật Nguyệt Sơn Hà Toái	214	2	7	PlayShake	8	4000	2			
Nhật Nguyệt Sơn Hà Toái	214	2	7	CastSkill	215					
Nhật Nguyệt Sơn Hà Toái	214	2	12	PlayShake	8	4000	2			
Nhật Nguyệt Sơn Hà Toái	214	2	12	CastSkill	215					
Nhật Nguyệt Sơn Hà Toái	214	2	24	PlayShake	8	4000	2			
Nhật Nguyệt Sơn Hà Toái	214	2	24	CastSkill	215					
Nhật Nguyệt Sơn Hà Toái	214	2	45	PlayShake	30	4000	2			
Nhật Nguyệt Sơn Hà Toái	214	2	45	CastSkill	215					
Nhật Nguyệt Sơn Hà Toái	214	3		UnbindEffect	214					
Nhật Nguyệt Sơn Hà Toái	214	3		CloseSceneGray						
Nhật Nguyệt Sơn Hà Toái	214	3		ClearBright						
Nhật Nguyệt Sơn Hà Toái_Phụ	215	1		CastSkill	215					
Lực Bạt Sơn Hà	251	1		CrossFade	1					
Lực Bạt Sơn Hà	251	1		InstantDir	1000					
Lực Bạt Sơn Hà	251	2	2	CastSkill	213					
Lực Bạt Sơn Hà	251	2	10	CastSkill	212					
Lực Bạt Sơn Hà	251	2	10	PlayShake	50	160	2	1		
Lực Bạt Sơn Hà	251	2		PlayEffect	212					
Lực Bạt Sơn Hà	251	3		UnbindEffect	212					
Lực Bạt Sơn Hà_Phụ	252	1		CastSkill	213					
Thiếu Lâm Côn Pháp	261	1		CrossFade	1					
Thiếu Lâm Côn Pháp	261	1		InstantDir	1000					
Thiếu Lâm Côn Pháp	261	1		PlayEffect	261				3	
Thiếu Lâm Côn Pháp	261	1		LinkSkillInit	20	262				
Thiếu Lâm Côn Pháp	261	1		PlaySound	5801					
Thiếu Lâm Côn Pháp	261	2	1	CanDoSkill						
Thiếu Lâm Côn Pháp	261	2	0	CastSkill	261					
Thiếu Lâm Côn Pháp	261	2	5	CanDoRun						
Thiếu Lâm Côn Pháp	261	2	5	CastLinkSkill						
Thiếu Lâm Côn Pháp	261	2	4	PlayShake	30	120	1	1		
Thiếu Lâm Côn Pháp	261	2	4	MovePos	50	50	160			
Thiếu Lâm Côn Pháp 2	262	1		CrossFade	1					
Thiếu Lâm Côn Pháp 2	262	1		InstantDir	1000					
Thiếu Lâm Côn Pháp 2	262	1		PlayEffect	262				-1	
Thiếu Lâm Côn Pháp 2	262	1		LinkSkillInit	20	263				
Thiếu Lâm Côn Pháp 2	262	1		PlaySound	5802					
Thiếu Lâm Côn Pháp 2	262	2	1	UnbindEffect	262					
Thiếu Lâm Côn Pháp 2	262	2	1	CanDoSkill						
Thiếu Lâm Côn Pháp 2	262	2	0	CastSkill	262					
Thiếu Lâm Côn Pháp 2	262	2	6	CanDoRun						
Thiếu Lâm Côn Pháp 2	262	2	8	CastLinkSkill						
Thiếu Lâm Côn Pháp 2	262	2	5	PlayShake	50	120	1	1		
Thiếu Lâm Côn Pháp 2	262	2	5	MovePos	50	50	160			
Thiếu Lâm Côn Pháp 3	263	1		CrossFade	1					
Thiếu Lâm Côn Pháp 3	263	1		InstantDir	1000					
Thiếu Lâm Côn Pháp 3	263	1		PlayEffect	263				-1	
Thiếu Lâm Côn Pháp 3	263	1		LinkSkillInit	20	264				
Thiếu Lâm Côn Pháp 3	263	1		PlaySound	5803					
Thiếu Lâm Côn Pháp 3	263	2	1	UnbindEffect	263					
Thiếu Lâm Côn Pháp 3	263	2	1	CanDoSkill						
Thiếu Lâm Côn Pháp 3	263	2	0	CastSkill	263					
Thiếu Lâm Côn Pháp 3	263	2	5	CanDoRun						
Thiếu Lâm Côn Pháp 3	263	2	5	CastLinkSkill						
Thiếu Lâm Côn Pháp 3	263	2	5	PlayShake	100	180	1	1		
Thiếu Lâm Côn Pháp 3	263	2	5	MovePos	35	35	130			
Thiếu Lâm Côn Pháp 4	264	1		CrossFade	500					
Thiếu Lâm Côn Pháp 4	264	1		InstantDir	1000					
Thiếu Lâm Côn Pháp 4	264	1		PlayEffect	264				-1	
Thiếu Lâm Côn Pháp 4	264	1		PlaySound	5802					
Thiếu Lâm Côn Pháp 4	264	2	4	UnbindEffect	264					
Thiếu Lâm Côn Pháp 4	264	2	1	CanDoSkill						
Thiếu Lâm Côn Pháp 4	264	2	0	CastSkill	264					
Thiếu Lâm Côn Pháp 4	264	2	3	PlayShake	120	180	1	1		
Thiếu Lâm Côn Pháp 4	264	2	5	CanDoRun						
Thiếu Lâm Côn Pháp 4	264	2	3	MovePos	35	35	130			
Hàng Long Côn	266	1		CrossFade	1					
Hàng Long Côn	266	1		InstantDir	1000					
Hàng Long Côn	266	1		PlayEffect	266				-1	
Hàng Long Côn	266	1		PlaySound	5806					
Hàng Long Côn	266	2	1	UnbindEffect	266					
Hàng Long Côn	266	2	3	PlayShake	140	200	1	1		
Hàng Long Côn	266	2	1	CastSkill	266					
Hàng Long Côn	266	2	4	CanDoRun						
Hàng Long Côn	266	2	4	CanDoSkill	1					
Đại Lực Kim Cang Chỉ	268	1		CrossFade	1					
Đại Lực Kim Cang Chỉ	268	1		InstantDir	1000					
Đại Lực Kim Cang Chỉ	268	1		PlaySound	5807					
Đại Lực Kim Cang Chỉ	268	2	0	PlayEffect	268				-1	
Đại Lực Kim Cang Chỉ	268	2	1	UnbindEffect	268					
Đại Lực Kim Cang Chỉ	268	2	2	CastSkill	268					
Đại Lực Kim Cang Chỉ	268	2	2	PlayShake	60	180	1	1		
Đại Lực Kim Cang Chỉ	268	2	9	CanDoRun						
Đại Lực Kim Cang Chỉ	268	2	9	CanDoSkill	1					
Đại Lực Kim Cang Chỉ	268	3		CrossFade	500					
Kim Cang Phục Ma	270	1		CrossFade	1					
Kim Cang Phục Ma	270	1		InstantDir	1000					
Kim Cang Phục Ma	270	1		PlaySound	5808					
Kim Cang Phục Ma	270	1		CastSkill	270					
Kim Cang Phục Ma	270	1		PlayEffect	270				-1	
Kim Cang Phục Ma	270	2	10	CanDoRun						
Kim Cang Phục Ma	270	2	10	CanDoSkill	1					
Kim Cang Phục Ma	270	2	1	UnbindEffect	270					
Thập Nhị Cầm Long Thủ	272	1		PlayEffect	272					
Thập Nhị Cầm Long Thủ	272	1		PlaySound	5809					
Thập Nhị Cầm Long Thủ	272	2	1	UnbindEffect	272					
Thập Nhị Cầm Long Thủ	272	2	1	CastSkill	272					
Thập Nhị Cầm Long Thủ	272	2	4	PlayShake	80	160	1	1		
Thập Nhị Cầm Long Thủ	272	2	10	CanDoRun						
Thập Nhị Cầm Long Thủ	272	2	10	CanDoSkill	1					
Như Ảnh Tùy Hình Diệt	283	1		CrossFade	1					
Như Ảnh Tùy Hình Diệt	283	1		InstantDir	1000					
Như Ảnh Tùy Hình Diệt	283	1		PlayEffect	283					
Như Ảnh Tùy Hình Diệt	283	1		PlayEffect	284					
Như Ảnh Tùy Hình Diệt	283	1		PlayEffect	285					
Như Ảnh Tùy Hình Diệt	283	1		OpenSceneGray						
Như Ảnh Tùy Hình Diệt	283	1		ChangeBright	300					
Như Ảnh Tùy Hình Diệt	283	1		CastSkill	285					
Như Ảnh Tùy Hình Diệt	283	1		PlaySound	5800					
Như Ảnh Tùy Hình Diệt	283	2	4	PlayShake	8	4000	2			
Như Ảnh Tùy Hình Diệt	283	2	4	CastSkill	291					
Như Ảnh Tùy Hình Diệt	283	2	8	PlayShake	8	4000	2			
Như Ảnh Tùy Hình Diệt	283	2	8	CastSkill	291					
Như Ảnh Tùy Hình Diệt	283	2	19	PlayShake	8	4000	2			
Như Ảnh Tùy Hình Diệt	283	2	19	CastSkill	291					
Như Ảnh Tùy Hình Diệt	283	2	27	PlayShake	30	4000	2			
Như Ảnh Tùy Hình Diệt	283	2	27	CastSkill	284					
Như Ảnh Tùy Hình Diệt	283	3		UnbindEffect	285					
Như Ảnh Tùy Hình Diệt	283	3		CloseSceneGray						
Như Ảnh Tùy Hình Diệt	283	3		ClearBright						
Nga Mi Kiếm Thuật 1	301	1		CrossFade	1					
Nga Mi Kiếm Thuật 1	301	1		InstantDir	1000					
Nga Mi Kiếm Thuật 1	301	1		LinkSkillInit	20	302				
Nga Mi Kiếm Thuật 1	301	1		PlayEffect	301					
Nga Mi Kiếm Thuật 1	301	2	1	PlaySound	5301					
Nga Mi Kiếm Thuật 1	301	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 1	301	2	3	CastSkill	301					
Nga Mi Kiếm Thuật 1	301	2	3	PlayShake	30	100	1	1		
Nga Mi Kiếm Thuật 1	301	2	5	CastLinkSkill						
Nga Mi Kiếm Thuật 1	301	2	5	CanDoRun						
Nga Mi Kiếm Thuật 2	302	1		CrossFade	1					
Nga Mi Kiếm Thuật 2	302	1		InstantDir	1000					
Nga Mi Kiếm Thuật 2	302	1		LinkSkillInit	20	303				
Nga Mi Kiếm Thuật 2	302	1		PlayEffect	302					
Nga Mi Kiếm Thuật 2	302	1		PlaySound	5302					
Nga Mi Kiếm Thuật 2	302	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 2	302	2	2	CastSkill	302					
Nga Mi Kiếm Thuật 2	302	2	2	PlayShake	30	100	1	1		
Nga Mi Kiếm Thuật 2	302	2	7	CastLinkSkill						
Nga Mi Kiếm Thuật 2	302	2	5	CanDoRun						
Nga Mi Kiếm Thuật 3	303	1		CrossFade	1					
Nga Mi Kiếm Thuật 3	303	1		InstantDir	1000					
Nga Mi Kiếm Thuật 3	303	1		LinkSkillInit	20	304				
Nga Mi Kiếm Thuật 3	303	1		PlayEffect	303					
Nga Mi Kiếm Thuật 3	303	2	1	PlaySound	5303					
Nga Mi Kiếm Thuật 3	303	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 3	303	2	3	CastSkill	303					
Nga Mi Kiếm Thuật 3	303	2	5	PlayShake	30	100	1	1		
Nga Mi Kiếm Thuật 3	303	2	10	CastLinkSkill						
Nga Mi Kiếm Thuật 3	303	2	8	CanDoRun						
Nga Mi Kiếm Thuật 4	304	1		CrossFade	1					
Nga Mi Kiếm Thuật 4	304	1		InstantDir	1000					
Nga Mi Kiếm Thuật 4	304	1		PlayEffect						
Nga Mi Kiếm Thuật 4	304	2	4	PlaySound	5304					
Nga Mi Kiếm Thuật 4	304	2	1	CanDoSkill						
Nga Mi Kiếm Thuật 4	304	2	3	CastSkill	304					
Nga Mi Kiếm Thuật 4	304	2	5	PlayShake	60	160	1	1		
Nga Mi Kiếm Thuật 4	304	2	6	CanDoRun						
Nga Mi Kiếm Thuật 4	304	3		CrossFade	500					
Kiếm Pháp-Cao_Sát thương	324	1		CrossFade	1					
Kiếm Pháp-Cao_Sát thương	324	1		InstantDir	1000					
Kiếm Pháp-Cao_Sát thương	324	1		PlayEffect						
Kiếm Pháp-Cao_Sát thương	324	2	4	PlaySound	5304					
Kiếm Pháp-Cao_Sát thương	324	2	1	CanDoSkill						
Kiếm Pháp-Cao_Sát thương	324	2	3	CastSkill	324					
Kiếm Pháp-Cao_Sát thương	324	2	3	CastSkill	305					
Kiếm Pháp-Cao_Sát thương	324	2	5	PlayShake	60	160	1	1		
Kiếm Pháp-Cao_Sát thương	324	2	6	CanDoRun						
Kiếm Pháp-Cao_Sát thương	324	3		CrossFade	500					
Từ Hàng Phổ Độ	306	1		CrossFade	1					
Từ Hàng Phổ Độ	306	1		InstantDir	1000					
Từ Hàng Phổ Độ	306	1		PlayEffect	6307			1		
Từ Hàng Phổ Độ	306	1		PlayEffect	9026			1		
Từ Hàng Phổ Độ	306	2	5	CastSkill	306					
Từ Hàng Phổ Độ	306	2	10	CanDoRun						
Từ Hàng Phổ Độ	306	2	10	CanDoSkill	1					
Bạch Lộ Ngưng Sương	308	1		CrossFade	1					
Bạch Lộ Ngưng Sương	308	1		InstantDir	1000					
Bạch Lộ Ngưng Sương	308	1		PlayEffect						
Bạch Lộ Ngưng Sương	308	2	3	CastSkill	308					
Bạch Lộ Ngưng Sương	308	2	10	CanDoRun						
Bạch Lộ Ngưng Sương	308	2	10	CanDoSkill	1					
Giang Hải Ngưng Ba	310	1		CrossFade	1					
Giang Hải Ngưng Ba	310	1		InstantDir	1000					
Giang Hải Ngưng Ba	310	1		PlayEffect						
Giang Hải Ngưng Ba	310	1		PlayEffect	6311			1	10	
Giang Hải Ngưng Ba	310	2	6	CastSkill	310					
Giang Hải Ngưng Ba	310	2	10	CanDoRun						
Giang Hải Ngưng Ba	310	2	10	CanDoSkill	1					
Giang Hải Ngưng Ba_Phụ	311	1		CastSkill						
Thiên Vũ Bảo Luân	312	1		CrossFade	1					
Thiên Vũ Bảo Luân	312	1		InstantDir	1000					
Thiên Vũ Bảo Luân	312	1		CastSkill						
Thiên Vũ Bảo Luân	312	1		PlayEffect	312					
Thiên Vũ Bảo Luân	312	3		CrossFade	850					
Thiên Vũ Bảo Luân	312	2	10	CanDoRun						
Thiên Vũ Bảo Luân	312	2	10	CanDoSkill	1					
Thiên Vũ Bảo Luân_Phụ	313	1		CastSkill						
Miên Lý Tàng Châm_Phụ 2	319	1		CastSkill						
Băng Phách Hồng Liên Kiếp	346	1		PlaySound	5346					
Băng Phách Hồng Liên Kiếp	346	1		CrossFade	1					
Băng Phách Hồng Liên Kiếp	346	1		InstantDir	1000					
Băng Phách Hồng Liên Kiếp	346	1		OpenSceneGray						
Băng Phách Hồng Liên Kiếp	346	1		ChangeBright	300					
Băng Phách Hồng Liên Kiếp	346	1		PlayEffect	6346					
Băng Phách Hồng Liên Kiếp	346	1		PlayEffect	6347			1		
Băng Phách Hồng Liên Kiếp	346	1		CastSkill	356					
Băng Phách Hồng Liên Kiếp	346	2	8	CastSkill	346					
Băng Phách Hồng Liên Kiếp	346	2	8	PlayShake	60	160	1	1		
Băng Phách Hồng Liên Kiếp	346	2	8	CloseSceneGray						
Băng Phách Hồng Liên Kiếp	346	2	8	ClearBright						
Băng Phách Hồng Liên Kiếp_Hiệu Quả 1	348	2	3	CastSkill	348					
Băng Phách Hồng Liên Kiếp_Hiệu Quả 2	349	2	3	CastSkill	349					
Băng Phách Hồng Liên Kiếp_Hiệu Quả 3	350	2	3	CastSkill	350					
Băng Phách Hồng Liên Kiếp_Hiệu Quả 4	351	2	3	CastSkill	351					
Băng Phách HồngLiên Kiếp_Hiệu Quả 5	352	2	3	CastSkill	352					
Băng Phách Hồng Liên Kiếp_Hiệu Quả 6	353	2	3	CastSkill	353					
Băng Phách Hồng Liên Kiếp_Hiệu Quả 7	354	2	3	CastSkill	354					
Băng Phách Hồng Liên Kiếp_Hiệu Quả 8	355	2	3	CastSkill	355					
Đào Hoa Tiễn Thuật 1	401	1		CrossFade	1					
Đào Hoa Tiễn Thuật 1	401	1		InstantDir	1000					
Đào Hoa Tiễn Thuật 1	401	1		PlaySound	5401					
Đào Hoa Tiễn Thuật 1	401	1		CastAutoSkill						
Đào Hoa Tiễn Thuật 1	401	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật 1	401	2	1	CastSkill	401					
Đào Hoa Tiễn Thuật 1	401	1	0	LinkSkillInit	20	402				
Đào Hoa Tiễn Thuật 1	401	1	0	PlayEffect	6401					
Đào Hoa Tiễn Thuật 1	401	2	4	CanDoRun						
Đào Hoa Tiễn Thuật 1	401	2	5	CastLinkSkill						
Đào Hoa Tiễn Thuật 1	401	2	3	PlayShake	30	200	1	1		
Đào Hoa Tiễn Thuật 1	401	3		UnbindEffect	6401					
Đào Hoa Tiễn Thuật 2	402	1		CrossFade	500					
Đào Hoa Tiễn Thuật 2	402	1		InstantDir	1000					
Đào Hoa Tiễn Thuật 2	402	2	2	PlaySound	5402					
Đào Hoa Tiễn Thuật 2	402	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật 2	402	2	2	CastAutoSkill						
Đào Hoa Tiễn Thuật 2	402	2	3	CastSkill	402					
Đào Hoa Tiễn Thuật 2	402	1	0	LinkSkillInit	20	403				
Đào Hoa Tiễn Thuật 2	402	2	1	PlayEffect	6402					
Đào Hoa Tiễn Thuật 2	402	2	4	CanDoRun						
Đào Hoa Tiễn Thuật 2	402	2	5	CastLinkSkill						
Đào Hoa Tiễn Thuật 2	402	2	3	PlayShake	40	200	1	1		
Đào Hoa Tiễn Thuật 2	402	3		UnbindEffect	6402					
Đào Hoa Tiễn Thuật 3	403	1		CrossFade	500					
Đào Hoa Tiễn Thuật 3	403	1		InstantDir	1000					
Đào Hoa Tiễn Thuật 3	403	2	2	PlaySound	5403					
Đào Hoa Tiễn Thuật 3	403	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật 3	403	2	2	CastAutoSkill						
Đào Hoa Tiễn Thuật 3	403	2	3	CastSkill	403					
Đào Hoa Tiễn Thuật 3	403	1	0	LinkSkillInit	20	404				
Đào Hoa Tiễn Thuật 3	403	2	1	PlayEffect	6402					
Đào Hoa Tiễn Thuật 3	403	2	6	CanDoRun						
Đào Hoa Tiễn Thuật 3	403	2	7	CastLinkSkill						
Đào Hoa Tiễn Thuật 3	403	2	5	PlayShake	40	200	1	1		
Đào Hoa Tiễn Thuật 3	403	3		UnbindEffect	6402					
Đào Hoa Tiễn Thuật 4	404	1		CrossFade	500					
Đào Hoa Tiễn Thuật 4	404	1		InstantDir	1000					
Đào Hoa Tiễn Thuật 4	404	2	6	PlaySound	5404					
Đào Hoa Tiễn Thuật 4	404	2	1	CanDoSkill						
Đào Hoa Tiễn Thuật 4	404	2	5	CastSkill	404					
Đào Hoa Tiễn Thuật 4	404	1	0	PlayEffect	6403					
Đào Hoa Tiễn Thuật 4	404	2	6	PlayShake	50	200	1	1		
Đào Hoa Tiễn Thuật 4	404	2	8	CanDoRun						
Đào Hoa Tiễn Thuật 4	404	3		UnbindEffect	6403					
Bách Bộ Xuyên Dương_Sát thương	421	1		CrossFade	500					
Bách Bộ Xuyên Dương_Sát thương	421	1		InstantDir	1000					
Bách Bộ Xuyên Dương_Sát thương	421	2	6	PlaySound	5404					
Bách Bộ Xuyên Dương_Sát thương	421	2	1	CanDoSkill						
Bách Bộ Xuyên Dương_Sát thương	421	2	4	CastAutoSkill						
Bách Bộ Xuyên Dương_Sát thương	421	2	5	CastSkill	421					
Bách Bộ Xuyên Dương_Sát thương	421	2	5	CastSkill	422					
Bách Bộ Xuyên Dương_Sát thương	421	1	0	PlayEffect	6403					
Bách Bộ Xuyên Dương_Sát thương	421	2	6	PlayShake	50	200	1	1		
Bách Bộ Xuyên Dương_Sát thương	421	2	8	CanDoRun						
Bách Bộ Xuyên Dương_Sát thương	421	3		UnbindEffect	6403					
Hỏa Phượng Liêu Nguyên	406	1		CastSkill	406					
Hỏa Phượng Liêu Nguyên	406	1		PlayEffect	6406					
Hỏa Phượng Liêu Nguyên	406	2	10	CanDoRun						
Hỏa Phượng Liêu Nguyên	406	2	10	CanDoSkill	1					
Phi Hỏa Lưu Tinh	407	1		CrossFade	1					
Phi Hỏa Lưu Tinh	407	1		InstantDir	1000					
Phi Hỏa Lưu Tinh	407	1		PlayEffect	6407					
Phi Hỏa Lưu Tinh	407	1		CastAutoSkill						
Phi Hỏa Lưu Tinh-Giải Trừ	407	2	0	CastSkill	464					
Phi Hỏa Lưu Tinh-Đánh Lui	407	2	0	CastSkill	465					
Phi Hỏa Lưu Tinh-Sát Thương	407	2	7	CastSkill	407					
Phi Hỏa Lưu Tinh	407	2	7	PlayShake	60	160	1	1		
Phi Hỏa Lưu Tinh	407	2	10	CanDoRun						
Phi Hỏa Lưu Tinh	407	2	10	CanDoSkill	1					
Phi Hỏa Lưu Tinh_Hiệu quả	408	2	3	CastSkill	408					
Cửu Diệu Liên Châu	410	1		PlayEffect	6410					
Cửu Diệu Liên Châu	410	1		CrossFade	1					
Cửu Diệu Liên Châu	410	1		InstantDir	1000					
Cửu Diệu Liên Châu	410	1		CastAutoSkill						
Cửu Diệu Liên Châu	410	2	8	CastSkill	410					
Cửu Diệu Liên Châu	410	2	8	PlayShake	60	160	1	1		
Cửu Diệu Liên Châu	410	2	10	CanDoRun						
Cửu Diệu Liên Châu	410	2	10	CanDoSkill	1					
Cửu Diệu Liên Châu	410	3		UnbindEffect	6410					
Cửu Diệu Liên Châu_Phụ	411	1		CastSkill	411					
Xuyên Vân Phá Nguyệt	412	1		CrossFade	1					
Xuyên Vân Phá Nguyệt	412	1		InstantDir	1000					
Xuyên Vân Phá Nguyệt	412	1		CastAutoSkill						
Xuyên Vân Phá Nguyệt	412	2	5	PlayEffect	6412					
Xuyên Vân Phá Nguyệt	412	2	5	CastSkill	412					
Xuyên Vân Phá Nguyệt	412	2	6	PlayShake	60	160	1	1		
Xuyên Vân Phá Nguyệt	412	2	6	UnbindEffect	6412					
Xuyên Vân Phá Nguyệt	412	2	10	CanDoRun						
Xuyên Vân Phá Nguyệt	412	2	10	CanDoSkill	1					
Xuyên Vân Phá Nguyệt_Hiệu quả chính	435	1		CastSkill	435					
Xuyên Vân Phá Nguyệt_Hiệu quả phụ 1	436	1		CastSkill	436					
Xuyên Vân Phá Nguyệt_Hiệu quả phụ 2	437	1		CastSkill	437					
Xuyên Vân Phá Nguyệt_Sát thương	438	1		CastSkill	438					
Bích Lạc Hoàng Tuyền	415	1		CastSkill						
Bích Lạc Hoàng Tuyền_Đồng đội	416	1		CastSkill						
Lạc Hoa Phần Tinh Diệm	427	1		PlaySound	5427					
Lạc Hoa Phần Tinh Diệm	427	1		PlayEffect	6427					
Lạc Hoa Phần Tinh Diệm	427	1		CastSkill						
Lạc Hoa Phần Tinh Diệm	427	1		CastSkill	434					
Lạc Hoa Phần Tinh Diệm	427	1		OpenSceneGray						
Lạc Hoa Phần Tinh Diệm	427	1		ChangeBright	200					
Lạc Hoa Phần Tinh Diệm	427	3		CloseSceneGray	30					
Lạc Hoa Phần Tinh Diệm	427	3		ClearBright						
Tiêu Dao Thương Pháp 1	501	1		CrossFade	1					
Tiêu Dao Thương Pháp 1	501	1		InstantDir	1000					
