Index	TemplateID	Name	Kind	Camp	ClassName	ScriptParam	NpcResID	FaceID	BigFaceID	DefaultDialog	ReviveFrame	NpcAttribID	NormalSkill1	NormalSkillLevel1	NormalSkill2	NormalSkillLevel2	NormalSkill3	NormalSkillLevel3	VisionRadius	ActiveRadius	AiFile	Treasure	DropFile	FightMode	RunSpeed	BloodStyle	ForbitMove	TitleID	AuraSkillId	AuraSkillLevel	StartActEvent	Tag	DropType	WalkSpeed	NameColor	Experience	GouHuoRate	TransBossNpcTID	TransBossRate	IsNotShowShadow	FixExperience	SyncFirst	IsNotBYStealLife	Sex
Marry2_TableFood_1	2542	Nhân Duyên Mỹ Mãn	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_2	2543	Hỉ Khánh Mãn Đường	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_3	2544	Hoa Hảo Nguyệt Viên	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_4	2545	Vĩnh Kết Liên Lý	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_5	2546	Bách Niên Hảo Hợp	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_1	2547	Nhân Duyên Mỹ Mãn	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_2	2548	Hỉ Khánh Mãn Đường	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_3	2549	Hoa Hảo Nguyệt Viên	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_4	2550	Vĩnh Kết Liên Lý	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_5	2551	Bách Niên Hảo Hợp	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry_gouhuo	2552		4	0	GouHuoNpc	all|30000|10|250|0|147	469																	0																0				
Marry2_gouhuo	2629		4	0	GouHuoNpc	all|30000|10|340|0|161	469																	0																0				
Marry3_gouhuo	2630		4	0	GouHuoNpc	all|30000|10|340|0|161	469																	0																0				
Marry1_Table	2556		0	0		60	20002			Bàn Trống 1		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_Table	2557		0	0		60	20005			Bàn Trống 2		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_Table	2558		0	0		60	20008			Bàn Trống 3		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
test_yewuxing	2449	Diệp Vô Tâm	0	1			1217					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_yeqingyang	2450	Diệp Thanh Dương	0	1			1218					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_xiaoyuzhu	2451	Tiêu Ngọc Trúc	0	1			1219					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_bingyi	2452	Băng Nghi	0	1			1210					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
Marry3_wanjincai	2624	Vạn Kim Tài	0	0			146					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_lingengxin	2625	Lâm Triều Hoa	0	0			1179					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaocaiyan	2626	Tiểu Tử Yên	0	0			191					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaoyinfang	2627	Ân Phương	0	0			125					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaoyintong	2628	Tiểu Ân Đồng	0	0			192					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
xisuidao_gold	2648	Rối Thiên Cơ-Kim	0	1	FixExpNpc		190		993		15	8	166	1	200	1			500	500				1	18	1										1								
xisuidao_Wood	2649	Rối Thiên Cơ-Mộc	0	1	FixExpNpc		190		993		15	9	166	1	200	1			500	500				1	18	1										1								
xisuidao_Water	2650	Rối Thiên Cơ-Thủy	0	1	FixExpNpc		190		993		15	10	166	1	200	1			500	500				1	18	1										1								
xisuidao_Fire	2651	Rối Thiên Cơ-Hỏa	0	1	FixExpNpc		190		993		15	11	166	1	200	1			500	500				1	18	1										1								
xisuidao_Earth	2652	Rối Thiên Cơ-Thổ	0	1	FixExpNpc		190		993		15	12	166	1	200	1			500	500				1	18	1										1								
Marry_huaquan	2654		0	0		60	20013			Hoa của Chủ Đài Hôn lễ, dùng làm vòng hoa vây thành		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
House_animal_1	2679	Tiểu Bạch	0	0			20300			Gâu...		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
House_animal_2	2680	Tiểu Hắc	0	0			20301			Meo!		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
House_animal_3	2941	Iraq	0	0			20302			Meo!		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
House_animal_4	3428	Tiểu Bát	0	0			20303			Khò khò...		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
diaoxiangyuliu_huapen	2681	Bồn Hoa	5	0			648	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
test_101	2685	Thôn Nữ	0	1			649					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_102	2686	Mã Tặc 1	0	1			650					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_103	2687	Mã Tặc 2	0	1			651					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_104	2688	Nạn Dân	0	1			652					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_105	2689	Thích Khách 1	0	1			653					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_106	2690	Thích Khách 2	0	1			654					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_107	2691	Bé Gái	0	1			655					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_108	2692	Võ Quán	0	1			656					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_109	2693	Triệu Vân	0	1			657					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_110	2694	Vô Danh	0	1			658					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_111	2695	Thiên Sơn Chưởng Môn	0	1			659					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_112	2696	Thiên Sơn Sư Tỷ	0	1			660					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_113	2697	Tiểu Sư Muội	0	1			661					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_114	2718	Trương Phượng Phượng	0	1			3					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
test_115	2719	Vương Huyễn Hoàng	0	1			1008					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
test_116	2720	Lý Truyền Hiệp	0	1			4					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
test_117	2721	Lưu Kiếm Kỳ	0	1			1003					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
ActSkillNPC_1	2827	NPC ẩn dùng đặt kỹ năng	6	1	FubenDeath		469	200	300			343							1000	1000	Setting/Npc/Ai/CommonActive.ini			1	0	1									1					1				
tianlao_shouwei	2828	Vạn Kim Tài	2	0	PrisonHelper		146	206	306	Chỉ cần cho ta tiền, ta sẽ giúp ngươi thoát khỏi nơi này!																						NoTurn			3									
tianlao_Boss	2829	Bạch Khởi	0	1	FieldMapNpc		523	8002	300		15	655	3023	1	91	1	1065	1	3000	3000	Setting/Npc/Ai/Tomb/baiqi.ini			1	18	2									6								1	
tianlao_juhua	2830	Bỏ chạy	5	0			666	200	994																							NoTurn												
kufu_longzhu_king1	2831	Long Trụ Thiên Phúc	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king2	2832	Long Trụ Địa Tải	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king3	2833	Long Trụ Phong Dương 	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king4	2834	Long Trụ Vân Thùy	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king5	2835	Long Trụ Long Phi	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king6	2836	Long Trụ Hổ Dực	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king7	2837	Long Trụ Điểu Tường	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king8	2838	Long Trụ Xà Bàn	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_longzhu_outer1	2839	Long Trụ Bắc	0	1	cross_domain_pillar		498	200	994			1011			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_longzhu_outer2	2840	Long Trụ Trung	0	1	cross_domain_pillar		498	200	994			1011			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_longzhu_outer3	2841	Long Trụ Nam	0	1	cross_domain_pillar		498	200	994			1011			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_gate_outer	2842	Cổng Thành	0	1	cross_domain_wall		504	200	994			1012			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner1	2843	Bia Thủ Thanh Long	0	1	cross_domain_wall		20015	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner2	2844	Bia Thủ Chu Tướcộ	0	1	cross_domain_wall		20018	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner3	2845	Bia Thủ Bạch Hổ	0	1	cross_domain_wall		20016	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner4	2846	Bia Thủ Huyền Vũ	0	1	cross_domain_wall		20017	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_wangzuo	2847	Lâm An Vương Tọa	2	0	cross_domain_throne		20014	9045	9045			1014			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_gongcc_bs	2848	Công Thành	2	0	corss_domain_change	Công Thành Xa|2218|3600	506	200	994	Công Thành Xa gây nhiều sát thương cho Cổng Thành.		1003			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	3						NoTurn												
kuafu_jinnc_bs	2849	Kình Nỏ	2	0	corss_domain_change	Kình Nỏ Xa|2219|3600	480	200	994	Kình Nỏ Xa có thể gây sát thương khá cao cho kẻ địch trên đường. Điểm sát thương cố định, người chơi yếu có thể dùng tăng sức mạnh.		1004			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	3						NoTurn												
kuafu_tiepc_bs	2850	Thiết Pháo	2	0	corss_domain_change	Thiết Pháo Xa|2220|3600	378	200	994	Thiết Pháo Xa gây sát thương lớn lên địch cố định, điểm sát thương cố định, người chơi còn yếu nên dùng tăng sức mạnh.		1005			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	3						NoTurn												
kuafu_shenss_zh	2851	Thần Xạ Thủ	0	0	corss_domain_attack		159	200	994			1006	1731	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini			1	20	1																		
kuafu_guwq_zh	2852	Cờ Cổ Vũ	0	0	corss_domain_attack		505	200	994			1007			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1		2	1		1732	1														
kuafu_wangzuo_2	2853	NPC ẩn dành cho Ngôi Vua	6	1			469	200	300			1014							1000	1000	Setting/Npc/Ai/CommonActive.ini			1	0	3									1					1				
kuafu_wangzuo_fight	2870	Chiếm Vương Tọa	0	0	cross_domain_throne_fight		20014	9045	9045			1014			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
Field_Header_lv120_Show1	2871	Cự Ngao Phong Hậu	0	1			667	9043				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv120_Show2	2872	Long Văn Sư Vương	0	1			668	9042				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv140_Show1	3330	Vạn Độc Cúc Hoàng	0	1			714	9048				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv140_Show2	3331	Huyền Băng Điêu Hoàng	0	1			713	9049				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv160_Show1	3731	Bàn Thạch Ngưu Vương	0	1			738	9050				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv160_Show2	3732	Chích Viêm Ngưu Hậu	0	1			739	9051				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
hd_ny_denglong	2873	Lồng Đèn Đỏ	2	0	LanternPickNpc		669	995	300																							NoTurn												
PetDog	2874	Tiểu Bạch Khuyển	0	0	DogPetNpc		20300	10001	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat	2875	Tiểu Hắc Miêu	0	0	CatPetNpc		20301	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat_VIP	3684	Tiểu Hắc Miêu	0	0	DogPetNpc		20301	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat_White	2943	Ba Tư Nhỏ	0	0	CatPetNpc		20302	10003	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat_Show	2949	Tiểu Hắc Miêu	0	0			20301	10002	994			10000							1000	1000	Setting/Npc/Ai/Stay.ini				20	3								10	1							1	1	
PetCat_White_Show	2950	Ba Tư Nhỏ	0	0			20302	10003	994			10000							1000	1000	Setting/Npc/Ai/Stay.ini				20	3								10	1							1	1	
PetPig	3429	Tiểu Bát	0	0	CatPetNpc		20303	10004	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetRabbit	3746	Tiểu Bạch Thố	0	0	CatPetNpc		20305	10005	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat_LoveTask	3242	Mèo Tình Duyên	0	0	CatPetNpc		20301	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
Test_xuanjizi	2926	Tuyền Cơ Tử	0	1			1223	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
Test_daoyizhenren	2927	Đạo Nhất Chân Nhân	0	1			1236	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
GoodVoice_npc	2939	Sứ Giả Quảng Cáo The Voice	0	0			1232		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
GoodVoice_diaoxiang	2940	Tượng The Voice	2	0	GoodVoiceStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5									
GoodVoice_taohuaban	2944	Cánh Hoa Đào	2	1	TaoHuaNpc		698	9046				1												1	10	1						NoTurn										1		
GoodVoice_horse1	2945	Li Mị Tuyết Hồ	0	0			929		993			1							1000	1000	Setting/Npc/Ai/Stay.ini				10	3								10										
GoodVoice_horse2	2946	U Viêm-Li Mị Tuyết Hồ	0	0			930		993			1							1000	1000	Setting/Npc/Ai/CommonActive.ini				10	3								10										
TeamTreatureTrans_1to2	2954	Bùa Truyền Tống Bạc	2	1	FubenDialogEvent	0,,OpenKey	550		550										560	980				1	1										3									
TeamTreatureTrans_2to3	2955	Bùa Truyền Tống Vàng	2	1	FubenDialogEvent	0,,OpenKey	549		549										560	980				1	1										7									
TeamTreature_dropbox	2956	Rơi Bảo Rương	2	1	FubenDialogEvent	0,,OpenDeathDropItem	933	995	933										560	980				1	1							NoTurn												
TeamTreature_findbox	2957	Bảo Rương	2	1	FubenDialogEvent	1,Đang thu thập...,OpenBox,2957	2957	995	2957			1							1000	1000					10							NoTurn		10										
TeamTreature_transanimol	2958	Khỉ Ăn Vụng	0	1	FubenDeath		2958		2958			6	22	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini			1	20	2								20	3									
TeamTreature_boss1	3217	Vua Khỉ Ăn Vụng	0	1	FubenDeath		3217		3217			653	22	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini			1	20	2								20	5									
TeamTreature_findbox2	2959	Bảo Rương	2	1	FubenDialogEvent	1,Đang thu thập...,OpenBox,2959	2957	995	2957			1							1000	1000					10							NoTurn		10	2									
TeamTreature_transanimol2	2960	Trộm Báu Vật	0	1	FubenDeath		143		300			6	22	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini				15	2								15	4									
TeamTreature_findbox3	2961	Bảo Rương	2	1	FubenDialogEvent	10,Đang thu thập...,OpenBox,2961	2957	995	2957			1							1000	1000					10							NoTurn		10	3									
TeamTreature_findbigbox3	2962	Rương Khổng Lồ	2	1	FubenDialogEvent	30,Đang thu thập...,OpenTeamBox,2962	2962	995	2962			1							1000	1000					10							NoTurn		10	6									
jiazuPK_1	2974	Long Trụ	0	1	KinEncounterNpc		499	200	994			1101			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_2	3163	Long Trụ	0	1	KinEncounterNpc		499	200	994			1102			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_3	3162	Long Trụ	0	1	KinEncounterNpc		499	200	994			1103			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_4	3164	Long Trụ	0	1	KinEncounterNpc		499	200	994			1104			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_5	3165	Long Trụ	0	1	KinEncounterNpc		499	200	994			1105			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_6	3166	Long Trụ	0	1	KinEncounterNpc		499	200	994			1106			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_7	3167	Long Trụ	0	1	KinEncounterNpc		499	200	994			1107			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2	2975	Phong Uyên Thần Mộc	0	1	KinEncounterNpc		702	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_2	3168	Phong Uyên Thần Mộc	0	1	KinEncounterNpc		702	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_3	3169	Phong Uyên Thần Mộc	0	1	KinEncounterNpc		702	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_4	3170	Phong Uyên Thần Mộc	0	1	KinEncounterNpc		702	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_5	3171	Phong Uyên Thần Mộc	0	1	KinEncounterNpc		702	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_6	3172	Phong Uyên Thần Mộc	0	1	KinEncounterNpc		702	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_7	3173	Phong Uyên Thần Mộc	0	1	KinEncounterNpc		702	200	994			1114			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3	2976	Đông-Kho Lương	0	1	KinEncounterNpc		703	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_2	3174	Đông-Kho Lương	0	1	KinEncounterNpc		703	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_3	3175	Đông-Kho Lương	0	1	KinEncounterNpc		703	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_4	3176	Đông-Kho Lương	0	1	KinEncounterNpc		703	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_5	3177	Đông-Kho Lương	0	1	KinEncounterNpc		703	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_6	3178	Đông-Kho Lương	0	1	KinEncounterNpc		703	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_7	3179	Đông-Kho Lương	0	1	KinEncounterNpc		703	200	994			1114			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4	3155	Hùng Thường Thần Mộc	0	1	KinEncounterNpc		702	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_2	3180	Hùng Thường Thần Mộc	0	1	KinEncounterNpc		702	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_3	3181	Hùng Thường Thần Mộc	0	1	KinEncounterNpc		702	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_4	3182	Hùng Thường Thần Mộc	0	1	KinEncounterNpc		702	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_5	3183	Hùng Thường Thần Mộc	0	1	KinEncounterNpc		702	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_6	3184	Hùng Thường Thần Mộc	0	1	KinEncounterNpc		702	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_7	3185	Hùng Thường Thần Mộc	0	1	KinEncounterNpc		702	200	994			1114			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5	3156	Tây-Kho Lương	0	1	KinEncounterNpc		703	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_2	3186	Tây-Kho Lương	0	1	KinEncounterNpc		703	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_3	3187	Tây-Kho Lương	0	1	KinEncounterNpc		703	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_4	3188	Tây-Kho Lương	0	1	KinEncounterNpc		703	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_5	3189	Tây-Kho Lương	0	1	KinEncounterNpc		703	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_6	3190	Tây-Kho Lương	0	1	KinEncounterNpc		703	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
