Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	EffecUitResID	Rank	WorldNotify	Desc	Quality	Icon
PowerOpenSrvActivity10	5015	Đệ Nhất Côn Lôn	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity11	5016	Cái Bang Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity12	5017	Ngũ Độc Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity13	5018	Tàng Kiếm Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity14	5019	Trường Ca Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity15	5020	Thiên Sơn Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity16	5021	Bá Đao Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity17	5022	Hoa Sơn Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity18	5023	Minh Giáo Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity19	5024	Đoàn Thị Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
PowerOpenSrvActivity20	5025	Vạn Hoa Đệ Nhất	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong hoạt động đua Top lực chiến đại hiệp đạt hạng [FFFE0D]1[-], nhận được danh hiệu này, hạn dùng [FFFE0D]30 ngày[-]	6	
WeekendQuestionTitle1	5030	Thấy Nhiều Biết Rộng	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	864000					1		Trong Loạn Điểm Uyên Ương trả lời đúng [FFFE0D]10[-] câu nhận danh hiệu này, thời hạn [FFFE0D]10 ngày[-]	4	
WeekendQuestionTitle2	5031	Tinh Thông Kim Cổ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	864000					1		Trong Loạn Điểm Uyên Ương trả lời đúng [FFFE0D]16[-] câu nhận danh hiệu này, thời hạn [FFFE0D]10 ngày[-]	5	
WeekendIdiom	5032	Học Vấn Siêu Phàm	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	864000					1		Đại hiệp trong Hữu Duyên Tương Hội nhận [FFFE0D]40[-] điểm, nhận được danh hiệu, thời hạn [FFFE0D]10 ngày[-]	5	
DefendFubenTitle1	5033	Tình Tỷ Kim Kiên	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	864000					1		Đại hiệp trong Ước Hẹn phòng thủ thành công [FFFE0D]6[-] vòng, nhận được danh hiệu, thời hạn [FFFE0D]10 ngày[-]	5	
Laba_Messenger1	5034	Thưởng Thiện Phạt Ác Sứ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Giỗ Tổ Hùng Vương	4	
Laba_Boss1	5035	Ngụy Hiệp Khách Đảo Chủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Giỗ Tổ Hùng Vương	4	
Laba_Boss2	5036	Kẻ Chủ Mưu	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Giỗ Tổ Hùng Vương	5	
LaBa_Wish_1	5037	Chúng Tinh Bổng Nguyệt	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	864000							Danh hiệu Hạng nhấn thích tại hoạt động Cây Ước Nguyện	5	
LaBa_Wish_2	5038	Độc Tú	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	864000							Danh hiệu Hạng nhấn thích tại hoạt động Cây Ước Nguyện	4	
LaBa_Wish_3	5039	Độc Lĩnh Phong	Title_Normal;	Danh hiệu lam	200	204	205	206	864000							Danh hiệu Hạng nhấn thích tại hoạt động Cây Ước Nguyện	3	
ValentinesDayTitle1	5040	Chung Vai Sát Cánh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle2	5041	Kim Phong Ngọc Lộ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle3	5042	Duyên Trời Định	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle4	5043	Ngoan Cường	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle5	5044	Tâm Hữu Linh Tê	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle6	5045	Hai Nửa Yêu Thương	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle7	5046	Tình Chàng Ý Thiếp	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle8	5047	Cầm Sắt Hòa Minh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle9	5048	Hoa Hảo Nguyệt Viên	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ValentinesDayTitle10	5049	Đồng Cam Cộng Khổ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận được từ hoạt động Kết Tình Phiêu Bạt	5	
ArborDay1	5050	Không Cốc U Lan	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	4	
ArborDay2	5051	Trêu Hoa Ghẹo Nguyệt	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	4	
ArborDay3	5052	Bế Nguyệt Tu Hoa	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	4	
ArborDay4	5053	Xuân Nê Hộ Hoa	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	4	
ArborDay5	5054	Phi Yến Hàm Nê	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	4	
ArborDay6	5055	Liên Châu Hợp	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	5	
ArborDay7	5056	Phượng Hoàng Vu Phi	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	5	
ArborDay8	5057	Tỷ Dực Liên Lý	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	5	
ArborDay9	5058	Tâm Đầu Ý Hợp	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	5	
ArborDay10	5059	Hoa Hảo Nguyệt Viên	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được chọn nhận trong hoạt động Lễ Tình Duyên	5	
LevelOpenSrvActivity3	5060	Nhất Kỵ Tuyệt Trần	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Chúc mừng Đại hiệp trong hoạt động Đua Cấp mở máy chủ đạt hạng [FFFE0D]1[-], nhận được danh hiệu này	6	
LevelOpenSrvActivity4	5061	Nhanh Như Chớp	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Trong hoạt động Đua Top Đẳng Cấp đại hiệp xếp hạng [FFFE0D]Top 10[-], nhận được danh hiệu này	5	
LevelOpenSrvActivity5	5062	Nhiếp Cảnh Truy Phong	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	2592000					1		Chúc mừng Đại hiệp trong hoạt động Đua Cấp mở máy chủ đạt [FFFE0D]Top 100[-], nhận được danh hiệu này	4	
daiyanren5	5063	Danh Hiệp Giang Hồ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Hoạt động Đại Diện	5	
daiyanren6	5064	Danh Hiệp Giang Hồ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Hoạt động Đại Diện	5	
daiyanren7	5065	Đồng Cảm	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Tham gia Người Đại Diện Tỉ Võ Chiêu Thân nhận	5	
daiyanren8	5066	Chân Thành	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Tham gia Người Đại Diện Tỉ Võ Chiêu Thân nhận	5	
daiyanren9	5067	Ý Trung Nhân Lâm Triều Hoa	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Tham gia Người Đại Diện Tỉ Võ Chiêu Thân và nhận	5	
daiyanren10	5068	Ý Trung Nhân Triệu Ân Đồng	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	7776000					1		Tham gia Người Đại Diện Tỉ Võ Chiêu Thân và nhận	5	
FathersDay1	5069	Sư Đồ Tình Thâm	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	4	
FathersDay2	5070	Trất Phong Mộc Vũ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	4	
FathersDay3	5071	Hiền Sư Cao Túc	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	4	
FathersDay4	5072	Nhất Tự Chi Sư	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	4	
FathersDay5	5073	Y Bát Tướng Thừa	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	4	
FathersDay6	5074	Tùy Phong Tiềm Nhập Dạ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	5	
FathersDay7	5075	Nhuận Vật Tế Vô Thanh	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	5	
FathersDay8	5076	Danh Sư Cao Đồ	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	5	
FathersDay9	5077	Học Trò Đông Đúc	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	5	
FathersDay10	5078	Ơn Nghĩa Một Đời	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212								Danh hiệu được nhận trong hoạt động Một mai học trò đông đúc	5	
Wish1	5079	Thuận Lòng	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215						1		Nhận khi xếp hạng cầu nguyện tại hoạt động Tâm Thành Ý Nguyện	6	
Wish2	5080	Như Ý	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Nhận khi xếp hạng cầu nguyện tại hoạt động Tâm Thành Ý Nguyện	5	
Wish3	5081	Tâm Thành Ý Nguyện	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209						1		Nhận khi xếp hạng cầu nguyện tại hoạt động Tâm Thành Ý Nguyện	4	
KinsecretFuben1	5100	Hộ Thể Nhuệ Kim	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218									7	
KinsecretFuben2	5101	Hộ Thể Cự Mộc		Danh hiệu Lục	200	201	202	203									2	
KinsecretFuben3	5102	Hộ Thể Hồng Thủy		Danh hiệu Trắng	200												1	
KinsecretFuben4	5103	Hộ Thể Liệt Hỏa		Danh hiệu đỏ	200	222	223	224										
KinsecretFuben5	5104	Hộ Thể Hậu Thổ	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215									6	
KinsecretFuben6	5105	Phản đòn cận chiến		Danh hiệu đỏ	200	222	223	224										
KinsecretFuben7	5106	Phản đòn tầm xa		Danh hiệu đỏ	200	222	223	224										
DomainActivity	6000	Tương Dương Thành Chủ	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218						1		Đoạt Tương Dương trong Công Thành Chiến, nhận danh hiệu thành chủ!	7	
CrossDomainActivity	6001	Lâm An Thành Chủ	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218		UI/Atlas/BeautyTitle/BeautyTitle4.prefab  	LACZTitle	9249		1		Đoạt Lâm An trong Công Thành Liên SV, trở thành danh hiệu thành chính!	7	
TeacherStudent1	6100	Danh hiệu Sư Đồ	Title_Normal;	Danh hiệu đặc biệt (Lục) 	200	219	220	221						1		Danh hiệu sư đồ sau khi thiết lập quan hệ sư đồ	2	
TeacherStudent2	6101	Danh hiệu Sư Đồ	Title_Normal;	Danh hiệu đặc biệt (Lục) 	200	219	220	221						1		Danh hiệu sư đồ sau khi thiết lập quan hệ sư đồ	2	
TeacherStudent3	6102	Danh hiệu Sư Đồ	Title_Normal;	Danh hiệu đặc biệt (Lục) 	200	219	220	221						1		Danh hiệu sư đồ sau khi thiết lập quan hệ sư đồ	2	
TeacherStudent4	6103	Danh hiệu Sư Đồ	Title_Normal;	Danh hiệu đặc biệt (Lục) 	200	219	220	221						1		Danh hiệu sư đồ sau khi thiết lập quan hệ sư đồ	2	
TeacherStudent5	6104	Danh hiệu Sư Đồ	Title_Normal;	Danh hiệu đặc biệt (Lục) 	200	219	220	221						1		Danh hiệu sư đồ sau khi thiết lập quan hệ sư đồ	2	
BiWuZhaoQin	6200	Danh hiệu Tình Duyên	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212						1		Danh hiệu tự chọn khi kết thành quan hệ tình duyên!	5	
jiebai1	6501	Danh hiệu kết bái	Title_Normal;	Danh hiệu đặc biệt (Lục) 	200	219	220	221						1		Kết bái xong nhận danh hiệu Kim Lan	2	
HuaShanLunJian01	7000	Giang Hồ Tinh Anh	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	2592000					1		Trong Hoa Sơn Luận Kiếm võ nghệ của đại hiệp được mọi người công nhận!	4	
HuaShanLunJian01	7001	Võ Lâm Cao Thủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	2592000					1		Trong Hoa Sơn Luận Kiếm, đại hiệp võ công cao cường, tiếng lành đồn xa!	4	
HuaShanLunJian01	7002	Võ Lâm Hào Kiệt	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	2592000					1		Trong Hoa Sơn Luận Kiếm, danh hiệu mà cao thủ mới có thể nhận!	5	
HuaShanLunJian01	7003	Danh Chấn Giang Hồ	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	2592000					1		Trong Hoa Sơn Luận Kiếm, danh hiệu Top 8 Chiến Đội nhận được!	6	
HuaShanLunJian01	7004	Đỉnh Hoa Sơn	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218	2592000					1		Trong đấu Hoa Sơn Luận Kiếm, chiến đội nhận thưởng Quán Quân	7	
HuaShanLunJian	7006	Danh Hiệu Thành Viên Chiến Đội (Tạm) 1		Danh hiệu đỏ	200	222	223	224						1		Danh Hiệu Chiến Đội Đấu Hoa Sơn Luận Kiếm (Tạm)		
HuaShanLunJian	7007	Danh Hiệu Thành Viên Chiến Đội (Tạm) 2		Danh hiệu lam	200	204	205	206						1		Danh Hiệu Chiến Đội Đấu Hoa Sơn Luận Kiếm (Tạm)	3	
WuLinDaHui1	7100	Khiêu Chiến Song Đấu	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Cao thủ đủ tư cách tham gia Đại Hội Võ Lâm-Song Đấu mới được nhận danh hiệu này!	4	
WuLinDaHui1	7101	Song Đấu-Cao Thủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Trong Đại Hội Võ Lâm-Song Đấu, vào Top 100 mới được nhận danh hiệu này!	4	
WuLinDaHui1	7102	Chung kết Song Đấu-Hào Kiệt	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15768000					1		Trong Đại Hội Võ Lâm-Song Đấu, cao thủ Top 16 vào vòng chung kết mới được nhận danh hiệu này!	5	
WuLinDaHui1	7103	Võ Lâm Danh Hiệp	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	15768000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	WLMXTitle1_			1		Trong Đại Hội Võ Lâm-Song Đấu, vào bán kết mới được nhận danh hiệu này!	6	
WuLinDaHui1	7104	Võ Lâm Chí Tôn	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218	15768000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle1_	9191		1		Trong Đại Hội Võ Lâm-Song Đấu, đạt Quán Quân mới được nhận danh hiệu này!	7	
WuLinDaHui2	7105	Khiêu Chiến Tam Đấu	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Cao thủ đủ tư cách tham gia Đại Hội Võ Lâm-Tam Đấu mới được nhận danh hiệu này!	4	
WuLinDaHui2	7106	Tam Đấu-Cao Thủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Vào tứ kết Tam Đấu mới được nhận danh hiệu này!	4	
WuLinDaHui2	7107	Chung kết Tam Đấu-Hào Kiệt	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15768000					1		Trong Đại Hội Võ Lâm-Tam Đấu, cao thủ Top 16 vào vòng chung kết mới được nhận danh hiệu này!	5	
WuLinDaHui2	7108	Võ Lâm Danh Hiệp	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	15768000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	WLMXTitle2_			1		Vào bán kết Tam Đấu mới được nhận danh hiệu này!	6	
WuLinDaHui2	7109	Võ Lâm Chí Tôn	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218	15768000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle2_	9191		1		Đoạt hạng 1 Tam Đấu mới được nhận danh hiệu này!	7	
WuLinDaHui3	7110	Khiêu Chiến Quyết Đấu	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Cao thủ đủ tư cách tham gia Đại Hội Võ Lâm Tam Quyết Đấu mới được nhận danh hiệu này!	4	
WuLinDaHui3	7111	Quyết Đấu-Cao Thủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Trong Đại Hội Võ Lâm Tam Quyết Đấu, vào Top 100 mới được nhận danh hiệu này!	4	
WuLinDaHui3	7112	Chung kết Quyết Đấu-Hào Kiệt	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15768000					1		Trong Đại Hội Võ Lâm Tam Quyết Đấu, cao thủ Top 16 vào vòng chung kết mới được nhận danh hiệu này!	5	
WuLinDaHui3	7113	Võ Lâm Danh Hiệp	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	15768000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLMXTitle3_			1		Vào bán kết Tam Quyết Đấu mới được nhận danh hiệu này!	6	
WuLinDaHui3	7114	Võ Lâm Chí Tôn	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218	15768000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle3_	9191		1		Đoạt Quán Quân Tam Quyết Đấu mới được nhận danh hiệu này!	7	
WuLinDaHui4	7115	Khiêu Chiến Tứ Đấu	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Cao thủ đủ tư cách tham gia Đại Hội Võ Lâm-Tứ Đấu mới được nhận danh hiệu này!	4	
WuLinDaHui4	7116	Tứ Đấu-Cao Thủ	Title_Normal;Title_Purple	Danh hiệu Tím	200	207	208	209	15768000					1		Trong Đại Hội Võ Lâm-Tứ Đấu, vào Top 18 mới được nhận danh hiệu này!	4	
WuLinDaHui4	7117	Chung kết Tứ Đấu-Hào Kiệt	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	15768000					1		Trong Đại Hội Võ Lâm-Tứ Đấu, cao thủ Top 16 vào vòng chung kết mới được nhận danh hiệu này!	5	
WuLinDaHui4	7118	Võ Lâm Danh Hiệp	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	15768000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLMXTitle4_			1		Trong Đại Hội Võ Lâm-Tứ Đấu, vào bán kết mới được nhận danh hiệu này!	6	
WuLinDaHui4	7119	Võ Lâm Chí Tôn	Title_Normal;Title_Gold	Danh hiệu Vàng	200	216	217	218	15768000	UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	WLZZTitle4_	9191		1		Trong Đại Hội Võ Lâm-Tứ Đấu, đạt Quán Quân mới được nhận danh hiệu này!	7	
BeautyPageantTitle7	7198	Võ Lâm Đệ Tam Mỹ Nhân	Title_Normal;Title_Gold	Danh hiệu Vàng (Chữ hình) 	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle5.prefab  	BeautyTitle5_	9171		1		Giành được Quý Quân Chung Kết「Miss Võ Lâm Truyền Kỳ Mobile」, trang bị danh hiệu này có thể nhận hiệu ứng 「Giai Nhân」	7	
BeautyPageantTitle8	7199	Võ Lâm Đệ Nhị Mỹ Nhân	Title_Normal;Title_Gold	Danh hiệu Vàng (Chữ hình) 	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle4.prefab  	BeautyTitle4_	9171		1		Giành được Á Quân Chung Kết「Miss Võ Lâm Truyền Kỳ Mobile」, trang bị danh hiệu này có thể nhận hiệu ứng 「Giai Nhân」	7	
BeautyPageantTitle1	7200	Võ Lâm Đệ Nhất Mỹ Nhân	Title_Normal;Title_Gold	Danh hiệu Vàng (Chữ hình) 	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle3_	9171		1		Giành được Quán Quân Chung Kết「Miss Võ Lâm Truyền Kỳ Mobile」, trang bị danh hiệu này có thể nhận hiệu ứng「Giai Nhân」	7	
BeautyPageantTitle2	7201	Võ Lâm Đại Mỹ Nhân TOP 20	Title_Normal;Title_Gold	Danh hiệu Vàng (Chữ hình) 	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle2_	9171		1		Giành đượcn Top 20 Chung Kết「Miss Võ Lâm Truyền Kỳ Mobile」, trang bị danh hiệu này có thể nhận hiệu ứng「Giai Nhân」	7	
BeautyPageantTitle3	7202	Đệ Nhất Mỹ Nhân Server	Title_Normal;Title_Orange	Danh hiệu Cam (Chữ hình) 	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle1_	9170		1		Giành được Quán Quân Sơ Tuyển「Miss Võ Lâm Truyền Kỳ Mobile」, trang bị danh hiệu có thể nhận hiệu ứng「Giai Nhân」	6	
BeautyPageantTitle4	7203	Thập Đại Mỹ Nhân Server	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000			9170		1		Giành được Top 10 Sơ Tuyển「Miss Võ Lâm Truyền Kỳ Mobile」, trang bị danh hiệu này có thể nhận hiệu ứng「Giai Nhân」	6	
BeautyPageantTitle5	7204	Thu Thủy Y Nhân	Title_Normal;Title_Pink	Danh hiệu Hồng	200	210	211	212	31536000					1		Sơ Tuyển「Miss Võ Lâm Truyền Kỳ Mobile」được 199 phiếu	5	
BeautyPageantTitle6	7205	Quốc Sắc Thiên Hương	Title_Normal;Title_Orange	Danh hiệu Cam	200	213	214	215	31536000					1		Chung kết「Miss Võ Lâm Truyền Kỳ Mobile」được 8000 phiếu	6	
GoodVoiceTitle1	7206	Tiên Lại Âm	Title_Normal;Title_Gold	Danh hiệu Vàng (Chữ hình) 	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	GoodVoiceTitle1_	9251		1		Đoạt Quán Quân Chung Kết「VLTK M Voice」,  trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	7	
GoodVoiceTitle2	7207	Phượng Hoàng Minh	Title_Normal;Title_Gold	Danh hiệu Vàng (Chữ hình) 	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	GoodVoiceTitle2_	9245		1		Đoạt Á Quân Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	7	
GoodVoiceTitle3	7208	Châu Ngọc Thanh	Title_Normal;Title_Gold	Danh hiệu Vàng (Chữ hình) 	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	GoodVoiceTitle3_	9246		1		Đoạt Quý Quân Chung Kết「VLTK M Voice」, trang bị danh hiệu này có thể nhận hiệu ứng「Dư Âm Nhiễu Lương」	7	
