ItemId	MaxItemCount	Desc	TypeName	Silver2GoldRate	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	Price10	Price11	OrgSilverPrice	SilverPrice1	SilverPrice2	SilverPrice3	SilverPrice4	SilverPrice5	SilverPrice6	SilverPrice7	SilverPrice8	SilverPrice9	SilverPrice10	SilverPrice11	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9	MaxPriceRate10	MaxPriceRate11	MaxPriceRate12
2260	1	Tử Bối Ngạc Hoàng (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1403	1	Định Hải Kim Cang (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1402	1	Kim Sí Bằng Hoàng (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2511	1	Ngân Giác Tê Hoàng (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2213	1	Trương Phong (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2217	1	Nam Cung Diệt (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2219	1	Phương Miễn (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2262	1	Đường Ảnh (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2263	1	Thu Y Thủy (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2215	1	Thiên Tinh Đạo Trưởng (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2214	1	Yên Nhược Tuyết (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2216	1	Dương Hi Liệt (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2218	1	Thượng Quan Phi Long (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2220	1	Nạp Lan Tiềm Lẫm (S)	Đồng Hành	1	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	1500	1500	1500	1500	1350	1350	1200	1200	1050	1050	1050	1050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2161	1	Sách Đồng Hành Lv5	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2160	1	Sách Đồng Hành Lv4	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2078	1	Hút Sinh Lực-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2079	1	Bị Thương-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2080	1	Làm Chậm-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2081	1	Tàn Phế-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2082	1	Tê Liệt-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2083	1	Choáng-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2084	1	Kháng Tất Cả-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2085	1	Bỏ Qua Kháng-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2086	1	Phản Kích-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2087	1	Tốc Đánh-Cao	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2077	1	Bách Thảo Tiên Lộ	Sách Đồng Hành	1	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2057	1	Bạo Kích-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2058	1	Tấn Công-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2059	1	Sinh Lực-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2061	1	Kháng Kim-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2062	1	Kháng Mộc-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2063	1	Kháng Thủy-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2064	1	Kháng Hỏa-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2065	1	Kháng Thổ-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2066	1	Giảm Hiệu Quả-Cao	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2067	1	Hút Sinh Lực-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2068	1	Bị Thương-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2069	1	Làm Chậm-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2070	1	Tàn Phế-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2071	1	Tê Liệt-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2072	1	Choáng-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2073	1	Kháng Tất Cả-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2074	1	Bỏ Qua Kháng-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2075	1	Phản Kích-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2076	1	Tốc Đánh-Trung	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2048	1	Bán Nguyệt Trảm	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2049	1	Kinh Đào Hãi Lãng	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2050	1	Xuyên Tâm Thích	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2051	1	Thôi Sơn Điền Hải	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2052	1	Cửu Thiên Cuồng Lôi	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2053	1	Quần Thể Độc Chướng	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2054	1	Quần Thể Kim Cang	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2055	1	Quần Thể Minh Vương	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2056	1	Niết Bàn Trùng Sinh	Sách Đồng Hành	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3693	1	Rương Chọn Vũ Khí Bổn Mạng SS	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3701	1	Rương Chọn Vũ Khí Bổn Mạng S	Vũ Khí Bổn Mạng	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3545	1	Võ Tắc Thiên-Minh Không Chỉ	Vũ Khí Bổn Mạng	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3544	1	Tần Thủy Hoàng-Thái A Kiếm	Vũ Khí Bổn Mạng	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4057	1	Hoàn Nhan Hồng Liệt-Ngự Ưng Thủ	Vũ Khí Bổn Mạng	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3543	1	Hạng Vũ-Bá Vương Kích	Vũ Khí Bổn Mạng	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1471	1	Cự Khuyết Kiếm	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1472	1	Kiếm Trung Chi Kiếm	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1473	1	Bi Ma Chi Nhẫn	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1474	1	Đường Giản-Huyền Vũ Song Tinh	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1480	1	Kinh Kha-Kỳ Lân Chủy	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1481	1	Ngu Cơ-Nhiễu Lương Cầm	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1482	1	Nhạc Phi-Lịch Tuyền Thần Mâu	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1477	1	Lý Nguyên Bá-Ung Kim Chùy	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1478	1	Triệu Vân-Long Ngân Thương	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1479	1	Lý Quảng-Xạ Hổ Cung	Vũ Khí Bổn Mạng	1	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	3000	3000	3000	3000	3000	3000	2700	2700	2400	2400	2400	2400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4300	1	Gỗ Tử Đàn	Nguyên Liệu Gia Cụ	1	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4305	1	Chức Kim Cẩm	Nguyên Liệu Gia Cụ	1	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4310	1	Thỏi Vàng	Nguyên Liệu Gia Cụ	1	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4315	1	Phỉ Thúy	Nguyên Liệu Gia Cụ	1	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4320	1	Da Gấu	Nguyên Liệu Gia Cụ	1	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4325	1	Đá Thiên Hà	Nguyên Liệu Gia Cụ	1	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4299	1	Gỗ Hương Chương	Nguyên Liệu Gia Cụ	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4304	1	Gấm	Nguyên Liệu Gia Cụ	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4309	1	Thỏi Bạc	Nguyên Liệu Gia Cụ	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4314	1	Tụ Nham Ngọc	Nguyên Liệu Gia Cụ	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4319	1	Da Hổ	Nguyên Liệu Gia Cụ	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4324	1	Đá Vũ Hoa	Nguyên Liệu Gia Cụ	1	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4298	1	Gỗ Hạch Đào	Nguyên Liệu Gia Cụ	1	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4303	1	Tố Nhuyễn Đoạn	Nguyên Liệu Gia Cụ	1	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4308	1	Bách Luyện Cang	Nguyên Liệu Gia Cụ	1	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4313	1	Trân Châu	Nguyên Liệu Gia Cụ	1	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4318	1	Da Chồn	Nguyên Liệu Gia Cụ	1	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4323	1	Đá Cẩm Thạch	Nguyên Liệu Gia Cụ	1	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4297	1	Gỗ Bạch Dương	Nguyên Liệu Gia Cụ	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4302	1	Tơ Lụa	Nguyên Liệu Gia Cụ	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4307	1	Thỏi Đồng	Nguyên Liệu Gia Cụ	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4312	1	Lưu Ly	Nguyên Liệu Gia Cụ	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4317	1	Da Dê	Nguyên Liệu Gia Cụ	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4322	1	Đá Hoa Cương	Nguyên Liệu Gia Cụ	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4296	1	Gỗ Tùng	Nguyên Liệu Gia Cụ	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4301	1	Vải Bố	Nguyên Liệu Gia Cụ	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4306	1	Sinh Thiết	Nguyên Liệu Gia Cụ	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4311	1	Mã Não	Nguyên Liệu Gia Cụ	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4316	1	Da Hươu	Nguyên Liệu Gia Cụ	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4321	1	Đá Xanh	Nguyên Liệu Gia Cụ	1	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
