ChangeId	Desc	Part	CharmExtern	ColorItem1	ConsumeItem1	ConsumeCount1	ColorItem2	ConsumeItem2	ConsumeCount2	ColorItem3	ConsumeItem3	ConsumeCount3	ColorItem4	ConsumeItem4	ConsumeCount4	ColorItem5	ConsumeItem5	ConsumeCount5	ColorItem6	ConsumeItem6	ConsumeCount6	ColorItem7	ConsumeItem7	ConsumeCount7	ColorItem8	ConsumeItem8	ConsumeCount8	NameFacionMale1	NameFacionFemale1	NameFacionFemale2	NameFacionFemale3	NameFacionMale4	NameFacionFemale4	NameFacionMale5	NameFacionFemale5	NameFacionFemale6	NameFacionMale7	NameFacionFemale8	NameFacionMale9	NameFacionMale10	NameFacionFemale10	NameFacionMale11	NameFacionFemale12	NameFacionMale13	NameFacionFemale14	NameFacionMale15	NameFacionFemale15	NameFacionMale16	NameFacionFemale16	NameFacionMale17	NameFacionFemale17	NameFacionMale18	NameFacionFemale18	NameFacionMale19	NameFacionFemale19			
2010	Trang Bị Thường T8	0	5	2577	2569	1	2710	2569	2	2711	2569	2	2712	2569	2	6841	2569	2	10670	2569	2							Bậc 8: Kinh Vũ Sam	Bậc 8: Tử Huỳnh Thường	Bậc 8: Vận Nghê Thường	Bậc 8: Tử Huỳnh Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Vận Nghê Thường	Bậc 8: Kinh Vũ Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Kinh Vũ Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Kinh Vũ Sam	Bậc 8: Tử Huỳnh Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Kinh Vũ Sam	Bậc 8: Tử Huỳnh Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Vận Nghê Thường	Bậc 8: Tịnh Thế Sam	Bậc 8: Tử Huỳnh Thường			
2011	Ngoại Trang T9	0	5	2578	2569	1	3937	2569	2	3938	2569	2	3939	2569	2	6842	2569	2	10672	2569	2							Bậc 9: Tu Di Sam	Bậc 9: Hoa Vũ Thường	Bậc 9: Khởi Tú Thường	Bậc 9: Hoa Vũ Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Khởi Tú Thường	Bậc 9: Tu Di Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Tu Di Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Tu Di Sam	Bậc 9: Hoa Vũ Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Tu Di Sam	Bậc 9: Hoa Vũ Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Khởi Tú Thường	Bậc 9: Nam Hoàng Sam	Bậc 9: Hoa Vũ Thường			
2012	Ngoại Trang T10	0	5	2579	2569	1	3940	2569	2	3941	2569	2	3942	2569	2	6843	2569	2	10674	2569	2	10675	2569	2				Bậc 10: Tham Lang Sam	Bậc 10: Linh Lung Thường	Bậc 10: Thiên Hương Thường	Bậc 10: Linh Lung Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Thiên Hương Thường	Bậc 10: Tham Lang Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Tham Lang Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Tham Lang Sam	Bậc 10: Linh Lung Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Tham Lang Sam	Bậc 10: Linh Lung Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Thiên Hương Thường	Bậc 10: Mặc Sư Sam	Bậc 10: Linh Lung Thường			
2013	Trang Phục T11-Thường	0	5	5269	2569	1	5270	2569	2	5271	2569	2	5272	2569	2	6844	2569	2	10676	2569	2	10677	2569	2				Bậc 11: Kỳ Lân Sam	Bậc 11: Điệp Dực Thường	Bậc 11: Thu Thủy Thường	Bậc 11: Điệp Dực Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Thu Thủy Thường	Bậc 11: Kỳ Lân Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Kỳ Lân Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Kỳ Lân Sam	Bậc 11: Điệp Dực Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Kỳ Lân Sam	Bậc 11: Điệp Dực Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Thu Thủy Thường	Bậc 11: Sương Thiên Sam	Bậc 11: Điệp Dực Thường			
2014	Trang Bị Thường T12	0	5	5273	2569	1	5274	2569	2	5275	2569	2	5276	2569	2	6845	2569	2	10678	2569	2	10679	2569	2				Bậc 12: Khanh Cuồng Sam	Bậc 12: U Bích Thường	Bậc 12: Khuynh Thành Thường	Bậc 12: U Bích Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Khuynh Thành Thường	Bậc 12: Khanh Cuồng Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: Khanh Cuồng Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Khanh Cuồng Sam	Bậc 12: U Bích Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Khanh Cuồng Sam	Bậc 12: U Bích Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: Khuynh Thành Thường	Bậc 12: Hỗn Ma Sam	Bậc 12: U Bích Thường			
2015	Trang Bị Thường T13	0	5	5277	2569	1	5278	2569	2	5279	2569	2	5280	2569	2	6846	2569	2	10680	2569	2	10681	2569	2				Bậc 13: Long Võ Sam	Bậc 13: Mộ Vũ Thường	Bậc 13: Chức Vân Thường	Bậc 13: Mộ Vũ Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Chức Vân Thường	Bậc 13: Long Võ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Long Võ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Long Võ Sam	Bậc 13: Mộ Vũ Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Long Võ Sam	Bậc 13: Mộ Vũ Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Chức Vân Thường	Bậc 13: Thiên Cơ Sam	Bậc 13: Mộ Vũ Thường			
2016	Trang Bị Thường T14	0	5	5281	2569	1	5282	2569	2	5283	2569	2	5284	2569	2	10682	2569	2	10683	2569	2							Bậc 14: Hạo Khí Sam	Bậc 14: Hồng Trần Thường	Bậc 14: Băng Tâm Thường	Bậc 14: Hồng Trần Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Băng Tâm Thường	Bậc 14: Hạo Khí Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Hạo Khí Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Hạo Khí Sam	Bậc 14: Hồng Trần Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Hạo Khí Sam	Bậc 14: Hồng Trần Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Băng Tâm Thường	Bậc 14: Hoàn Vũ Sam	Bậc 14: Hồng Trần Thường			
2017	Trang Bị Thường T15	0	5	5285	2569	1	5286	2569	2	5287	2569	2	5288	2569	2	10684	2569	2	10685	2569	2							Bậc 15: Hàng Long Sam	Bậc 15: Triền Ngọc Thường	Bậc 15: Thanh Ti Thường	Bậc 15: Triền Ngọc Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Thanh Ti Thường	Bậc 15: Hàng Long Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Hàng Long Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Hàng Long Sam	Bậc 15: Triền Ngọc Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Hàng Long Sam	Bậc 15: Triền Ngọc Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Thanh Ti Thường	Bậc 15: Thương Nhai Sam	Bậc 15: Triền Ngọc Thường			
2018	Trang Bị Thường T16	0	5	5289	2569	1	5290	2569	2	5291	2569	2	5292	2569	2	10686	2569	2	10687	2569	2							Bậc 16: Long Lân Sam	Bậc 16: Tử Diên Thường	Bậc 16: Li Tú Thường	Bậc 16: Tử Diên Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Li Tú Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Li Tú Thường	Bậc 16: Li Tú Thường	Bậc 16: Long Lân Sam	Bậc 16: Li Tú Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Long Lân Sam	Bậc 16: Li Tú Thường	Bậc 16: Long Lân Sam	Bậc 16: Tử Diên Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Li Tú Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Li Tú Thường	Bậc 16: Long Lân Sam	Bậc 16: Tử Diên Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Li Tú Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Li Tú Thường	Bậc 16: Ngân Diệp Sam	Bậc 16: Tử Diên Thường			
2019	Trang Bị Thường T17	0	5	5293	2569	1	5294	2569	2	5295	2569	2	5296	2569	2	6850	2569	2	10688	2569	2	10689	2569	2				Bậc 17: Ma Vẫn Sam	Bậc 17: Ngọc Lan Thường	Bậc 17: Yêu Hoa Thường	Bậc 17: Ngọc Lan Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Yêu Hoa Thường	Bậc 17: Ma Vẫn Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Ma Vẫn Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Ma Vẫn Sam	Bậc 17: Ngọc Lan Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Ma Vẫn Sam	Bậc 17: Ngọc Lan Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Yêu Hoa Thường	Bậc 17: Hiệp Nghĩa Sam	Bậc 17: Ngọc Lan Thường			
2020	Trang Bị Thường T18	0	5	5297	2569	1	5298	2569	2	5299	2569	2	5300	2569	2	6851	2569	2	10690	2569	2	10691	2569	2				Bậc 18: <Ma Vẫn Sam>	Bậc 18: <Ngọc Lan Thường>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Ngọc Lan Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Ma Vẫn Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Ma Vẫn Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Ma Vẫn Sam>	Bậc 18: <Ngọc Lan Thường>	Bậc 18: <Ngọc Lan Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Ma Vẫn Sam>	Bậc 18: <Ngọc Lan Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Luyến Hoa Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Ngọc Lan Thường>	Bậc 18: <Hiệp Nghĩa Sam>	Bậc 18: <Luyến Hoa Thường>
3001	Ngoại Trang Vũ Khí Thiên Vương T1	1	57	3933	2569	1	3934	2569	10	3935	2569	10	3936	2569	10	6189	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3002	Ngoại Trang Vũ Khí Nga Mi T1	1	57	4381	2569	1	4382	2569	10	4383	2569	10	4384	2569	10	6190	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3003	Ngoại Trang Vũ Khí Đào Hoa T1	1	57	4385	2569	1	4386	2569	10	4387	2569	10	4388	2569	10	6191	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3004	Ngoại Trang Vũ Khí Tiêu Dao T1	1	57	4389	2569	1	4390	2569	10	4391	2569	10	4392	2569	10	6192	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3005	Ngoại Trang Vũ Khí Võ Đang T1	1	57	4393	2569	1	4394	2569	10	4395	2569	10	4396	2569	10	6193	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3006	Ngoại Trang Vũ Khí Thiên Nhẫn T1	1	57	4397	2569	1	4398	2569	10	4399	2569	10	4400	2569	10	6194	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3007	Ngoại Trang Vũ Khí Thiếu Lâm T1	1	57	4401	2569	1	4402	2569	10	4403	2569	10	4404	2569	10	6195	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3008	Ngoại Trang Vũ Khí Thúy Yên T1	1	57	4405	2569	1	4406	2569	10	4407	2569	10	4408	2569	10	6196	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3009	Ngoại Trang Vũ Khí Đường Môn T1	1	57	4409	2569	1	4410	2569	10	4411	2569	10	4412	2569	10	6197	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
3010	Ngoại Trang Vũ Khí Côn Lôn T1	1	57	4413	2569	1	4414	2569	10	4415	2569	10	4416	2569	10	6198	2569	10										Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Thủy Quả Chùy	Ngoại Trang: Tường Vi Kiếm	Ngoại Trang: Lạc Hoa Cung	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Lưu Tuệ Thương	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Kim Kết Kiếm	Ngoại Trang: Xuân Hoa Thích	Ngoại Trang: Phá Mộng Trượng	Ngoại Trang: Phù Cừ Kỹ	Ngoại Trang: Mộc Hoa Nỏ	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Tiếu Xuân Phong	Ngoại Trang: Thanh Trúc Trượng	Ngoại Trang: Triều Nhan Địch	Ngoại Trang: Thúy Nhã Chi	Ngoại Trang: Bách Hợp	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Ngọc Âm Chi	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Hoàng Liễu Thúc	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Quang Minh Thảo	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang: Mai Thịnh Phồn Tinh	Ngoại Trang:Phù Dung Liên	Ngoại Trang:Phù Dung Liên			
