ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
346	Lạc Hoa Ánh Tuyết-Hà	2|4|5|6|8|10|14|15|17|18|20	2	9030	15476	15476	Nga Mi	
343	Lạc Hoa Ánh Tuyết-Nhã	1|3|11|12|16|19	2	8027	15477	15477	Đào Hoa	
344	Lạc Hoa Ánh Tuyết-Hắc	1|3|11|12|16|19	2	8028	15478	15478	Đào Hoa	
345	Lạc Hoa Ánh Tuyết-Ưu	1|3|11|12|16|19	2	8029	15479	15479	Đào Hoa	
346	Lạc Hoa Ánh Tuyết-Phấn	1|3|11|12|16|19	2	8030	15480	15480	Đào Hoa	
343	Thanh Trúc Mịch Ảnh-Hà	4|5|9|13|15|17|18|19|20	1	6027	15481	15481	Tiêu Dao	
344	Thanh Trúc Mịch Ảnh-Điệp	4|5|9|13|15|17|18|19|20	1	6028	15482	15482	Tiêu Dao	
345	Thanh Trúc Mịch Ảnh-Mân	4|5|9|13|15|17|18|19|20	1	6029	15483	15483	Tiêu Dao	
346	Thanh Trúc Mịch Ảnh-Phù	4|5|9|13|15|17|18|19|20	1	6030	15484	15484	Tiêu Dao	
423	Giai Kỳ-Hồng Ảnh	1|7|10|11|16	1	7031	15517	15517	Thiên Vương	
423	Giai Kỳ-Hoa Luyến	2|4|5|6|8|10|14|15|17|18|20	2	9031	15518	15518	Nga Mi	
423	Giai Kỳ-Quỳnh Hoa	1|3|11|12|16|19	2	8031	15519	15519	Đào Hoa	
423	Giai Kỳ-Mặc Ngữ	4|5|9|13|15|17|18|19|20	1	6031	15520	15520	Tiêu Dao	
461	Phù Quang-Mộng Vũ-Châu	1|7|10|11|16	1	7032	18027	18027	Thiên Vương	
462	Phù Quang-Mộng Vũ-Mặc	1|7|10|11|16	1	7033	18028	18028	Thiên Vương	
463	Phù Quang-Mộng Vũ-Tuyết	1|7|10|11|16	1	7034	18029	18029	Thiên Vương	
464	Phù Quang-Mộng Vũ-Dạ	1|7|10|11|16	1	7035	18030	18030	Thiên Vương	
461	Phù Quang-Mộng Điệp-Châu	2|4|5|6|8|10|14|15|17|18|20	2	9032	18031	18031	Nga Mi	
462	Phù Quang-Mộng Điệp-Ưu	2|4|5|6|8|10|14|15|17|18|20	2	9033	18032	18032	Nga Mi	
463	Phù Quang-Mộng Điệp-Điệp	2|4|5|6|8|10|14|15|17|18|20	2	9034	18033	18033	Nga Mi	
464	Phù Quang-Mộng Điệp-Tuyết	2|4|5|6|8|10|14|15|17|18|20	2	9035	18034	18034	Nga Mi	
461	Phù Quang-Mộng Điệp-Châu	1|3|11|12|16|19	2	8032	18035	18035	Đào Hoa	
462	Phù Quang-Mộng Điệp-Ưu	1|3|11|12|16|19	2	8033	18036	18036	Đào Hoa	
463	Phù Quang-Mộng Điệp-Điệp	1|3|11|12|16|19	2	8034	18037	18037	Đào Hoa	
464	Phù Quang-Mộng Điệp-Tuyết	1|3|11|12|16|19	2	8035	18038	18038	Đào Hoa	
461	Phù Quang-Mộng Vũ-Châu	4|5|9|13|15|17|18|19|20	1	6032	18039	18039	Tiêu Dao	
462	Phù Quang-Mộng Vũ-Mặc	4|5|9|13|15|17|18|19|20	1	6033	18040	18040	Tiêu Dao	
463	Phù Quang-Mộng Vũ-Tuyết	4|5|9|13|15|17|18|19|20	1	6034	18041	18041	Tiêu Dao	
464	Phù Quang-Mộng Vũ-Dạ	4|5|9|13|15|17|18|19|20	1	6035	18042	18042	Tiêu Dao	
517	Mãn Giang Hồng 1	15	1	4421	15513	15513		
518	Mãn Giang Hồng 2	15	1	4422	15514	15514		
519	Mãn Giang Hồng 3	15	1	4423	15515	15515		
520	Mãn Giang Hồng 4	15	1	4424	15516	15516		
541	Hàn Phục-Ám	1	1	3025	18701	18701	Ngoại Trang 8	
542	Hàn Phục-Dạ	1	1	3026	18702	18702	Ngoại Trang 8	
543	Hàn Phục-Phù	1	1	3027	18703	18703	Ngoại Trang 8	
544	Hàn Phục-Tinh	1	1	3028	18704	18704	Ngoại Trang 8	
541	Hàn Phục-Huân	2	2	3125	18705	18705	Ngoại Trang 8	
542	Hàn Phục-Mân	2	2	3126	18706	18706	Ngoại Trang 8	
543	Hàn Phục-Ưu	2	2	3127	18707	18707	Ngoại Trang 8	
544	Hàn Phục-Phỉ	2	2	3128	18708	18708	Ngoại Trang 8	
541	Hàn Phục-Mân	3	2	3225	18709	18709	Ngoại Trang 8	
542	Hàn Phục-Hà	3	2	3226	18710	18710	Ngoại Trang 8	
543	Hàn Phục-Ưu	3	2	3227	18711	18711	Ngoại Trang 8	
544	Hàn Phục-Lan	3	2	3228	18712	18712	Ngoại Trang 8	
541	Hàn Phục-Điệp	4	1	3325	18713	18713	Ngoại Trang 8	
542	Hàn Phục-Hà	4	1	3326	18714	18714	Ngoại Trang 8	
543	Hàn Phục-Mặc	4	1	3327	18715	18715	Ngoại Trang 8	
544	Hàn Phục-Ám	4	1	3328	18716	18716	Ngoại Trang 8	
541	Hàn Phục-Hà	5	1	3425	18717	18717	Ngoại Trang 8	
542	Hàn Phục-Mạt	5	1	3426	18718	18718	Ngoại Trang 8	
543	Hàn Phục-Tử	5	1	3427	18719	18719	Ngoại Trang 8	
544	Hàn Phục-Bạch	5	1	3428	18720	18720	Ngoại Trang 8	
541	Hàn Phục-Mặc	6	2	3525	18721	18721	Ngoại Trang 8	
542	Hàn Phục-Quỷ	6	2	3526	18722	18722	Ngoại Trang 8	
543	Hàn Phục-Tử	6	2	3527	18723	18723	Ngoại Trang 8	
544	Hàn Phục-Diệp	6	2	3528	18724	18724	Ngoại Trang 8	
541	Hàn Phục-Bạch	7	1	3625	18725	18725	Ngoại Trang 8	
542	Hàn Phục-Hạt	7	1	3626	18726	18726	Ngoại Trang 8	
543	Hàn Phục-Mặc	7	1	3627	18727	18727	Ngoại Trang 8	
544	Hàn Phục-Ám	7	1	3628	18728	18728	Ngoại Trang 8	
541	Hàn Phục-Mân	8	2	3725	18729	18729	Ngoại Trang 8	
542	Hàn Phục-Điệp	8	2	3726	18730	18730	Ngoại Trang 8	
543	Hàn Phục-Tranh	8	2	3727	18731	18731	Ngoại Trang 8	
544	Hàn Phục-Phỉ	8	2	3728	18732	18732	Ngoại Trang 8	
545	Hàn Phục-Huân	1	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	1	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	1	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	1	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	2	2	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	2	2	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	2	2	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	2	2	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	3	2	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	3	2	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	3	2	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	3	2	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	4	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	4	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	4	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	4	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	5	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	5	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	5	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	5	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	6	2	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	6	2	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	6	2	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	6	2	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	7	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	7	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	7	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	7	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	8	2	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	8	2	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	8	2	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	8	2	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	9	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	9	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	9	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	9	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	10	2	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	10	2	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	10	2	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	10	2	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	11	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	11	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	11	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	11	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	12	2	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	12	2	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	12	2	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	12	2	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	13	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	13	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	13	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	13	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	14	2	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	14	2	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	14	2	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	14	2	3128	18708	18708	Ngoại Trang Nga Mi 8	
545	Hàn Phục-Huân	15	1	3125	18705	18705	Ngoại Trang Nga Mi 8	
546	Hàn Phục-Mân	15	1	3126	18706	18706	Ngoại Trang Nga Mi 8	
547	Hàn Phục-Ưu	15	1	3127	18707	18707	Ngoại Trang Nga Mi 8	
548	Hàn Phục-Phỉ	15	1	3128	18708	18708	Ngoại Trang Nga Mi 8	
549	Hàn Phục-Mân	1	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	1	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	1	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	1	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	2	2	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	2	2	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	2	2	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	2	2	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	3	2	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	3	2	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	3	2	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	3	2	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	4	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	4	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	4	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	4	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	5	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	5	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	5	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	5	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	6	2	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	6	2	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	6	2	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	6	2	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	7	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	7	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	7	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	7	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	8	2	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	8	2	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	8	2	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	8	2	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	9	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	9	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	9	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	9	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	10	2	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	10	2	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	10	2	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	10	2	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	11	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	11	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	11	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	11	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	12	2	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	12	2	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	12	2	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	12	2	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	13	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	13	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	13	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	13	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	14	2	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	14	2	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	14	2	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	14	2	3228	18712	18712	Ngoại Trang Đào Hoa 8	
549	Hàn Phục-Mân	15	1	3225	18709	18709	Ngoại Trang Đào Hoa 8	
550	Hàn Phục-Hà	15	1	3226	18710	18710	Ngoại Trang Đào Hoa 8	
551	Hàn Phục-Ưu	15	1	3227	18711	18711	Ngoại Trang Đào Hoa 8	
552	Hàn Phục-Lan	15	1	3228	18712	18712	Ngoại Trang Đào Hoa 8	
553	Hàn Phục-Điệp	1	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	1	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	1	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	1	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	2	2	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	2	2	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	2	2	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	2	2	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	3	2	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	3	2	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	3	2	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	3	2	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	4	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	4	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	4	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	4	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	5	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	5	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	5	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	5	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	6	2	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	6	2	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	6	2	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	6	2	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	7	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	7	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	7	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	7	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	8	2	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	8	2	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	8	2	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	8	2	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	9	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	9	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	9	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	9	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	10	2	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	10	2	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	10	2	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	10	2	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	11	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	11	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	11	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	11	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	12	2	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	12	2	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	12	2	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	12	2	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	13	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	13	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	13	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	13	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	14	2	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	14	2	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	14	2	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	14	2	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
553	Hàn Phục-Điệp	15	1	3325	18713	18713	Ngoại Trang Tiêu Dao 8	
554	Hàn Phục-Hà	15	1	3326	18714	18714	Ngoại Trang Tiêu Dao 8	
555	Hàn Phục-Mặc	15	1	3327	18715	18715	Ngoại Trang Tiêu Dao 8	
556	Hàn Phục-Ám	15	1	3328	18716	18716	Ngoại Trang Tiêu Dao 8	
557	Hàn Phục-Hà	1	1	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	1	1	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	1	1	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	1	1	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	2	2	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	2	2	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	2	2	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	2	2	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	3	2	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	3	2	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	3	2	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	3	2	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	4	1	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	4	1	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	4	1	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	4	1	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	5	1	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	5	1	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	5	1	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	5	1	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	6	2	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	6	2	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	6	2	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	6	2	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	7	1	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	7	1	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	7	1	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	7	1	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	8	2	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	8	2	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	8	2	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	8	2	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	9	1	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	9	1	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	9	1	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	9	1	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	10	2	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	10	2	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	10	2	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	10	2	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	11	1	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	11	1	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	11	1	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	11	1	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	12	2	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	12	2	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	12	2	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	12	2	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	13	1	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	13	1	3426	18718	18718	Ngoại Trang Võ Đang 8	
559	Hàn Phục-Tử	13	1	3427	18719	18719	Ngoại Trang Võ Đang 8	
560	Hàn Phục-Bạch	13	1	3428	18720	18720	Ngoại Trang Võ Đang 8	
557	Hàn Phục-Hà	14	2	3425	18717	18717	Ngoại Trang Võ Đang 8	
558	Hàn Phục-Mạt	14	2	3426	18718	18718	Ngoại Trang Võ Đang 8	
