ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
21790	Rương Võ Thần-Bạch Ngân (Lv80-89)	60000	Đá Lv2	4322				1												
21790	Rương Võ Thần-Bạch Ngân (Lv80-89)	6000	1000 Cống Hiến			Contrib		1000						14						
21790	Rương Võ Thần-Bạch Ngân (Lv80-89)	30000	800 Cống Hiến			Contrib		800												
21790	Rương Võ Thần-Bạch Ngân (Lv80-89)	60000	500 Cống Hiến			Contrib		500												
21790	Rương Võ Thần-Bạch Ngân (Lv80-89)	224000	300 Cống Hiến			Contrib		300												
21790	Rương Võ Thần-Bạch Ngân (Lv80-89)	479000	200 Cống Hiến			Contrib		200												
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	80000	Mảnh Dây Chuyền Kế Thừa T8	2953				1						14						
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	6000	Đá Hồn Dương Thiết Tâm	1731				1												
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	12000	Đá Lv4	4324				1				14		14						
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	20000	Đá Lv3	4323				1												
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	40000	Đá Lv2	4322				1												
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	6000	1000 Cống Hiến			Contrib		1000						14						
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	20000	800 Cống Hiến			Contrib		800												
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	60000	500 Cống Hiến			Contrib		500												
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	218000	300 Cống Hiến			Contrib		300												
21791	Rương Võ Thần-Bạch Ngân (Lv90-99)	538000	200 Cống Hiến			Contrib		200												
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	55000	Mảnh Dây Chuyền Kế Thừa T9	2954				1						14						
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	5000	Đá Hồn Dương Thiết Tâm	1731				1												
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	15000	Đá Lv4	4324				1				14		14						
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	25000	Đá Lv3	4323				1												
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	35000	Đá Lv2	4322				1												
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	8000	1000 Cống Hiến			Contrib		1000						14						
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	25000	800 Cống Hiến			Contrib		800												
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	80000	500 Cống Hiến			Contrib		500												
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	341000	300 Cống Hiến			Contrib		300												
21792	Rương Võ Thần-Bạch Ngân (Lv100-109)	411000	200 Cống Hiến			Contrib		200												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	40000	Mảnh Dây Chuyền Kế Thừa T10	3670				1						14						
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	4000	Đá Hồn Dương Thiết Tâm	1731				1												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	6000	Đá Lv5	4325				1				14		14						
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	12000	Đá Lv4	4324				1												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	16000	Đá Lv3	4323				1												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	30000	Đá Lv2	4322				1												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	8000	1000 Cống Hiến			Contrib		1000						14						
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	24000	800 Cống Hiến			Contrib		800												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	80000	500 Cống Hiến			Contrib		500												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	308000	300 Cống Hiến			Contrib		300												
21793	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	472000	200 Cống Hiến			Contrib		200												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	40000	Mảnh Dây Chuyền Kế Thừa T11	5776				1						14						
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	4000	Đá Hồn Dương Thiết Tâm	1731				1												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	6000	Đá Lv5	4325				1				14		14						
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	12000	Đá Lv4	4324				1												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	16000	Đá Lv3	4323				1												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	30000	Đá Lv2	4322				1												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	8000	1000 Cống Hiến			Contrib		1000						14						
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	24000	800 Cống Hiến			Contrib		800												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	80000	500 Cống Hiến			Contrib		500												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	308000	300 Cống Hiến			Contrib		300												
21794	Rương Võ Thần-Bạch Ngân (Lv120-129) 	472000	200 Cống Hiến			Contrib		200												
21795	Rương Võ Thần-Bạch Ngân 130-139	40000	Mảnh Dây Chuyền Kế Thừa T12	5777				1						14						
21795	Rương Võ Thần-Bạch Ngân 130-139	4000	Đá Hồn Dương Thiết Tâm	1731				1												
21795	Rương Võ Thần-Bạch Ngân 130-139	6000	Đá Lv5	4325				1				14		14						
21795	Rương Võ Thần-Bạch Ngân 130-139	12000	Đá Lv4	4324				1												
21795	Rương Võ Thần-Bạch Ngân 130-139	16000	Đá Lv3	4323				1												
21795	Rương Võ Thần-Bạch Ngân 130-139	30000	Đá Lv2	4322				1												
21795	Rương Võ Thần-Bạch Ngân 130-139	8000	1000 Cống Hiến			Contrib		1000						14						
21795	Rương Võ Thần-Bạch Ngân 130-139	24000	800 Cống Hiến			Contrib		800												
21795	Rương Võ Thần-Bạch Ngân 130-139	80000	500 Cống Hiến			Contrib		500												
21795	Rương Võ Thần-Bạch Ngân 130-139	308000	300 Cống Hiến			Contrib		300												
21795	Rương Võ Thần-Bạch Ngân 130-139	472000	200 Cống Hiến			Contrib		200												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	40000	Mảnh Dây Chuyền Kế Thừa T13	5778				1						14						
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	4000	Đá Hồn Dương Thiết Tâm	1731				1												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	6000	Đá Lv5	4325				1				14		14						
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	12000	Đá Lv4	4324				1												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	16000	Đá Lv3	4323				1												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	30000	Đá Lv2	4322				1												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	8000	1000 Cống Hiến			Contrib		1000						14						
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	24000	800 Cống Hiến			Contrib		800												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	80000	500 Cống Hiến			Contrib		500												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	308000	300 Cống Hiến			Contrib		300												
21796	Rương Võ Thần-Bạch Ngân (Lv140-Lv149)	472000	200 Cống Hiến			Contrib		200												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	40000	Mảnh Dây Chuyền Kế Thừa T14	5779				1						14						
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	4000	Đá Hồn Dương Thiết Tâm	1731				1												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	6000	Đá Lv5	4325				1				14		14						
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	12000	Đá Lv4	4324				1												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	16000	Đá Lv3	4323				1												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	30000	Đá Lv2	4322				1												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	8000	1000 Cống Hiến			Contrib		1000						14						
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	24000	800 Cống Hiến			Contrib		800												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	80000	500 Cống Hiến			Contrib		500												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	308000	300 Cống Hiến			Contrib		300												
21797	Rương Võ Thần-Bạch Ngân (Lv150-159)	472000	200 Cống Hiến			Contrib		200												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	40000	Mảnh Dây Chuyền Kế Thừa T15	5780				1						14						
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	4000	Đá Hồn Dương Thiết Tâm	1731				1												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	6000	Đá Lv5	4325				1				14		14						
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	12000	Đá Lv4	4324				1												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	16000	Đá Lv3	4323				1												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	30000	Đá Lv2	4322				1												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	8000	1000 Cống Hiến			Contrib		1000						14						
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	24000	800 Cống Hiến			Contrib		800												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	80000	500 Cống Hiến			Contrib		500												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	308000	300 Cống Hiến			Contrib		300												
21798	Rương Võ Thần-Bạch Ngân (Lv160-169)	472000	200 Cống Hiến			Contrib		200												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	40000	Mảnh Dây Chuyền Kế Thừa T16	10331				1						14						
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	4000	Đá Hồn Dương Thiết Tâm	1731				1												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	6000	Đá Lv5	4325				1				14		14						
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	12000	Đá Lv4	4324				1												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	16000	Đá Lv3	4323				1												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	30000	Đá Lv2	4322				1												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	8000	1000 Cống Hiến			Contrib		1000						14						
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	24000	800 Cống Hiến			Contrib		800												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	80000	500 Cống Hiến			Contrib		500												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	308000	300 Cống Hiến			Contrib		300												
21799	Rương Võ Thần-Bạch Ngân (Lv170-Lv179)	472000	200 Cống Hiến			Contrib		200												
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	135000	Mảnh Dây Chuyền Kế Thừa T6	2099				1						14						
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	6000	Đá Hồn Dương Thiết Tâm	1731				1												
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	0	Đá Lv3	4323				1												
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	100000	Đá Lv2	4322				1												
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	6000	1000 Cống Hiến			Contrib		1000						14						
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	18000	800 Cống Hiến			Contrib		800												
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	60000	500 Cống Hiến			Contrib		500												
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	176000	300 Cống Hiến			Contrib		300												
44660	Rương Võ Thần-Bạch Ngân (Lv70-79)	499000	200 Cống Hiến			Contrib		200												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	80000	Mảnh Dây Chuyền Kế Thừa T8	2953				1						14						
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	6000	Đá Hồn Dương Thiết Tâm	1731				1												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	0	Đá Lv4	4324				1												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	40000	Đá Lv3	4323				1												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	40000	Đá Lv2	4322				1												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	6000	1000 Cống Hiến			Contrib		1000						14						
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	20000	800 Cống Hiến			Contrib		800												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	60000	500 Cống Hiến			Contrib		500												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	314000	300 Cống Hiến			Contrib		300												
44661	Rương Võ Thần-Bạch Ngân (Lv90-99)	434000	200 Cống Hiến			Contrib		200												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	40000	Mảnh Dây Chuyền Kế Thừa T10	3670				1						14						
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	4000	Đá Hồn Dương Thiết Tâm	1731				1												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	0	Đá Lv5	4325				1												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	20000	Đá Lv4	4324				1												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	20000	Đá Lv3	4323				1												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	30000	Đá Lv2	4322				1												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	10000	1000 Cống Hiến			Contrib		1000						14						
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	30000	800 Cống Hiến			Contrib		800												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	100000	500 Cống Hiến			Contrib		500												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	288000	300 Cống Hiến			Contrib		300												
44662	Rương Võ Thần-Bạch Ngân (Lv110-Lv119)	458000	200 Cống Hiến			Contrib		200												
755	Rương Chiến Trường-Hoàng Kim (30-39)	90000	Nhẫn Hiếm T2	1143				1						201						
755	Rương Chiến Trường-Hoàng Kim (30-39)	400000	Nhẫn Kế Thừa T2	1629				1												
755	Rương Chiến Trường-Hoàng Kim (30-39)	50000	Đá Hồn Thiệu Hồng Uyên	1737				1						201						
755	Rương Chiến Trường-Hoàng Kim (30-39)	50000	Đá Hồn Bạch Ngạn Kính	1738				1						201						
755	Rương Chiến Trường-Hoàng Kim (30-39)	120000	Chiến Trường Lệnh	1970				1												
755	Rương Chiến Trường-Hoàng Kim (30-39)	10000	3000 Cống Hiến			Contrib		3000						201						
755	Rương Chiến Trường-Hoàng Kim (30-39)	30000	2000 Cống Hiến			Contrib		2000						201						
755	Rương Chiến Trường-Hoàng Kim (30-39)	45000	1000 Cống Hiến			Contrib		1000												
755	Rương Chiến Trường-Hoàng Kim (30-39)	75000	800 Cống Hiến			Contrib		800												
755	Rương Chiến Trường-Hoàng Kim (30-39)	130000	500 Cống Hiến			Contrib		500												
756	Rương Chiến Trường-Hoàng Kim (40-49)	30000	Nhẫn Hiếm T3	1144				1						201						
756	Rương Chiến Trường-Hoàng Kim (40-49)	218000	Nhẫn Kế Thừa T3	1630				1						201						
756	Rương Chiến Trường-Hoàng Kim (40-49)	50000	Đá Hồn Thiệu Hồng Uyên	1737				1						201						
756	Rương Chiến Trường-Hoàng Kim (40-49)	50000	Đá Hồn Bạch Ngạn Kính	1738				1						201						
756	Rương Chiến Trường-Hoàng Kim (40-49)	120000	Chiến Trường Lệnh	1970				1												
756	Rương Chiến Trường-Hoàng Kim (40-49)	2000	3000 Cống Hiến			Contrib		3000						201						
756	Rương Chiến Trường-Hoàng Kim (40-49)	6000	2000 Cống Hiến			Contrib		2000						201						
756	Rương Chiến Trường-Hoàng Kim (40-49)	32000	1000 Cống Hiến			Contrib		1000												
756	Rương Chiến Trường-Hoàng Kim (40-49)	72000	600 Cống Hiến			Contrib		600												
756	Rương Chiến Trường-Hoàng Kim (40-49)	420000	400 Cống Hiến			Contrib		400												
757	Rương Chiến Trường-Hoàng Kim (50-59)	360000	Mảnh Nhẫn Hiếm T4	2100				1						201						
757	Rương Chiến Trường-Hoàng Kim (50-59)	210000	Mảnh Nhẫn Kế Thừa T4	2103				1						201						
757	Rương Chiến Trường-Hoàng Kim (50-59)	50000	Đá Hồn Thiệu Hồng Uyên	1737				1						201						
757	Rương Chiến Trường-Hoàng Kim (50-59)	50000	Đá Hồn Bạch Ngạn Kính	1738				1						201						
757	Rương Chiến Trường-Hoàng Kim (50-59)	120000	Chiến Trường Lệnh	1970				1												
757	Rương Chiến Trường-Hoàng Kim (50-59)	20000	3000 Cống Hiến			Contrib		3000						201						
757	Rương Chiến Trường-Hoàng Kim (50-59)	30000	2000 Cống Hiến			Contrib		2000						201						
757	Rương Chiến Trường-Hoàng Kim (50-59)	60000	1000 Cống Hiến			Contrib		1000												
757	Rương Chiến Trường-Hoàng Kim (50-59)	100000	800 Cống Hiến			Contrib		800												
758	Rương Chiến Trường-Hoàng Kim (60-69)	105600	Mảnh Nhẫn Hiếm T5	2101				1						201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	222000	Mảnh Nhẫn Kế Thừa T5	2104				1						201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	2400	Đá Hồn Lý Hiển Trung	2535				1				202		201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	2400	Đá Hồn Đồ Đơn Khắc Ninh	2536				1				202		201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	25000	Đá Hồn Thiệu Hồng Uyên	1737				1						201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	25000	Đá Hồn Bạch Ngạn Kính	1738				1						201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	120000	Chiến Trường Lệnh	1970				1												
758	Rương Chiến Trường-Hoàng Kim (60-69)	3000	3000 Cống Hiến			Contrib		3000						201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	10000	2000 Cống Hiến			Contrib		2000						201						
758	Rương Chiến Trường-Hoàng Kim (60-69)	30000	1000 Cống Hiến			Contrib		1000												
758	Rương Chiến Trường-Hoàng Kim (60-69)	103000	800 Cống Hiến			Contrib		800												
758	Rương Chiến Trường-Hoàng Kim (60-69)	351600	500 Cống Hiến			Contrib		500												
759	Rương Chiến Trường-Hoàng Kim (70-79)	80000	Mảnh Nhẫn Hiếm T6	2102				1						201						
759	Rương Chiến Trường-Hoàng Kim (70-79)	200000	Mảnh Nhẫn Kế Thừa T6	2105				1						201						
759	Rương Chiến Trường-Hoàng Kim (70-79)	3300	Đá Hồn Lý Hiển Trung	2535				1				202		201						
759	Rương Chiến Trường-Hoàng Kim (70-79)	3300	Đá Hồn Đồ Đơn Khắc Ninh	2536				1				202		201						
759	Rương Chiến Trường-Hoàng Kim (70-79)	30000	Đá Hồn Thiệu Hồng Uyên	1737				1												
759	Rương Chiến Trường-Hoàng Kim (70-79)	30000	Đá Hồn Bạch Ngạn Kính	1738				1												
759	Rương Chiến Trường-Hoàng Kim (70-79)	120000	Chiến Trường Lệnh	1970				1												
759	Rương Chiến Trường-Hoàng Kim (70-79)	3000	3000 Cống Hiến			Contrib		3000						201						
759	Rương Chiến Trường-Hoàng Kim (70-79)	10000	2000 Cống Hiến			Contrib		2000						201						
759	Rương Chiến Trường-Hoàng Kim (70-79)	30000	1000 Cống Hiến			Contrib		1000												
759	Rương Chiến Trường-Hoàng Kim (70-79)	89000	800 Cống Hiến			Contrib		800												
759	Rương Chiến Trường-Hoàng Kim (70-79)	401400	500 Cống Hiến			Contrib		500												
3008	Rương Chiến Trường-Hoàng Kim (80-89)	36000	Mảnh Nhẫn Hiếm T7	2955				1						201						
3008	Rương Chiến Trường-Hoàng Kim (80-89)	72000	Mảnh Nhẫn Kế Thừa T7	2958				1						201						
3008	Rương Chiến Trường-Hoàng Kim (80-89)	25000	Mảnh Bàn Đạp-Cao	3476				1				202		201						
3008	Rương Chiến Trường-Hoàng Kim (80-89)	30000	Mảnh Bàn Đạp-Trung	3475				1						201						
3008	Rương Chiến Trường-Hoàng Kim (80-89)	2000	Đá Hồn Lý Hiển Trung	2535				1				202		201						
