GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
904		Âm Khiêu-Chu Thiên-Nhân Vật	4	fightpower_v1	42300			steallife_p	12			return_resist_p	12			ignore_all_resist_v	100	775					
905		Dương Duy-Chu Thiên-Nhân Vật	1	fightpower_v1	5300			deadlystrike_damage_p	6			add_allspecialstate_rate_v	40			add_allspecialstate_time_v	40						
905		Dương Duy-Chu Thiên-Nhân Vật	2	fightpower_v1	14900			deadlystrike_damage_p	9			add_allspecialstate_rate_v	70			add_allspecialstate_time_v	70						
905		Dương Duy-Chu Thiên-Nhân Vật	3	fightpower_v1	28800			deadlystrike_damage_p	12			add_allspecialstate_rate_v	100			add_allspecialstate_time_v	100						
905		Dương Duy-Chu Thiên-Nhân Vật	4	fightpower_v1	47100			deadlystrike_damage_p	15			add_allspecialstate_rate_v	120			add_allspecialstate_time_v	120						
950		Chu Thiên-Nhâm Mạch (Đồng Hành)	1	resist_allseriesstate_rate_v	250			lifemax_v	5085			physical_damage_v	255		255	all_series_resist_v	130						
950		Chu Thiên-Nhâm Mạch (Đồng Hành)	2	resist_allseriesstate_rate_v	335			lifemax_v	6780			physical_damage_v	345		345	all_series_resist_v	175						
950		Chu Thiên-Nhâm Mạch (Đồng Hành)	3	resist_allseriesstate_rate_v	420			lifemax_v	8475			physical_damage_v	430		430	all_series_resist_v	220						
950		Chu Thiên-Nhâm Mạch (Đồng Hành)	4	resist_allseriesstate_rate_v	500			lifemax_v	10170			physical_damage_v	510		510	all_series_resist_v	255						
951		Chu Thiên-Đốc Mạch (Đồng Hành)	1	weaken_deadlystrike_damage_p	40			physical_damage_v	505		505	defense_v	1000			weaken_deadlystrike_v	505						
951		Chu Thiên-Đốc Mạch (Đồng Hành)	2	weaken_deadlystrike_damage_p	55			physical_damage_v	670		670	defense_v	1330			weaken_deadlystrike_v	670						
951		Chu Thiên-Đốc Mạch (Đồng Hành)	3	weaken_deadlystrike_damage_p	70			physical_damage_v	835		835	defense_v	1660			weaken_deadlystrike_v	835						
951		Chu Thiên-Đốc Mạch (Đồng Hành)	4	weaken_deadlystrike_damage_p	80			physical_damage_v	1000		1000	defense_v	1990			weaken_deadlystrike_v	1000						
952		Chu Thiên-Xung Mạch (Đồng Hành)	1	deadlystrike_damage_p	40			basic_damage_v	1165		1165	ignore_defense_v	2325			ignore_all_resist_v	100	585					
952		Chu Thiên-Xung Mạch (Đồng Hành)	2	deadlystrike_damage_p	55			basic_damage_v	1555		1555	ignore_defense_v	3100			ignore_all_resist_v	100	780					
952		Chu Thiên-Xung Mạch (Đồng Hành)	3	deadlystrike_damage_p	70			basic_damage_v	1945		1945	ignore_defense_v	3870			ignore_all_resist_v	100	975					
952		Chu Thiên-Xung Mạch (Đồng Hành)	4	deadlystrike_damage_p	80			basic_damage_v	2325		2325	ignore_defense_v	4645			ignore_all_resist_v	100	1165					
953		Đồng Hành Chu Thiên-Dương Khiêu	1	resist_allseriesstate_time_v	250			lifemax_v	24895			basic_damage_v	1245		1245	deadlystrike_v	1245						
953		Đồng Hành Chu Thiên-Dương Khiêu	2	resist_allseriesstate_time_v	335			lifemax_v	33195			basic_damage_v	1665		1665	deadlystrike_v	1665						
953		Đồng Hành Chu Thiên-Dương Khiêu	3	resist_allseriesstate_time_v	420			lifemax_v	41490			basic_damage_v	2080		2080	deadlystrike_v	2080						
953		Đồng Hành Chu Thiên-Dương Khiêu	4	resist_allseriesstate_time_v	500			lifemax_v	49785			basic_damage_v	2490		2490	deadlystrike_v	2490						
954		Âm Khiêu-Chu Thiên-Đồng Hành	1	weaken_deadlystrike_v	335			steallife_p	9			return_resist_p	9			ignore_all_resist_v	100	585					
954		Âm Khiêu-Chu Thiên-Đồng Hành	2	weaken_deadlystrike_v	446			steallife_p	12			return_resist_p	12			ignore_all_resist_v	100	780					
954		Âm Khiêu-Chu Thiên-Đồng Hành	3	weaken_deadlystrike_v	557			steallife_p	15			return_resist_p	15			ignore_all_resist_v	100	975					
954		Âm Khiêu-Chu Thiên-Đồng Hành	4	weaken_deadlystrike_v	670			steallife_p	18			return_resist_p	18			ignore_all_resist_v	100	1165					
955		Dương Duy-Chu Thiên-Đồng Hành	1	steallife_resist_p	5			deadlystrike_damage_p	9			add_allspecialstate_rate_v	60			add_allspecialstate_time_v	60						
955		Dương Duy-Chu Thiên-Đồng Hành	2	steallife_resist_p	9			deadlystrike_damage_p	14			add_allspecialstate_rate_v	115			add_allspecialstate_time_v	115						
955		Dương Duy-Chu Thiên-Đồng Hành	3	steallife_resist_p	12			deadlystrike_damage_p	18			add_allspecialstate_rate_v	150			add_allspecialstate_time_v	150						
955		Dương Duy-Chu Thiên-Đồng Hành	4	steallife_resist_p	15			deadlystrike_damage_p	22			add_allspecialstate_rate_v	180			add_allspecialstate_time_v	180						
1001		Nhâm Mạch-Thuộc tính nhân vật 1	1	lifemax_v	100																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	2	lifemax_v	358																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	3	lifemax_v	616																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	4	lifemax_v	874																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	5	lifemax_v	1132																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	6	lifemax_v	1390																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	7	lifemax_v	1648																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	8	lifemax_v	1906																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	9	lifemax_v	2164																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	10	lifemax_v	2422																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	11	lifemax_v	2680																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	12	lifemax_v	2938																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	13	lifemax_v	3196																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	14	lifemax_v	3454																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	15	lifemax_v	3712																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	16	lifemax_v	3970																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	17	lifemax_v	4228																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	18	lifemax_v	4486																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	19	lifemax_v	4744																		
1001		Nhâm Mạch-Thuộc tính nhân vật 1	20	lifemax_v	5000																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	1	metal_resist_v	10																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	2	metal_resist_v	19																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	3	metal_resist_v	28																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	4	metal_resist_v	37																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	5	metal_resist_v	46																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	6	metal_resist_v	55																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	7	metal_resist_v	64																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	8	metal_resist_v	73																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	9	metal_resist_v	82																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	10	metal_resist_v	91																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	11	metal_resist_v	100																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	12	metal_resist_v	109																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	13	metal_resist_v	118																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	14	metal_resist_v	127																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	15	metal_resist_v	136																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	16	metal_resist_v	145																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	17	metal_resist_v	154																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	18	metal_resist_v	163																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	19	metal_resist_v	172																		
1002		Nhâm Mạch-Thuộc tính nhân vật 2	20	metal_resist_v	180																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	1	wood_resist_v	10																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	2	wood_resist_v	19																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	3	wood_resist_v	28																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	4	wood_resist_v	37																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	5	wood_resist_v	46																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	6	wood_resist_v	55																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	7	wood_resist_v	64																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	8	wood_resist_v	73																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	9	wood_resist_v	82																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	10	wood_resist_v	91																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	11	wood_resist_v	100																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	12	wood_resist_v	109																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	13	wood_resist_v	118																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	14	wood_resist_v	127																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	15	wood_resist_v	136																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	16	wood_resist_v	145																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	17	wood_resist_v	154																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	18	wood_resist_v	163																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	19	wood_resist_v	172																		
1003		Nhâm Mạch-Thuộc tính nhân vật 3	20	wood_resist_v	180																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	1	water_resist_v	10																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	2	water_resist_v	19																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	3	water_resist_v	28																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	4	water_resist_v	37																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	5	water_resist_v	46																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	6	water_resist_v	55																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	7	water_resist_v	64																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	8	water_resist_v	73																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	9	water_resist_v	82																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	10	water_resist_v	91																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	11	water_resist_v	100																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	12	water_resist_v	109																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	13	water_resist_v	118																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	14	water_resist_v	127																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	15	water_resist_v	136																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	16	water_resist_v	145																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	17	water_resist_v	154																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	18	water_resist_v	163																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	19	water_resist_v	172																		
1004		Nhâm Mạch-Thuộc tính nhân vật 4	20	water_resist_v	180																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	1	fire_resist_v	10																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	2	fire_resist_v	19																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	3	fire_resist_v	28																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	4	fire_resist_v	37																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	5	fire_resist_v	46																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	6	fire_resist_v	55																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	7	fire_resist_v	64																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	8	fire_resist_v	73																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	9	fire_resist_v	82																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	10	fire_resist_v	91																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	11	fire_resist_v	100																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	12	fire_resist_v	109																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	13	fire_resist_v	118																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	14	fire_resist_v	127																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	15	fire_resist_v	136																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	16	fire_resist_v	145																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	17	fire_resist_v	154																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	18	fire_resist_v	163																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	19	fire_resist_v	172																		
1005		Nhâm Mạch-Thuộc tính nhân vật 5	20	fire_resist_v	180																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	1	earth_resist_v	10																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	2	earth_resist_v	19																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	3	earth_resist_v	28																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	4	earth_resist_v	37																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	5	earth_resist_v	46																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	6	earth_resist_v	55																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	7	earth_resist_v	64																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	8	earth_resist_v	73																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	9	earth_resist_v	82																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	10	earth_resist_v	91																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	11	earth_resist_v	100																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	12	earth_resist_v	109																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	13	earth_resist_v	118																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	14	earth_resist_v	127																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	15	earth_resist_v	136																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	16	earth_resist_v	145																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	17	earth_resist_v	154																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	18	earth_resist_v	163																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	19	earth_resist_v	172																		
1006		Nhâm Mạch-Thuộc tính nhân vật 6	20	earth_resist_v	180																		
1007		Nhâm Mạch-Thuộc tính nhân vật 7	1	basic_damage_v	20		20																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	2	basic_damage_v	30		30																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	3	basic_damage_v	40		40																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	4	basic_damage_v	50		50																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	5	basic_damage_v	60		60																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	6	basic_damage_v	70		70																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	7	basic_damage_v	80		80																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	8	basic_damage_v	90		90																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	9	basic_damage_v	100		100																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	10	basic_damage_v	110		110																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	11	basic_damage_v	120		120																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	12	basic_damage_v	130		130																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	13	basic_damage_v	140		140																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	14	basic_damage_v	150		150																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	15	basic_damage_v	160		160																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	16	basic_damage_v	170		170																
1007		Nhâm Mạch-Thuộc tính nhân vật 7	17	basic_damage_v	179		179																
