MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgRangeY	IgnoreDmgRange	DmgInterval	LifeTime	DelayDeleteFrame	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IsHitFloat
808	Vũ Đả Lê Hoa	2	250	1	5			76	75				808														1					1454												
809	Vũ Đả Lê Hoa_Hiệu ứng	2	250	1	5			72	71				814														1																	
813	Băng Tung Vô Ảnh_Phụ-Đóng Băng	0	0	1	15				3											5911					1000	3	1																	
814	Vũ Đả Lê Hoa_Hiệu ứng 3_Bỏ	0	0	1	18				70																		1					1454												
816	Băng Tung Vô Ảnh-Đạn theo dấu	2	60	1	5				30		1		816	817						5911					1000	3	1																	
817	Băng Tung Vô Ảnh_Phụ-Sát thương	0	0	1	15				3																																			
818	Tuyết Ảnh	0	0	0	64				2																																			
819	Tuyết Ảnh_Đồng đội	0	0	0	64				2																																			
823	Hộ Thể Hàn Băng_Phụ 2	0	0	1	5				3					3025													1																	
826	Băng Cơ Ngọc Cốt_Phụ 2	0	0	1	20				3					3025													1																	
828	Tuyền Cơ La Vũ_Phụ 2. Đánh Lui_Bỏ	1	100	1	9			1	6			1		342											1000	3	1																	
829	Sát thương Vũ Đả Lê Hoa	0	0	1	18				3					342											1000	3	1																	
830	Sát thương Vũ Đả Lê Hoa 2_Bỏ	0	0	1	18				3					342											1000	3	1																	
831	Sát thương Vũ Đả Lê Hoa 3_Bỏ	0	0	1	18				3					342											1000	3	1																	
832	Gấu Trúc-Trảo	0	0	0	1				3					1899																														
834	Hùng Miêu Xung Đỉnh_Phụ	0	0	1	12				3					3834			50									3	1																	
837	Thúy Yên Nộ Khí	0	0	0	64				3					6801													1																	
839	Băng Cơ Ngọc Cốt_Phụ 3	0	0	1	20				30				839														1																	
869	Băng Tung Vô Ảnh-Trung_Đóng băng kết thúc sát thương	0	0	1	15				3	22			364							5911					1000	3	1																	
870	Băng Tung Vô Ảnh-Sơ_Hiệu ứng biến lớn	0	0	1	15				25				870																															
879	Triệu hồi Bảo Bảo-Cao_Vòng Giảm Công Thường-Phạm vi đạn	0	0	1	25				3																		1																	
901	Huy Khảm Thuật	0	0	0	1				3					166																														
902	Băng Chùy Thuật	1	70	0	5				30		1		2560	3025			50																											
903	Phi Tiêu Thuật	1	70	0	3				8		1		1394	3027																														
904	Hỏa Cầu Thuật	1	70	0	5				10		1		1835	3412																														
905	Lôi Quang Thuật	1	70	0	3				16		1		106	3024																														
906	Phá Thiên Trảm 	0	0	0	1				3					166																														
907	Băng Phong Chỉ	1	70	0	5				30		1		2560	3025			50																											
908	Tụ Lí Tiễn	1	70	0	3				8		1		1394	3027																														
909	Liệt Diệm Chỉ	1	70	0	5				10		1		1835	3412																														
910	Nộ Lôi Chỉ 	1	70	0	3				16		1		106	3024																														
911	Bán Nguyệt Trảm	0	0	0	15				3					4305			120										1																	
912	Kinh Đào Hãi Lãng	1	30	1	14				30				310				180																1											
913	Kinh Đào Hãi Lãng_Phụ	1	30	1	14				30					3025			80			5311					1000	3																		
914	Xuyên Tâm Thích	0	0	0	14				3					3024													1																	
915	Xuyên Tâm Thích_Hiệu quả	0	0	0	14				20				1827														1																	
916	Thôi Sơn Điền Hải	0	0	0	6			8	81			1	52					1																										
917	Cửu Thiên Cuồng Lôi	2	100	1	6				25					1314																														
918	Cửu Thiên Cuồng Lôi_Sát Thương	0	0	1	6				3																																			
919	Cửu Thiên Cuồng Lôi Địa Liệt-Hiệu Quả	0	0	1	6				25				1318																															
921	Thuật Trị Liệu	0	0	0	8				40				306																															
923	Quần Thể Trị Liệu Thuật	0	0	0	64				5					3312																														
925	Bách Thảo Tiên Lộ	0	0	0	64				5					306																														
928	Quần Thể Độc Chướng	0	0	0	64				5																																			
931	Quần Thể Kim Cang	0	0	0	64				5																																			
934	Quần Thể Minh Vương	0	0	0	64				5																																			
940	Súc Lực Tiễn	1	100	1	5				7					3403										30			1																	
941	Súc Lực Tiễn_Hiệu quả	1	100	1	5				7				132											30			1																	
942	Tảng Đá Lớn	0	0	1	8				8				942														1		24															
943	Tảng Đá Lớn_Sát thương	0	0	1	8				3					3024													1																	
944	Ném	1	60	0	3				16		1		54	3024																														
945	Phi Vũ	1	60	0	3				16		1		54	3024																														
946	Vỗ Cánh	1	60	0	8				15				62														1																	
947	Va Chạm	1	60	0	5				3					3059																														
948	Linh Tê	0	0	0	64				2																																			
949	Thiên La Địa Võng	1	60	0	3				16		1		949	3949																														
951	Ngự Lôi Thuật	0	0	1	6				25				1314																															
952	Ngự Lôi Thuật_Sát thương	0	0	1	6				3																																			
953	Hô Phong Thuật	1	25	0	6				28						1																													
954	Hô Phong Thuật_Hiệu quả	1	30	0	6				40				62				100										1																	
956	Ảnh Tập_Phụ 1	1	100	0	5				5				40	168										10																				
957	Ảnh Tập_Phụ 2	0	0	0	0				25																																			
959	Song Long Nhả Châu	1	50	0	3				16		1		959	3959																														
960	Âm Phong Thực Cốt	1	50	0	4				8					3027	1																													
961	Âm Phong Thực Cốt_Hiệu quả	0	0	0	4				30				1548														1																	
962	Truy Tâm Tiễn	1	60	0	4				16		1		962	3962																														
963	Minh Sát Thu Hào	0	0	0	64				2																																			
964	Lưu Ly Tán Lạc	1	60	1	5				20		1		1570	3027			100										1																	
965	Lạc Anh Mạn Thiên	0		1	15			10	26			1	410																				1											
966	Lạc Anh Mạn Thiên_Phụ	0	0	1	15			3	16			1		3026						5411					1000	3																		
967	Phong Lai Ngô Sơn	3	0	1	20			7	141			1	2880	167																														
968	Phi Hoa Lạc	0	0	1	6				4					3026															968															
969	Phi Hoa Lạc_Hiệu ứng	0	0	1	6				15				969																															
971	Tìm Thái Hồng	0	0	0	6				10				2696				50																											
972	Tìm Thái Hồng_Phụ	2	60	0	6				25		1		2696	3025			50																											
974	Thương Nguyệt	0	0	0	3				3					3027																														
975	Đẩu Chuyển Tinh Di	0	0	0	5				12					506									1		1000	3																		
976	Đẩu Chuyển Tinh Di_Phụ	0	0	0	5				12														1																					
977	Phong Hoa Tuyết Nguyệt	1	80	0	5				9		1		2641	3025			50																											
978	Phong Tuyết Băng Thiên	0	0	1	14				25				1377					1									1																	
979	Phong Tuyết Băng Thiên_Sát thương	0	0	1	14				3					3025													1																	
980	Ma Diệm Tại Thiên	3	0	1	20			7	225			1																																
982	Ma Diệm Tại Thiên_Phụ 2	2	50	0	10			1	15		1		707	3707																														
983	Thúy Yên Chưởng Pháp	1	60	0	4				12				55	3025																														
984	Mục Dã Lưu Tinh	0	0	1	6				4					3025															984															
985	Mục Dã Lưu Tinh_Hiệu ứng	0	0	1	6				15				985																															
986	Cao Sơn Lưu Thủy	0	0	0	5				3					986																														
988	Vân Hải Mộng Điệp	0	0	0	64				2																																			
989	Trảo Kích	0	0	0	1				3					3022																														
990	Trảo Kích	0	0	0	1				3					3022																														
991	Chém	0	0	0	1				3					166																														
992	Lạc Thạch	0	0	1	8				8				942														1		24															
993	Lạc Thạch_Sát thương	0	0	1	8				3					3024													1																	
994	Ném	1	60	0	3				16		1		54	3024																														
996	Bác Cập Nhi Phục	0	0	0	8				5					3604									1																					
997	Bác Cập Nhi Phục_Hiệu ứng	0	0	0	8				25				2802										1																					
998	Nhân Kiếm Hợp Nhất	1	120	0	6				8				611	3603										20																				
999	Từ Hàng Phổ Độ	0	0	0	8				40				306																															
1031	Thủ Vệ Thương Hội_Vuốt tầm trung	0	0	0	1				3					3022																														
1032	Thủ Vệ Thương Hội_Điểm nổ tầm trung	0	0	0	1				3					3021																														
1101	Hành Vân Quyết	0	0	0	8				3					3024			100			6201					1000	3	1																	
1102	Kinh Lôi Quyết	0	0	0	8				3					3024			100			6201					1000	3	1																	
1103	Hàng Long Quyết	0	0	0	9				3					3024			110			6201					1000	3	1																	
1104	Phá Thiên Quyết	0	0	0	10				3					3024			120			6201					1000	3	1																	
1111	Hồi Phong Lạc Nhạn	0	0	0	8				3					3024			100			6201					1000	3	1																	
1112	Hồi Phong Lạc Nhạn 2	0	0	0	8				3					3024			100			6201					1000	3	1																	
1113	Hồi Phong Lạc Nhạn 3	0	0	0	9				3					3024			110			6201					1000	3	1																	
1114	Hồi Phong Lạc Nhạn 4	0	0	0	10				3					3024			120			6201					1000	3	1																	
1116	Đoạn Hồn Thích_Phụ	0	0	1	5				12					3024													1																	
1131	Nga Mi Kiếm Pháp	1	100	0	5				6				3301	341						5305																								
1132	Nga Mi Kiếm Pháp 2	1	100	0	5				6				3302	341						5305																								
1133	Nga Mi Kiếm Pháp 3	1	100	0	5				6				3303	342						5305																								
1134	Nga Mi Kiếm Pháp 4	1	100	0	5				6				3304	342						5305																								
1136	Giang Hải Ngưng Ba	1	30	1	14				35				310				180																											
1137	Giang Hải Ngưng Ba_Phụ	1	30	1	14				35					3025			80			5311																								
1140	Nga Mi Kiếm Pháp	1	100	0	5				6				3301	341						5305																								
1141	Nga Mi Kiếm Pháp 2	1	100	0	5				6				3302	341						5305																								
1142	Nga Mi Kiếm Pháp 3	1	100	0	5				6				3303	342						5305																								
1143	Nga Mi Kiếm Pháp 4	1	100	0	5				6				3304	342						5305																								
1144	Thiên Vũ Bảo Luân	0	0	1	26			15	150			1	313	3312																		6312												
1145	Thiên Vũ Bảo Luân_Phụ	0	0	1	26				3					3313						5313																								
1181	Đào Hoa Tiễn Thuật	1	200	0	5				10		0		401	3401						5405				30	1000	3	1																	
1182	Đào Hoa Tiễn Thuật 2	1	150	0	5				10		0		402	3402						5405				20	1000	3	1																	
1183	Đào Hoa Tiễn Thuật 3	1	150	0	5				10		0		402	3402						5405				20	1000	3	1																	
1184	Đào Hoa Tiễn Thuật 4	1	150	0	5				10		0		403	3403						5405				30	1000	3	1																	
1188	Phi Hỏa Lưu Tinh	1	80	0	6				8					3407	1										1000	3																		
1189	Phi Hỏa Lưu Tinh_Hiệu quả	1	60	0	6				13				407				200							60			1																	
1191	Đào Hoa Tiễn Thuật	1	200	0	5				10		0		401	3401						5405				30	1000	3	1																	
1192	Đào Hoa Tiễn Thuật 2	1	150	0	5				10		0		402	3402						5405				20	1000	3	1																	
1193	Đào Hoa Tiễn Thuật 3	1	150	0	5				10		0		402	3402						5405				20	1000	3	1																	
1194	Đào Hoa Tiễn Thuật 4	1	150	0	5				10		0		403	3403						5405				30	1000	3	1																	
1221	Tiêu Dao Thương Pháp 1	0	0	0	9				6					3027			120								1000	3	1																	
1222	Tiêu Dao Thương Pháp 2	0	0	0	9				6					3027			120								1000	3	1																	
1223	Tiêu Dao Thương Pháp 3	0	0	0	10				6					3027			130								1000	3	1																	
1224	Tiêu Dao Thương Pháp 4	0	0	0	11				6					3027			140								1000	3	1																	
1233	Bạch Hồng Quán Nhật_Phụ	1	140	0	12				6					3027			110								1000	3	0																	
1234	Tiêu Dao Thương Pháp 1	0	0	0	9				6					3027			120								1000	3	1																	
1235	Tiêu Dao Thương Pháp 2	0	0	0	9				6					3027			120								1000	3	1																	
1236	Tiêu Dao Thương Pháp 3	0	0	0	10				6					3027			130								1000	3	1																	
1237	Tiêu Dao Thương Pháp 4	0	0	0	11				6					3027			140								1000	3	1																	
1239	Hủy bỏ	1	140	0	12				6					3027			110								1000	3	0																	
1261	Trảo Kích	0	0	0	1				3					3022																														
1262	Phấn Lực Trảo Kích	0	0	0	9				25				24				120																											
1263	npc-Đánh nhóm cận chiến 1_Thủy	0	0	0	9				25				25				120																											
1264	npc-Đánh nhóm cận chiến 1_Hỏa	0	0	0	9				25				26				120																											
1265	npc-Đánh nhóm cận chiến 1_Phong	0	0	0	9				25				27				120																											
1266	Phấn Lực Trảo Kích_Phụ	0	0	0	9				3					3024			120																											
1267	npc-Đánh nhóm cận chiến 1_Sát thương Thủy	0	0	0	9				3					3025			120																											
1268	npc-Đánh nhóm cận chiến 1_Sát thương Hỏa	0	0	0	9				3					3026			120																											
1269	npc-Đánh nhóm cận chiến 1_Sát thương Phong	0	0	0	9				3					3027			120																											
1270	Chém	0	0	0	1				3					166																														
1271	Chém	0	0	0	1				3					167																														
1272	Chém	0	0	0	1				3					168																														
1273	Chém	0	0	0	1				3					169																														
1274	npc-Đánh đơn cận chiến_Địa	0	0	0	1				3					3024																														
1275	npc-Đánh đơn cận chiến_Thủy	0	0	0	1				3					3025																														
1276	npc-Đánh đơn cận chiến_Hỏa	0	0	0	1				3					3026																														
1277	npc-Đánh đơn cận chiến_Phong	0	0	0	1				3					3027																														
1278	Trảm Sát	0	0	1	10				20				178				0																											
1279	Trảm Sát_Phụ	0	0	1	10				3								0																											
1280	Quần Thể Trọng Kích	0	0	1	10				3					180																														
1281	Tiêu Động Trần_Đánh Thường	0	0	1	14				3					167			120										1																	
1282	Hoành Tảo	0	0	0	15				3					4305			120										1																	
1283	Kinh Đào	1	40	1	5				20		1		1350	3027			100										1																	
1284	Phong Lai Ngô Sơn	1	40	1	5				30				1350	3027			100										1																	
1285	Phong Lai Ngô Sơn_Phụ	0	0	0	15			1	30				1350				100										1																	
1286	Quyền Kích	0	0	0	8				3					3024			100										1																	
1287	Trọng Quyền Tam Kích	0	0	0	11				3					3024			100										1																	
