SkillId		MagicDesc
558	Phong Quyển Tàn Vân-Cao	Tăng [00ff00]add_dotdamage_wood2%[-] tấn công cơ bản. Giảm chờ [00ff00]deccdtime2/15[-] giây, gây [00ff00]state_zhican_attack2/15[-] giây Tàn Phế, giảm [00ff00]all_series_resist_p1%[-] kháng tất cả, duy trì [00ff00]skill_statetime1/15[-] giây 
561	Bi Tô Thanh Phong	Xung quanh mỗi tăng 1 kẻ địch, tự động tăng [00ff00]all_series_resist_p1%[-] kháng tất cả và [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, tối đa [00ff00]add_mult_proc_sate12[-] lần
601	Võ Đang Kiếm Pháp	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ
609	Vô Ngã Vô Kiếm	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ, tăng thêm tấn công bằng [00ff00]damage_curlife_p1% xTỉ lệ sinh lực hiện tại của mục tiêu xSinh lực tối đa của mục tiêu[-], sinh lực tối đa của mục tiêu tối đa xem như [00ff00]damage_curlife_p2%[-] sinh lực tối đa của bản thân, [00ff00]state_stun_attack1%[-] tỉ lệ choáng [00ff00]state_stun_attack2/15[-] giây; Số lần dùng tối đa tích lũy [00ff00]skill_point1/100[-] lần
611	Nhân Kiếm Hợp Nhất	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ, [00ff00]state_stun_attack1%[-] tỉ lệ gây [00ff00]state_stun_attack2/15[-] giây choáng; Sau khi thi triển tái lập thời gian chờ kỹ năng khác; Khi bị tấn công kỹ năng có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt [8dccf7]<Kiếm Phi Kinh Thiên >[-] phản kích, gây [00ff00]userdesc_1021%[-] tấn công cơ bản + [00ff00]userdesc_1031[-] sát thương hệ Thổ
613	Tọa Vọng Vô Ngã	Mỗi điểm nhanh nhẹn đỡ [00ff00]magicshield1/100[-] sát thương, thời gian duy trì hộ thuẫn có [00ff00]ignore_dmgskill1/100%[-] tỉ lệ miễn dịch Bùa Chú. Duy trì [00ff00]magicshield2/15[-] giây hoặc hộ thuẫn bị đánh vỡ
614	Mê Tung Huyễn Ảnh	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]state_slowall_resistrate1[-] điểm tỉ lệ kháng làm chậm và [00ff00]runspeed_v1[-] điểm di chuyển
615	Thiên Địa Vô Cực	Mỗi lần tấn công gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ, có [00ff00]state_stun_attack1%[-] kèm [00ff00]state_stun_attack2/15[-] giây Choáng
617	Thái Nhất Chân Khí	Vĩnh viễn miễn dịch Đóng Băng, hút sinh lực tăng [00ff00]steallife_p1%[-]. Khi bị đánh trúng, trong [00ff00]skill_statetime1/15[-] giây giải trừ và miễn dịch hiệu quả thuộc tính phải chịu, giãn cách kích hoạt [00ff00]userdesc_1011/15[-] giây
619	Kiếm Pháp-Cao	[8dccf7]<Võ Đang Kiếm Pháp>[-] tăng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ
621	Vô Ngã Vô Kiếm-Sơ	Bản thân vĩnh viễn tăng sát thương bạo kích [00ff00]deadlystrike_damage_p1%[-]
624	Tọa Vọng Vô Ngã-Sơ	[8dccf7]<Kiếm Phi Kinh Thiên >[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], duy trì [00ff00]5[-] giây
626	Thiên Địa Vô Cực-Sơ	Tấn công bằng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ
630	Huyền Thiên Tâm Pháp	Có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, giãn cách thi triển [00ff00]userdesc_1021/15[-] giây
645	Chân Võ Thất Tiệt	Bản thân tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, đồng đội gần tăng [00ff00]userdesc_1061%[-] tấn công cơ bản
644	Thái Cực Vô Ý	Tăng vĩnh viễn [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản tối đa, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]defense_p1%[-] né tránh cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_stun_attackrate1[-] điểm tỉ lệ choáng và [00ff00]state_slowall_resisttime1[-] điểm kháng thời gian làm chậm
647	Nhân Kiếm Hợp Nhất-Sơ	Mỗi lần xuyên thấu sát thương tăng [00ff00]addpowerwhencol2%[-], tối đa tăng [00ff00]addpowerwhencol3%[-]
648	Nhân Kiếm Hợp Nhất-Trung	Mỗi lần xuyên thấu sát thương tăng [00ff00]addpowerwhencol2%[-], tối đa tăng [00ff00]addpowerwhencol3%[-]. Tấn công cơ bản tăng [00ff00]physics_potentialdamage_p1%[-], tốc đánh tăng [00ff00]attackspeed_v1[-] điểm, duy trì [00ff00]skill_statetime1/15[-] giây
649	Vô Ngã Vô Kiếm-Trung	Bản thân vĩnh viễn tăng sát thương bạo kích [00ff00]deadlystrike_damage_p1%[-]. Trong [00ff00]skill_statetime1/15[-] giây, [8dccf7]<Võ Đang Kiếm Pháp>[-] lần kế sẽ kích hoạt [8dccf7]<Kiếm Phi Kinh Thiên >[-]
652	Tọa Vọng Vô Ngã-Trung	[8dccf7]<Kiếm Phi Kinh Thiên >[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], duy trì [00ff00]5[-] giây. Mỗi điểm nhanh nhẹn tăng [00ff00]add_shield2/100[-] điểm đỡ sát thương
654	Thiên Địa Vô Cực-Trung	Tăng tấn công phạm vi bằng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ. Sau khi thi triển, trong [00ff00]skill_statetime1/15[-] giây, bỏ qua kháng tất cả tăng [00ff00]ignore_all_resist_vp1%[-], hút sinh lực tăng [00ff00]steallife_p1%[-]
656	Nhân Kiếm Hợp Nhất-Cao	Mỗi lần xuyên thấu sát thương tăng [00ff00]addpowerwhencol2%[-], tối đa tăng [00ff00]addpowerwhencol3%[-]. Tấn công cơ bản tăng [00ff00]physics_potentialdamage_p1%[-], tốc đánh tăng [00ff00]attackspeed_v1[-] điểm, duy trì [00ff00]skill_statetime1/15[-] giây. Tất cả kỹ năng tấn công trực tiếp sát thương tăng [00ff00]style_skill_damage_p2%[-]
658	Vô Ngã Vô Kiếm-Cao	Bản thân vĩnh viễn tăng sát thương bạo kích [00ff00]deadlystrike_damage_p1%[-]. Trong [00ff00]skill_statetime1/15[-] giây, [8dccf7]<Võ Đang Kiếm Pháp>[-] lần kế sẽ kích hoạt [8dccf7]<Kiếm Phi Kinh Thiên >[-]. Giãn cách thi triển rút ngắn [00ff00]deccdtime2/15[-] giây
661	Tọa Vọng Vô Ngã-Cao	[8dccf7]<Kiếm Phi Kinh Thiên >[-] tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], duy trì [00ff00]5[-] giây. Mỗi điểm nhanh nhẹn tăng thêm [00ff00]add_shield2/100[-] điểm đỡ sát thương. Trong [00ff00]skill_statetime1/15[-] giây kháng tính sát thương tầm xa gần tăng [00ff00]melee_dmg_p1%[-]
663	Thiên Địa Vô Cực-Cao	Tăng [00ff00]add_deadlystrike_p12%[-] tỉ lệ bạo kích cuối, [00ff00]add_fixed_r2%[-] tỉ lệ Định Thân [00ff00]add_fixed_t2/15[-] giây; Tấn công phạm vi thêm bằng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_earthdamage_v1[-] sát thương hệ Thổ; Sau khi kích hoạt, trong [00ff00]skill_statetime1/15[-] giây bỏ qua kháng tất cả tăng [00ff00]ignore_all_resist_vp1%[-], hút sinh lực tăng [00ff00]steallife_p1%[-]
665	Thất Tinh Quyết	Bản thân tăng [00ff00]deadlystrike_p1%[-] tỉ lệ bạo kích cơ bản và [00ff00]runspeed_p1%[-] di chuyển, duy trì [00ff00]skill_statetime1/15[-] giây, khiến địch giảm tỉ lệ bạo kích và di chuyển một lượng tương đương
701	Thiên Nhẫn Thích Sát Thuật	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa
705	Ma Diệm Tại Thiên	Mỗi lần tấn công gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa, [00ff00]giảm runspeed_p1%[-] di chuyển cơ bản, có [00ff00]state_burn_attack1%[-] kèm [00ff00]state_burn_attack2/15[-] giây Thiêu Đốt, mỗi tầng Thiêu Đốt khiến sát thương hệ Hỏa tăng [00ff00]state_burn_attack3%[-], tối đa cộng dồn [00ff00]5[-] tầng
708	Tử Vong Hồi Toàn	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa
711	Huyết Nguyệt Chi Ảnh	Giúp bản thân ẩn thân [00ff00]skill_statetime1/15[-] giây, sau khi ẩn thân và hiện hình, trong [00ff00]userdesc_1011/15[-] giây tăng [00ff00]runspeed_v1[-] di chuyển, [00ff00]attackspeed_v1[-] tốc đánh, [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản. Sau khi hiện hình trong [00ff00]4[-] giây tăng [00ff00]50%[-] sát thương tấn công thường
721	Huyễn Ảnh Phi Hồ	Tăng vĩnh viễn [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản và [00ff00]state_hurt_resistrate1[-] kháng tỉ lệ Bị Thương, [00ff00]npc_ext_miss1[-] né tránh tấn công từ quái
722	Nhiếp Hồn Loạn Tâm	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa, có [00ff00]state_confuse_attack1%[-] kèm [00ff00]state_confuse_attack2/15[-] giây Hỗn Loạn
728	Thích Sát Thuật-Cao	[Thiên Nhẫn Thích Sát Thuật] tăng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_firedamage_v1[-] sát thương hệ Hỏa
730	Ma Diệm Tại Thiên-Sơ	Có [00ff00]add_palsy_r2%[-] gây [00ff00]add_palsy_t2/15[-] giây Tê Liệt
732	Huyết Nguyệt Chi Ảnh-Sơ	Tăng [00ff00]defense_p1%[-] né tránh cơ bản, miễn dịch bất lợi và hiệu quả Bị Thương
734	Nhiếp Hồn Loạn Tâm-Sơ	Né tránh cơ bản giảm [00ff00]defense_p1%[-], kháng thuộc tính và hiệu quả bất lợi có tỉ lệ giảm [00ff00]resist_allseriesstate_rate_v1[-] điểm, duy trì [00ff00]skill_statetime1/15[-] giây
736	Thánh Hỏa Phần Tâm	Có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, giãn cách thi triển [00ff00]userdesc_1012/15[-] giây 
742	Ma Diệm Thất Sát	Tăng bị động [00ff00]ignore_all_resist2%[-] bỏ qua kháng tất cả cuối, mỗi lần tấn công giảm [00ff00]userdesc_1011%[-] hiệu quả, duy trì [00ff00]userdesc_1013/15[-] giây, tối đa cộng dồn [00ff00]userdesc_1012[-] lần
745	Phá Toái Hư Không	Tăng vĩnh viễn di chuyển [00ff00]runspeed_v1[-] và khi bản thân bị tấn công, Né tránh cơ bản +[00ff00]defense_p1%[-], Tỉ lệ kháng bất lợi +[00ff00]resist_allspecialstate_rate_v1[-] duy trì [00ff00]skill_statetime1/15[-] giây, tối đa cộng dồn [00ff00]superposemagic1[-] lần
748	Thiên Ma Giải Thể	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]defense_p1%[-] né tránh cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_palsy_attackrate1[-] điểm tỉ lệ tê liệt và [00ff00]state_hurt_resisttime1[-] điểm kháng thời gian bị thương
749	Tử Vong Hồi Toàn-Sơ	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, có [00ff00]add_palsy_r2%[-] gây [00ff00]add_palsy_t2/15[-] giây Tê Liệt
750	Tử Vong Hồi Toàn-Trung	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, có [00ff00]add_palsy_r2%[-] gây [00ff00]add_palsy_t2/15[-] giây Tê Liệt. Tích lũy sử dụng tăng [00ff00]add_skill_point12/100[-] lần
751	Ma Diệm Tại Thiên-Trung	Có [00ff00]add_palsy_r2%[-] gây [00ff00]add_palsy_t2/15[-] giây Tê Liệt. Sau khi đánh trúng tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản. Mỗi lần đánh trúng thời gian duy trì tăng thêm [00ff00]skill_statetime1/15[-] giây 
756	Huyết Nguyệt Chi Ảnh-Trung	Tăng [00ff00]defense_p1%[-] né tránh cơ bản, miễn dịch bất lợi và hiệu quả Bị Thương. Giảm chờ [00ff00]deccdtime2/15[-] giây 
759	Nhiếp Hồn Loạn Tâm-Trung	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], né tránh cơ bản giảm [00ff00]defense_p1%[-], kháng thuộc tính và hiệu quả bất lợi có tỉ lệ giảm [00ff00]resist_allseriesstate_rate_v1[-] điểm, duy trì [00ff00]skill_statetime1/15[-] giây
761	Tử Vong Hồi Toàn-Cao	Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản, có [00ff00]add_palsy_r2%[-] gây [00ff00]add_palsy_t2/15[-] giây Tê Liệt. Tích lũy sử dụng tăng [00ff00]add_skill_point12/100[-] lần. Mỗi khi giảm [00ff00]1%[-] sinh lực hiện tại của mục tiêu, tăng [00ff00]add_loselife_dmg_p2/100%[-] sát thương kỹ năng, tăng [00ff00]add_deadlydmg_p12%[-]sát thương bạo kích, thiết lập lại hiệu quả Ma Diệm Thất Sát đến cao nhất
763	Ma Diệm Tại Thiên-Cao	Có [00ff00]add_palsy_r2%[-] gây [00ff00]add_palsy_t2/15[-] giây Tê Liệt. Sau khi đánh trúng trong [00ff00]skill_statetime1/15[-] giây tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản. Mỗi lần đánh trúng thời gian duy trì tăng thêm [00ff00]skill_statetime1/15[-] giây. Tăng [00ff00]add_usebasedmg_p12%[-] tấn công cơ bản
765	Huyết Nguyệt Chi Ảnh-Cao	Tăng [00ff00]defense_p1%[-] né tránh cơ bản, miễn dịch bất lợi và hiệu quả Bị Thương. Giảm chờ [00ff00]deccdtime2/15[-] giây. Tăng tấn công bằng [00ff00]damage_maxlife_p1%[-] sinh lực tối đa của mục tiêu, tối đa bằng [00ff00]damage_maxlife_p2%[-] sinh lực tối đa của bản thân
768	Nhiếp Hồn Loạn Tâm-Cao	Tấn công cơ bản tăng [00ff00]add_usebasedmg_p12%[-], thời gian chờ giảm [00ff00]deccdtime2/15[-] giây, né tránh cơ bản giảm [00ff00]defense_p1%[-], kháng thuộc tính và hiệu quả bất lợi có tỉ lệ giảm [00ff00]resist_allseriesstate_rate_v1[-] điểm, duy trì [00ff00]skill_statetime1/15[-] giây
770	Phi Hồng Vô Tích	[00ff00]rand_ignoreskill1%[-] tỉ lệ xóa [00ff00]rand_ignoreskill2[-] hiệu quả tăng ích, kèm tấn công bằng [00ff00]sinh lực tối đa của mục tiêu x damage_maxlife_p1%[-], được tính tối đa bằng [00ff00]damage_maxlife_p2%[-] sinh lực tối đa bản thân, giãn cách thi triển [00ff00]userdesc_1011/15[-] giây
801	Thúy Yên Ngự Tản Quyết	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy
806	Tuyền Cơ La Vũ	Trong [00ff00]8[-] giây mỗi [00ff00]0.66[-] giây gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, đồng thời có [00ff00]state_slowall_attack1%[-] tỉ lệ kèm [00ff00]state_slowall_attack2/15[-] giây hiệu quả làm chậm
808	Vũ Đả Lê Hoa	Trong [00ff00]5[-] giây mỗi [00ff00]0.33[-] giây tấn công phạm vi mục tiêu, mỗi lần tấn công gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, đồng thời có [00ff00]state_slowall_attack1%[-] tỉ lệ kèm [00ff00]state_slowall_attack2/15[-] giây hiệu quả làm chậm
810	Triệu Hồi Bảo Bảo	Tấn công của Bảo Bảo bằng tấn công của nhân vật x[00ff00]callnpc_damage2%[-], duy trì [00ff00]skill_statetime1/15[-] giây
815	Băng Tâm Sảnh Ảnh	Vĩnh viễn tăng [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản và [00ff00]state_palsy_resistrate1[-] điểm kháng tỉ lệ tê liệt
816	Băng Tung Vô Ảnh	Gây [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy, có [00ff00]state_freeze_attack1%[-] kèm [00ff00]state_freeze_attack2/15[-] giây Đóng Băng
818	Tuyết Ảnh	Bản thân tăng [00ff00]runspeed_v1[-] di chuyển và [00ff00]ignore_defense_vp1%[-] bỏ qua né tránh cơ bản, đồng đội nhận một nửa hiệu quả
820	Ngự Tản Quyết-Cao	[Thúy Yên Ngự Tản Quyết] tăng [00ff00]attack_usebasedamage_p1%[-] tấn công cơ bản + [00ff00]attack_waterdamage_v1[-] sát thương hệ Thủy
822	Hộ Thể Hàn Băng	Tăng [00ff00]remote_dmg_p1%[-] kháng sát thương tầm xa, [00ff00]meleedamagereturn_p1%[-] phản đòn cận chiến
824	Băng Cơ Ngọc Cốt	Có [00ff00]userdesc_1011%[-] tỉ lệ kích hoạt, mỗi giây hồi [00ff00]recover_life_p1%[-] sinh lực, duy trì [00ff00]skill_statetime1/15[-] giây, Đóng Băng kẻ địch xung quanh [00ff00]state_freeze_attack2/15[-] giây. Giãn cách thi triển [00ff00]userdesc_1021/15[-] giây
827	Băng Cốt Tuyết Tâm	Vĩnh viễn tăng [00ff00]physics_potentialdamage_p1%[-] tấn công cơ bản, [00ff00]lifemax_p1%[-] sinh lực cơ bản, [00ff00]all_series_resist_p1%[-] kháng tất cả cơ bản, [00ff00]attackspeed_v1[-] điểm tốc đánh, [00ff00]state_slowall_attackrate1[-] điểm tỉ lệ làm chậm và [00ff00]state_palsy_resisttime1[-] điểm kháng thời gian tê liệt
841	Phù Vân Tán Tuyết	Hiệu suất hồi sinh lực tăng [00ff00]lifereplenish_p1%[-], sát thương gây ra tăng [00ff00]tỉ lệ sinh lực hiện tại x lowhp_damage_att_p1%[-]
861	Tuyền Cơ La Vũ-Sơ	Trong [00ff00]skill_statetime1/15[-] giây tăng tấn công cơ bản của Tuyền Cơ La Vũ [00ff00]add_usebasedmg_p12%[-], tối đa cộng dồn [00ff00]superposemagic1[-] lần
862	Vũ Đả Lê Hoa-Sơ	Tỉ lệ bạo kích tăng [00ff00]add_deadlystrike_p12%[-], tỉ lệ bỏ qua né tránh cuối tăng [00ff00]add_igdefense_p12%[-]
863	Triệu Hồi Bảo Bảo-Sơ	Tấn công của Bảo Bảo tăng [00ff00]addcall_npcdmg2%[-]
864	Băng Tung Vô Ảnh-Sơ	[00ff00]stealstate_type1%[-] tỉ lệ trộm 1 hiệu quả tăng ích của đối phương, duy trì tối đa [00ff00]skill_stealstate_time1/15[-] giây
865	Tuyền Cơ La Vũ-Trung	Trong [00ff00]skill_statetime1/15[-] giây tăng tấn công cơ bản của Tuyền Cơ La Vũ [00ff00]add_usebasedmg_p12%[-], tối đa cộng dồn [00ff00]superposemagic1[-] lần; Mỗi lần đánh trúng hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa
866	Vũ Đả Lê Hoa-Trung	Tỉ lệ bạo kích tăng [00ff00]add_deadlystrike_p12%[-], tỉ lệ bỏ qua né tránh cuối tăng [00ff00]add_igdefense_p12%[-]; Thời gian chờ giảm [00ff00]deccdtime2/15[-] giây
867	Triệu Hồi Bảo Bảo-Trung	Tăng tấn công của Bảo Bảo [00ff00]addcall_npcdmg2%[-]; Giảm sát thương đánh thường của kẻ địch xung quanh Bảo Bảo [00ff00]style_skill_damage_p2%[-]
868	Băng Tung Vô Ảnh-Trung	[00ff00]stealstate_type1%[-] tỉ lệ trộm 1 hiệu quả tăng ích của đối phương, duy trì tối đa [00ff00]skill_stealstate_time1/15[-] giây; Thi triển tăng thêm 1 lần [00ff00]Tuyền Cơ La Vũ [-], tăng  phạm vi sát thương [00ff00]addms_dmg_range12/3.57[-]m, tăng tấn công cơ bản [00ff00]add_usebasedmg_p12%[-]
872	Tuyền Cơ La Vũ-Cao	Trong [00ff00]skill_statetime1/15[-] giây tăng tấn công cơ bản của Tuyền Cơ La Vũ [00ff00]add_usebasedmg_p12%[-], tối đa cộng dồn [00ff00]superposemagic1[-] lần; Mỗi lần đánh trúng hồi phục [00ff00]dir_recover_life_pp1/100%[-] sinh lực tối đa; Kéo dài thời gian duy trì [00ff00]addms_life12/15[-] giây, tăng tỉ lệ làm chậm [00ff00]add_slowall_r2%[-]
874	Vũ Đả Lê Hoa-Cao	Tỉ lệ bạo kích tăng [00ff00]add_deadlystrike_p12%[-], bỏ qua né tránh cuối tăng [00ff00]add_igdefense_p12%[-]; Rút ngắn thời gian chờ [00ff00]deccdtime2/15[-] giây; Mỗi lần đánh trúng tăng tấn công cơ bản [00ff00]add_usebasedmg_p12%[-], tối đa cộng dồn [00ff00]superposemagic1[-] tầng
