SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord
157	Cắn xé	Thủ Lĩnh Dã Ngoại	5		1		SkillUsual			157	1				enemy	30	1		16	157				normal_melee	1			0										300	npc_20Header3_1																			1																										
160	Vẫy Đuôi	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			160	1				enemy	30	1		16	160				normal_remote				0										700	npc_20Header4_1																			1																										
162	Phong Nhẫn Vũ	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			162	1				enemy	0	1		16	162				skill_remote				0										1000	npc_20Header4_2																			1																										
163	Ảnh Phong Trảm	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			163	2	7			enemy	0	1		16	163				logic				0		173	3							700	empty			150																1																										
164	Long Quyển Hô Khiếu	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			164	1	1			enemy	0	1		16	164				skill_remote				0										700	npc_20Header4_4																			1																										
165	Thiên Hỏa Liệt Trảo	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			165	1				enemy	0	1		16	165				skill_melee	1			0										250	npc_20Header3_3																			1																										
166	NPC-Đánh đơn cận chiến 3_Đao Quang Kim	Kỹ năng thông dụng	5		1		SkillUsual			166	1				enemy	30	1		16	6005				normal_melee	1			0										150	npc_normal																			1																										
167	NPC-Đánh đơn cận chiến 3_Đao Quang Thủy	Kỹ năng thông dụng	5		1		SkillUsual			167	1				enemy	30	1		16	6005				normal_melee	1			0										150	npc_normal																			1																										
168	NPC-Đánh đơn cận chiến 3_Đao Quang Hỏa	Kỹ năng thông dụng	5		1		SkillUsual			168	1				enemy	30	1		16	6005				normal_melee	1			0										150	npc_normal																			1																										
169	NPC-Đánh đơn cận chiến 3_Đao Quang Mộc	Kỹ năng thông dụng	5		1		SkillUsual			169	1				enemy	30	1		16	6005				normal_melee	1			0										150	npc_normal																			1																										
170	NPC-Đánh đơn cận chiến 3_Đao Quang Thổ	Kỹ năng thông dụng	5		1		SkillUsual			170	1				enemy	30	1		16	6005				normal_melee	1			0										150	npc_normal																			1																										
171	Lang Vương Địa Liệt_Hiệu quả	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			171	1				enemy	0	1		16	171				logic	1			0										600	empty			150																1																										
172	Ảnh Phong Trảm_Phụ 1	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			172	1				enemy	0	1		16	1				skill_melee	1			0										700	npc_20Header4_3			100																1																										
173	Ảnh Phong Trảm_Phụ 2	Thủ Lĩnh Dã Ngoại	5				SkillUsual			173	1				enemy	0	1		16	1				logic	1			0										700	empty			100																1																										
174	npc-Đánh đơn cận chiến_Địa	Kỹ năng thông dụng	5		1		SkillUsual			174	1				enemy	30	1		16	1				normal_melee	1			0										200	npc_normal																																													
175	npc-Đánh đơn cận chiến_Thủy	Kỹ năng thông dụng	5		1		SkillUsual			175	1				enemy	30	1		16	1				normal_melee	1			0										200	npc_normal																																													
176	npc-Đánh đơn cận chiến_Hỏa	Kỹ năng thông dụng	5		1		SkillUsual			176	1				enemy	30	1		16	1				normal_melee	1			0										200	npc_normal																																													
177	npc-Đánh đơn cận chiến_Phong	Kỹ năng thông dụng	5		1		SkillUsual			177	1				enemy	30	1		16	1				normal_melee	1			0										200	npc_normal																																													
178	Quần Thể Đao Trọng Kích	Kỹ năng thông dụng	5		1		SkillUsual			178	3	3			enemy	30	1		16	178				logic	1			0										200	empty																																													
179	Quần Thể Đao Trọng Kích_Phụ	Kỹ năng thông dụng	5		1		SkillUsual			179	1				enemy	30	1		16	1				skill_melee	1			0										200	npc_heavy1																																													
180	Quần Thể Trọng Kích	Kỹ năng thông dụng	5		1		SkillUsual			180	1				enemy	30	1		16	1				skill_melee	1			0										200	npc_heavy2																																													
181	Tự Nổ	Kỹ năng thông dụng	5		2		SkillUsual			181	1				enemy	0			16	181				skill_melee	1			0		3	1							100	npc_dotlife_10_5																																													
182	Cung Tên	Kỹ năng thông dụng	5		2		TaohuaSkill_01			182	1				enemy	30	1		16	182				normal_remote				0										750	npc_normal																			1			[Cơ Bản] Tấn công mục tiêu từ xa																							
183	Phần Tinh Lạc Vũ_Phụ 4	Danh Tướng	5		0		SkillUsual			183	1				enemy	0	1		16	1				logic				0	184									1000	empty																			1																										
184	Phần Tinh Lạc Vũ_Phụ 5	Danh Tướng	5		0		SkillUsual			184	1				enemy	0	1		16	1				skill_remote				0										1000	npc_20boss3_6																			1																										
185	Liệt Diệm Bôn Tập_Tụ Lực	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual								enemy	0	1		1	185				logic	1			0										600	empty																			1																										
186	Liệt Diệm Bôn Tập	Thủ Lĩnh Dã Ngoại	1	2			SkillUsual		6						enemy	0	1		2	186				logic	1			0										600	empty			1	Frame tối thiểu của động tác		Cự ly điểm mục tiêu	800	Độ dài bức phá											1							1							150		1										
187	Liệt Diệm Bôn Tập_Sát thương	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			187	1				enemy	0	1		16	187				skill_melee	1			0										600	npc_20Header3_2																			1																										
188	Liệt Diệm Bôn Tập_Hiệu quả	Thủ Lĩnh Dã Ngoại	5		2		SkillUsual			188	4	1	2	2	enemy	0	1		16	1				show	1			0										600	empty			200																1																										
189	Xung Phong	Ải phó bản	1	2			SkillUsual		4						enemy	0	1		2	189				logic	1			0										600	empty			1	Frame tối thiểu của động tác		Cự ly điểm mục tiêu	750	Độ dài bức phá											1							1	80002			0|1|82	-7|83|100		140		1										
190	Xung Phong_Phụ	Ải phó bản	5		2		SkillUsual			1331	1				enemy	0	1		16	190				skill_melee	1			0										600	newrole_zzt2																			1																										
191	Phi Nhẫn	Ải phó bản	5		2		SkillUsual			1332	1				enemy	0	1		16	191				skill_remote				0										700	newrole_zzt3																			1																										
192	Thất Sát Địa Liệt	Ải phó bản	5		2		SkillUsual			1333	1	1			enemy	30	1		17	192				normal_melee	1			0	193									500	newrole_zzt4																			1																										
193	Thất Sát Địa Liệt_Hiệu Quả	Ải phó bản	5		2		SkillUsual			1334	3	1			enemy	0	1		16	1				show	1			0										600	empty			200																1																										
194	Trương Trọng Thiên-Đánh Thường	Ải phó bản	5		1		SkillUsual			1342	1				enemy	45	1		16	10194				normal_melee	1			0										300	newrole_zzt1																			1																										
195	Vòng Thủ Lĩnh	Kỹ năng thông dụng	3				SkillUsual								self	0			16	1			195	logic				-1										600	empty																																													
196	Giao Thoa Đao Quang_Kim	Kỹ năng thông dụng	5		2		TaohuaSkill_01			196	1				enemy	30	1		16	196				normal_remote				0										750	npc_normal																			1																										
197	Vòng Tinh Anh	Kỹ năng thông dụng	3				SkillUsual								self	0			1	1			195	logic				-1										600	empty																																													
198	Lửa Trại	Kỹ năng thông dụng	2				SkillUsual								self	0			1	1			198	logic				0										1000	empty																			1																										
199	Tu Luyện Châu	Kỹ năng thông dụng	2				SkillUsual								self	0			16	1			199					0										1000	buff_xiulianzhu																			1																										
200	Hiệu quả miễn dịch npc+		3				SkillUsual								self	0			1	1								0											npc_mianyi_p																																													
201	Thiên Vương Chùy Pháp	Kỹ năng môn phái	5		2		TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		201	1				enemy	0	1	1	16	201				normal_melee	1			0										200	tw_xyj																		1	1			[Cơ Bản] Võ công Thiên Vương Bang, tấn công mục tiêu phạm vi nhỏ phía trước							5201																
202	Thiên Vương Chùy Pháp 2	Kỹ năng môn phái	5		2		TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		202	1				enemy	0	1	1	17	202				normal_melee	1			0										200	tw_jlj																		1	1	1		[Cơ Bản] Võ công Thiên Vương Bang, tấn công mục tiêu phạm vi nhỏ phía trước							5201																
203	Thiên Vương Chùy Pháp 3	Kỹ năng môn phái	5		2		TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		203	1				enemy	0	1	1	18	203				normal_melee	1			0										200	tw_xlj																		1	1	1		[Cơ Bản] Võ công Thiên Vương Bang, tấn công mục tiêu phạm vi nhỏ phía trước					80001		5201																
204	Thiên Vương Chùy Pháp 4	Kỹ năng môn phái	5		2		TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		204	1				enemy	0	1	1	19	204				normal_melee	1			0										200	tw_ptj																		1	1	1		[Cơ Bản] Võ công Thiên Vương Bang, tấn công mục tiêu phạm vi nhỏ phía trước					80002		5204																
206	Nhất Kích Sát Thần	Kỹ năng môn phái	1	2			TianwangSkill_02	UI/Atlas/SkillIcon/TW_Skill.prefab		207					enemy	105	1	1	21	206		30		skill_melee	1			0										750	tw_ymcz			12	Frame tối thiểu của động tác	200	Cự ly điểm mục tiêu												1	1			[Cận Chiến] Nhảy tới mục tiêu dùng chùy tấn công gây sát thương phạm vi nhất định, kèm hiệu quả Bị Thương và Định Thân					80002		5206	20|1|100			50				1								
207	Nhất Kích Sát Thần_Phụ	Kỹ năng môn phái	5		1		TianwangSkill_02	UI/Atlas/SkillIcon/TW_Skill.prefab		207	1				enemy	0	1	1	16	207				skill_melee	1			0										750	tw_ymcz_child																		1	1								80002										1								
208	Bá Vương Nộ Hống	Kỹ năng môn phái	5		2		TianwangSkill_05	UI/Atlas/SkillIcon/TW_Skill.prefab		208	1				enemy	225	1	1	22	208				skill_melee	1			0										350	tw_bwnh																		1	1			[Cận Chiến] Nộ hống gây sát thương cho mục tiêu xung quanh và kèm Bị Thương thời gian dài					80002		5208								1								
209	Thiên Vương Chiến Ý	Kỹ năng môn phái	3				Tianwang_bd01	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_twzy																		1	1			[Hỗ Trợ] Nội công cơ bản Thiên Vương, tăng sức chiến đấu cơ bản																							
210	Huyết Chiến Bát Phương	Kỹ năng môn phái	1	3	2		TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		211	1				enemy	450	1	1	23	210				skill_melee	1			0	212								-1	200	tw_xzbf			3	Tăng di chuyển	75	Thời gian duy trì												1	1			[Cận Chiến] Xoay chùy, trong vòng 5 giây mỗi 0.33 giây gây sát thương cho địch ở gần. Khi thi triển miễn dịch khống chế và có thể di chuyển.							5210								1								
211	Huyết Chiến Bát Phương_Phụ 1-Sát thương	Kỹ năng môn phái	5		2		TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		211	1				enemy	0	1	1	16	211				skill_melee	1			0										300	tw_xzbf_child1																		1	1								80002										1								
212	Huyết Chiến Bát Phương_Phụ 2-Miễn dịch khống chế	Kỹ năng môn phái	2				TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	212				logic	1			0										1000	tw_xzbf_child2																		1	1																		1								
213	Kim Chung Tráo	Kỹ năng môn phái	2				TianwangSkill_03	UI/Atlas/SkillIcon/TW_Skill.prefab							self	450		1	24	213			213	buff_ex,buff_melee	1			0										1000	tw_dmxy																		1	1			[Khí Kình] Tăng kháng tất cả và kháng tỉ lệ thuộc tính trong thời gian ngắn				1											1								
214	Nhật Nguyệt Sơn Hà Toái	Kỹ Năng Nộ Phái	5		2		Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab		214	1				enemy	0		1	25	214				skill_melee	1			0										300	tw_ryshs															3	1000		1	1			[Nộ Khí] Song chùy trong tay, gây sát thương lớn cho kẻ địch				1	80002																		
215	Nhật Nguyệt Sơn Hà Toái_Phụ 1	Kỹ Năng Nộ Phái	5		1		Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab		215	1				enemy	0		1	16	215				skill_melee	1			0										300	tw_ryshs_child1																		1	1			[Kỹ năng Nộ Khí] 					80002																		
216	Nhất Kích Sát Thần-Sơ	Bí Kíp Phái-Sơ	3				Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book1																	2	1	1			Hiệu quả: [8dccf7]<Nhất Kích Sát Thần>[-] trúng địch, bản thân tăng tỉ lệ bạo kích cơ bản																							
217	Nhất Kích Sát Thần-Sơ_Phụ_BUFF	Bí Kíp Phái-Sơ	2				Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1			217	buff_attack	1			0										1000	tw_book1_child1																		1	1																										
218	Phá Phủ Trầm Châu	Kỹ năng môn phái	3				Tianwang_bd03	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_pfcz																		1	1			[Hỗ Trợ] Khi sinh lực dưới 30%, có tỉ lệ kích hoạt Vô Địch, hồi phục sinh lực, duy trì một thời gian																							
219	Phá Phủ Trầm Châu_Phụ-Vô Địch hồi sinh lực	Kỹ năng môn phái	2				Tianwang_bd03	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1			219	buff_sp	1	1		0										1000	tw_pfcz_child																		1	1			[Hỗ Trợ] 																							
220	Bá Vương Nộ Hống-Sơ	Bí Kíp Phái-Sơ	3				Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book4																	2	1	1			Hiệu quả: [8dccf7]<Bá Vương Nộ Hống>[-] đánh trúng mục tiêu sẽ nhận 1 tầng hiệu quả giảm sát thương																							
