TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
1419	Rương Thông Thiên Tháp 6	TongTian_floor6	34	100	100		RandomItem	1	Rương nhận khi hoàn thành Thông Thiên Tháp	20000	1	1	1000	4	1	0	99999	1419	1									
1420	Rương Thông Thiên Tháp 7	TongTian_floor7	34	100	100		RandomItem	1	Rương nhận khi hoàn thành Thông Thiên Tháp	20000	1	1	1000	4	1	0	99999	1420	1									
785	Chìa Hoàng Kim	TheKey_1	34	101	101			1	Dùng mở [FFFE0D]Rương Hoàng Kim[-] 	20000	1	1	1000	2	1	0	99999											
786	Rương Hoàng Kim	TheBox_1	34	100	100		OpenCase	1	Tốn [FFFE0D]1 Chìa Hoàng Kim[-] để mở\nNhận ngẫu nhiên 1 trong: [FFFE0D]Nguyên Liệu Gia Cụ, Tư Chất Đơn, Thủy Tinh, Đá Hồn-Ngẫu Nhiên, Sách Đồng Hành-Ngẫu Nhiên, Trang Bị-Ngẫu Nhiên, Bạc[-]...	20000	1	1	1000	2	1	0	99999	15										
787	Tàng Bảo Đồ	Cangbaotu_1	34	787	787		CangBaoTu	1	Ghi lại thông tin về kho báu	10000	1	1	1000		1	0	99999	7	1									
788	Tàng Bảo Đồ-Cao	Cangbaotu_2	34	1009	1009		CangBaoTu	1	Tàng Bảo Đồ cũ, ghi lại thông tin của kho báu\n[FFFE0D]Đào kho báu để nhận nguyên liệu ghép Tàng Bảo Đồ-Cao, cần tổ đội 2 người trở lên[-]	200000	1	1	1000	3	1	0	99999	30	2									
791	Anh Hùng Lệnh	Herobrand	34	791	791			12	Tham gia Thủ Lĩnh Dã Ngoại, Danh Tướng, khiêu chiến Minh Chủ Võ Lâm...sau đó Đấu Giá Bang để nhận\n\nVật phẩm tăng cấp [FFFE0D]「Quân Hàm」[-] cao cấp	300000	1	1	1000		1	0	99999											
1393	Minh Chủ Lệnh	HonorLevelItem_1	34	1393	1393			12	Giúp người luyện võ cường tráng, võ công siêu việt.\n\nVật phẩm cần tăng cấp Quân Hàm [FFFE0D]「Lăng Vân」, 「Ngự Không」[-]	300000	1	1	1000	2	1	0	99999											
1394	Danh Tướng Lệnh	HonorLevelItem_2	34	1394	1394			12	Tượng trưng cho mưu lược, thống lĩnh đội quân chinh chiến thiên hạ.\n\nVật phẩm cần tăng cấp Quân Hàm [FFFE0D]「Tiềm Long」, 「Ngạo Thế」[-]	500000	1	1	1000	3	1	0	99999											
1395	Trục Lộc Lệnh	HonorLevelItem_3	34	1395	1395			12	Mang khí chất vương giả, tượng trưng cho sự anh dũng kiệt xuất.\n\nVật phẩm cần tăng cấp Quân Hàm [FFFE0D]「Ỷ Thiên」, 「Chí Tôn」[-]	1000000	1	1	1000	4	1	0	99999											
1396	Hoàng Đế Lệnh	HonorLevelItem_4	34	1396	1396			12	Tượng trưng cho đế vương, có được vật này có cả thiên hạ.\n\nVật phẩm cần tăng cấp Quân Hàm [FFFE0D]「Võ Thánh」, 「Vô Song」[-]	3000000	1	1	1000	5	1	0	99999											
1397	Truyền Thuyết Lệnh	HonorLevelItem_5	34	1397	1397			12	Nhận từ hoạt động Liên SV, tượng trưng vinh dự.\n\nVật phẩm tăng cấp Quân Hàm[FFFE0D]「Truyền thuyết」, 「Thần Thoại」[-]	3600000	1	1	1000	6	1	0	99999											
792	Rương Cổ	Old_Box	34	792	792		RandomItemByLevel	1	Rương cổ, mở ra sẽ nhận thưởng ngẫu nhiên	20000	1	1	1000	2	1	0	99999	8										
915	Rương Bùa-Sơ	Rune_Box_1	34	100	100		RandomItem	1	Rương Bùa	20000	1	1	1000		1	0	99999	915	1									
916	Rương Bùa-Trung	Rune_Box_2	34	100	100		RandomItem	1	Rương Bùa	20000	1	1	1000		1	0	99999	916	1									
918	Rương Bùa-Cao	Rune_Box_3	34	100	100		RandomItem	1	Rương Bùa	20000	1	1	1000		1	0	99999	918	1									
917	Rương Quyển Bùa-Cao	Rune_Reel_Box_4	34	100	100		RandomItem	1	Rương Quyển Bùa	20000	1	1	1000		1	0	99999	917	1									
919	Rương Quyển Bùa-Cường Hiệu	Rune_Reel_Box_5	34	100	100		RandomItem	1	Rương Quyển Bùa	20000	1	1	1000		1	0	99999	919	1									
920	Rương Quyển Bùa-Đặc Hiệu	Rune_Reel_Box_6	34	100	100		RandomItem	1	Rương Quyển Bùa	20000	1	1	1000		1	0	99999	920	1									
921	Rương Quyển Bùa-Hoàn Mỹ	Rune_Reel_Box_7	34	100	100		RandomItem	1	Rương Quyển Bùa	20000	1	1	1000		1	0	99999	921	1									
923	Lăng Tuyệt Phong Lệnh Bài Lv2	RandomFuBen_Item1	34	773	773		TaskItem	11	Vượt ải Lăng Tuyệt Phong 2 có tỉ lệ nhận, dùng hoàn thành nhiệm vụ Thương Hội (Lv30 mở)	20000	1	1	1000	2	1	0	99999											
924	Lăng Tuyệt Phong Lệnh Bài Lv3	RandomFuBen_Item2	34	774	774		TaskItem	11	Vượt ải Lăng Tuyệt Phong 3 có tỉ lệ nhận, dùng hoàn thành nhiệm vụ Thương Hội (Lv30 mở)	20000	1	1	1000	2	1	0	99999											
925	Lăng Tuyệt Phong Lệnh Bài Lv4	RandomFuBen_Item3	34	775	775		TaskItem	11	Vượt ải Lăng Tuyệt Phong 4 có tỉ lệ nhận, dùng hoàn thành nhiệm vụ Thương Hội (Lv30 mở)	20000	1	1	1000	2	1	0	99999											
926	Lăng Tuyệt Phong Lệnh Bài Lv5	RandomFuBen_Item4	34	776	776		TaskItem	11	Vượt ải Lăng Tuyệt Phong 5 có tỉ lệ nhận, dùng hoàn thành nhiệm vụ Thương Hội (Lv30 mở)	20000	1	1	1000	3	1	0	99999											
1236	Lăng Tuyệt Phong Lệnh Bài Lv1	RandomFuBen_Item5	34	772	772		TaskItem	11	Vượt ải Lăng Tuyệt Phong 1 có tỉ lệ nhận, dùng hoàn thành nhiệm vụ Thương Hội (Lv30 mở)	20000	1	1	1000	2	1	0	99999											
927	Mảnh Đá Quý	CommonStoneDebris	34	927	927		CommonStoneDebris	99	Mảnh Đá Quý, cần [FFFE0D]5 mảnh[-] mới có thể chế tạo 1 Bảo Thạch Lv1 Ngẫu Nhiên	20000	1	1	1000		1	0	99999											
968	Rương Thủ Vệ	Dungeon_Leader_Box	34	100	100		RandomItemByLevel	1	Rương Thủ Vệ có một phần thưởng ngẫu nhiên	20000	1	1	1000		1	0	99999	12										
969	Rương Đá Ngẫu Nhiên	Dungeon_Stone_Box	34	100	100		RandomItemByLevel	1	Nhận ngẫu nhiên 1 bảo thạch	20000	1	1	1000		1	0	99999	13										
1390	Túi Bạc Ngẫu Nhiên	Dungeon_Silver_Box	34	100	100		RandomItemByLevel	1	Nhận Bạc ngẫu nhiên	20000	1	1	1000	2	1	0	99999	28										
1004	Rương Thủy Tinh	Punish_Crystal_Box	34	100	100		RandomItemByLevel	1	Mở nhận ngẫu nhiên 1 Thủy Tinh	20000	1	1	1000	2	1	0	99999	21										
1005	Túi Đạo Tặc	Kin_Robber_Box	34	1005	1005		RandomItemByLevel	1	Lấy được túi trên người Bang Hội Đạo Tặc, mở ngẫu nhiên nhận 1 phần thưởng	20000	1	1	1000		1	0	99999	14	1									
1006	Rương Bảo Thạch Lv1	Random_Stone_Bag_1	34	100	100		RandomItem	1	Mở 1 Đá Lv1	20000	1	2	1000		1	0	99999	1006	1									
1007	Rương Bảo Thạch Lv2	Random_Stone_Bag_2	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv2	20000	1	2	1000		1	0	99999	1007	1									
1008	Rương Bảo Thạch Lv3	Random_Stone_Bag_3	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv3	20000	1	2	1000		1	0	99999	1008	1									
1009	Rương Bảo Thạch Lv4	Random_Stone_Bag_4	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv4	20000	1	2	1000		1	0	99999	1009	1									
1010	Rương Bảo Thạch Lv5	Random_Stone_Bag_5	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv5	20000	1	2	1000		1	0	99999	1010	1									
1011	Rương Bảo Thạch Lv6	Random_Stone_Bag_6	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv6	20000	1	2	1000		1	0	99999	1011	1									
1012	Rương Bảo Thạch Lv7	Random_Stone_Bag_7	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv7	20000	1	2	1000		1	0	99999	1012	1									
1013	Rương Bảo Thạch Lv8	Random_Stone_Bag_8	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv8	20000	1	2	1000		1	0	99999	1013	1									
1015	Rương Bảo Thạch Lv9	Random_Stone_Bag_9	34	100	100		RandomItem	1	Mở nhận ngẫu nhiên 1 Đá Lv9	20000	1	2	1000		1	0	99999	1015	1									
1020	Miễn Chiến Lệnh 2 Giờ	Debris_Item1	34	778	778		DebrisAvod	100	Dùng tăng 2 giờ bảo vệ Đoạt Bảo	20000	1	1	1000		1	0	99999											
1021	Miễn Chiến Lệnh 8 Giờ	Debris_Item2	34	779	779		DebrisAvod	100	Dùng tăng 8 giờ bảo vệ Đoạt Bảo	20000	1	1	1000		1	0	99999											
1224	Rương Tiền	Purse1	34	100	100		RandomItem	1	Mở nhận Bạc	20000	1	4	1000	2	1	0	99999	1016										
1225	Anh Hùng Lệnh	HonorLevelItem	34	100	100			12	Dùng tăng Quân Hàm	20000	1	4	1000		1	0	99999											
1226	Hộp Quà Bang Hội Lv1	Kin_Gift_Box_1	34	1226	1226		RandomItem	1	Mở nhận ngẫu nhiên 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Nguyên Bảo, Bạc[-]	20000	1	1	1000	1	1	0	99999	1017										
1227	Hộp Quà Bang Hội Lv2	Kin_Gift_Box_2	34	1226	1226		RandomItem	1	Mở nhận ngẫu nhiên 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Nguyên Bảo, Bạc[-]	20000	1	1	1000	2	1	0	99999	1018										
1228	Hộp Quà Bang Hội Lv3	Kin_Gift_Box_3	34	1226	1226		RandomItem	1	Mở nhận ngẫu nhiên 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Nguyên Bảo, Bạc[-]	20000	1	1	1000	2	1	0	99999	1019										
1229	Hộp Quà Bang Hội Lv4	Kin_Gift_Box_4	34	1226	1226		RandomItem	1	Mở nhận ngẫu nhiên 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Nguyên Bảo, Bạc[-]	20000	1	1	1000	2	1	0	99999	1020										
1230	Hộp Quà Bang Hội Lv5	Kin_Gift_Box_5	34	1226	1226		RandomItem	1	Mở nhận ngẫu nhiên 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Nguyên Bảo, Bạc[-]	20000	1	1	1000	3	1	0	99999	1021										
1231	Hộp Quà Bang Hội Lv6	Kin_Gift_Box_6	34	1226	1226		RandomItem	1	Mở nhận ngẫu nhiên 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Nguyên Bảo, Bạc[-]	20000	1	1	1000	3	1	0	99999	1022										
1232	Hộp Quà Bang Hội Lv7	Kin_Gift_Box_7	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	4	1	0	99999	1023										
1233	Hộp Quà Bang Hội Lv8	Kin_Gift_Box_8	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	5	1	0	99999	1024										
3767	Hộp Quà Bang Hội Lv9	Kin_Gift_Box_9	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	5	1	0	99999	3767										
3768	Hộp Quà Bang Hội Lv10	Kin_Gift_Box_10	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	5	1	0	99999	3768										
6385	Hộp Quà Bang Hội Lv11	Kin_Gift_Box_11	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	5	1	0	99999	6385										
7424	Hộp Quà Bang Hội Lv120	Kin_Gift_Box_12	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	5	1	0	99999	7424										
8378	Hộp Quà Bang Hội Lv13	Kin_Gift_Box_13	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	5	1	0	99999	8378										
10437	Hộp Quà Bang Hội Lv14	Kin_Gift_Box_14	34	1226	1226		RandomItem	1	Mở ngẫu nhiên nhận 1 vật phẩm\nCó thể nhận [FFFE0D]Tẩy Tủy Đơn, Đá Hồn, Thủy Tinh, Sách Đồng Hành, Chân Khí, Bạc[-]	20000	1	1	1000	5	1	0	99999	10437										
1234	Hoa Hồng	qinmi_hua1	34	1023	1023		Rose	1	Tặng hảo hữu sẽ tăng 50 điểm thân mật cho cả 2, chỉ được tặng cho nhân vật nữ\n[FFFE0D]Mỗi ngày chỉ được tặng cho 1 hảo hữu 5 đóa[-]	1000	1	1			1	0	99999											
1235	Cỏ May Mắn	qinmi_hua2	34	1024	1024		Grass	1	Tặng nhân vật nam tăng 50 thân mật\n[FFFE0D]Mỗi ngày mỗi hảo hữu chỉ được nhận 5[-] 	1000	1	1			1	0	99999											
1240	Quà Nạp Lần Đầu	FirstRecharge_Gift	34	1240	1240		RandomItemByLevel	1	Thưởng tặng khi hoàn thành nạp lần đầu	1610000	1	1	1000	7	1	0	99999	108										
1458	Quà Nạp Lần Đầu (Tặng Kèm)	FirstRecharge_Gift1	34	1240	1240		RandomItem	1	Nạp lần đầu sẽ nhận được	2095000	1	1	1000	7	1	0	99999	1241										
1459	Quà Nạp Lần Đầu (Tặng Kèm)	FirstRecharge_Gift2	34	1240	1240		RandomItem	1	Nạp lần đầu sẽ nhận được	2580000	1	1	1000	7	1	0	99999	1242										
1460	Quà Nạp Lần Đầu (Tặng Kèm)	FirstRecharge_Gift3	34	1240	1240		RandomItem	1	Nạp lần đầu sẽ nhận được	3065000	1	1	1000	7	1	0	99999	1243										
1461	Quà Nạp Lần Đầu (Tặng Kèm)	FirstRecharge_Gift4	34	1240	1240		RandomItem	1	Nạp lần đầu sẽ nhận được	3550000	1	1	1000	7	1	0	99999	1244										
1462	Quà Nạp Lần Đầu (Tặng Kèm)	FirstRecharge_Gift5	34	1240	1240		RandomItem	1	Nạp lần đầu sẽ nhận được	4035000	1	1	1000	7	1	0	99999	1245										
2275	Quà Nạp Lần Đầu (Tặng Kèm)	FirstRecharge_Gift6	34	1240	1240		RandomItem	1	Nạp lần đầu sẽ nhận được	4520000	1	1	1000	7	1	0	99999	1246										
1242	Quà Siêu Giá Trị 5,000 VNĐ	Recharge_Gift_1	34	1242	1242		RandomItemByTimeFrame	1			1	1	1000	2	1	0	99999	32										
1243	Quà Tặng Minh Chủ	BossBox_Normal	34	100	100		RandomItemByLevel	1	Minh Chủ Võ Lâm ban tặng, mở sẽ nhận một trong phần thưởng sau:\n[FFFE0D]Vinh dự Võ Lâm, Bảo Thạch, cống hiến, Thủy Tinh[-]		1	1	1000		1	0	99999	16										
1245	Quà Tặng Minh Chủ	BossBox_Senior	34	100	100		RandomItemByLevel	1	Minh Chủ Võ Lâm ban tặng, mở sẽ nhận một trong phần thưởng sau:\n[FFFE0D]Vinh dự Võ Lâm, Bảo Thạch, cống hiến, Thủy Tinh[-]		1	1	1000		1	0	99999	17										
4624	Rương Vũ Khí Kế Thừa	Inherit_Weapon	34	100	100		RandomItemByTimeFrame	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Vũ Khí Kế Thừa, Mảnh Vũ Khí Kế Thừa, Thủy Tinh[-]		1	1	1000	3	1	0	99999	23										
4633	Rương Vũ Khí Hiếm	Rare_Weapon	34	100	100		RandomItemByTimeFrame	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Vũ Khí Hiếm, Mảnh Vũ Khí Hiếm, Thủy Tinh[-]		1	1	1000	4	1	0	99999	24										
4641	Rương Trang Sức Kế Thừa	Inherit_Jewelry	34	100	100		RandomItemByTimeFrame	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Trang Sức Kế Thừa, Mảnh Trang Sức Kế Thừa, Thủy Tinh[-]		1	1	1000	3	1	0	99999	25										
4652	Rương Trang Sức Hiếm	Rare_Jewelry	34	100	100		RandomItemByTimeFrame	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Trang sức hiếm, Mảnh Trang Sức Hiếm, Thủy Tinh[-]		1	1	1000	4	1	0	99999	26										
4660	Rương Phòng Cụ Kế Thừa	Inherit_Armor	34	100	100		RandomItemByTimeFrame	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Phòng Cụ Kế Thừa, Mảnh Phòng Cụ Kế Thừa, Thủy Tinh[-]		1	1	1000	3	1	0	99999	27										
4668	Rương Phòng Cụ Hiếm	Rare_Armor	34	100	100		RandomItemByTimeFrame	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Phòng Cụ Hiếm, Mảnh Phòng Cụ Hiếm, Thủy Tinh[-]		1	1	1000	4	1	0	99999	28										
4676	Rương Nguyên Liệu Gia Cụ	Furniture_Normal	34	100	100		RandomItemByTimeFrame	1	Dùng nhận ngẫu nhiên 1 loại nguyên liệu gia cụ		1	1	1000	3	1	0	99999	29										
4679	Rương Nguyên Liệu Gia Cụ-Cao	Furniture_Better	34	100	100		RandomItemByTimeFrame	1	Dùng nhận ngẫu nhiên 1 loại Nguyên Liệu Gia Cụ, có cơ hội nhận được Nguyên Liệu Gia Cụ-Đỉnh phù hợp với cấp máy chủ hiện tại.		1	1	1000	4	1	0	99999	30										
4787	Rương Nguyên Liệu Gia Cụ Lv3 Ngẫu Nhiên	Furniture_Level3_Random	34	100	100		RandomItem	1	Dùng nhận ngẫu nhiên 1 Nguyên Liệu Gia Cụ Lv3.		1	1	1000	4	1	0	99999	4787	1									
4684	Rương Chiêu Mộ Đồng Hành	Partner_Call_Box	34	100	100		RandomItemByTimeFrame	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Đồng Hành Cấp SS Ngẫu Nhiên, Đồng Hành Cấp S Ngẫu Nhiên, Đồng Hành Cấp A Ngẫu Nhiên, Tư Chất Đơn, Tẩy Tủy Đơn[-]		1	1	1000	4	1	0	99999	31										
6261	Rương Thí Luyện Sư Đồ Lần Đầu	TeacherStudent_Box1	34	786	786		RandomItemByTimeFrame	1			1	1	1000	5	1	0	99999	35										
6262	Rương Thí Luyện Sư Đồ	TeacherStudent_Box2	34	786	786		RandomItemByTimeFrame	1			1	1	1000	4	1	0	99999	36										
4687	Rương Ngân Sức	SilverBoard_Box	34	100	100		RandomItem	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]50 Ngân Sức, 100 Ngân Sức, 200 Ngân Sức, 500 Ngân Sức, 1000 Ngân Sức[-]		1	1	1000	4	1	0	99999	4687										
4685	Rương Ngoại Trang Hạn Giờ	Timelimit_Fashionshow_Normal	34	100	100		RandomItem	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Ngoại Trang Mũ Rơm 3 Ngày, Ngoại Trang Học Viện 3 Ngày, Ngoại Trang Mùa Đông 3 Ngày[-]		1	1	1000	3	1	0	99999	4685										
4686	Rương Ngoại Trang Hạn Giờ-Cao	Timelimit_Fashionshow_Better	34	100	100		RandomItem	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]Ngoại Trang Mũ Rơm 7 Ngày, Ngoại Trang Học Viện 7 Ngày, Ngoại Trang Mùa Đông 7 Ngày[-]		1	1	1000	4	1	0	99999	4686										
6265	100000 Bạc	Coin_Box_10W	34	4694	4694		RandomItem	1	Dùng nhận:\n[FFFE0D]100000 Bạc[-]		1	1	1000	5	1	0	99999	6265										
4694	500000 Bạc	Coin_Box_50W	34	4694	4694		RandomItem	1	Dùng nhận:\n[FFFE0D]500000 Bạc[-]		1	1	1000	6	1	0	99999	4694										
4695	1000000 Bạc	Coin_Box_100W	34	4694	4694		RandomItem	1	Dùng nhận:\n[FFFE0D]1000000 Bạc[-]		1	1	1000	7	1	0	99999	4695										
4707	Rương Ngân Sức-Cao	SilverBoard_Box_Better	34	100	100		RandomItem	1	Mở nhận một trong các phần thưởng sau:\n[FFFE0D]200 Ngân Sức, 300 Ngân Sức, 500 Ngân Sức, 1000 Ngân Sức, 1500 Ngân Sức[-]		1	1	1000	5	1	0	99999	4707										
4708	Rương Thủy Tinh Lễ	Crystal_Box	34	100	100		RandomItem	1	Mở nhận một trong các phần thưởng sau:\n[FFFE1D]Thủy Tinh Lam x10, Thủy Tinh Tím x5, Thủy Tinh Cam[-]		1	1	1000	4	1	0	99999	4708										
4791	Rương Sinh Nhật Vui Vẻ	AnniversaryCelebration_Box1	34	100	100		RandomItemByLevel	1	Rương kỷ niệm sinh nhật, mở nhận một trong các phần thưởng sau:\n[FFFE0D]Lệnh Bài Quân Hàm, Trang bị hiếm, Đá Hồn, Thủy Tinh, Nguyên liệu Tàng Bảo Đồ-Cao, Nguyên Bảo, Cống hiến, Bạc[-]		1	1	1000	4	1	0	99999	129		131								
4792	Rương Sinh Nhật Thịnh Điển	AnniversaryCelebration_Box2	34	100	100		RandomItemByLevel	1	Rương kỷ niệm sinh nhật, mở nhận một trong các phần thưởng sau:\n[FFFE0D]Lệnh Bài Quân Hàm, Trang bị hiếm, Đá Hồn, Thủy Tinh, Nguyên Bảo, Cống hiến, Bạc[-]		1	1	1000	5	1	0	99999	130		131								
6866	Rương OB	GongCeCelebration_Box	34	786	786		RandomItemByLevel	1	Rương thưởng mừng OB, mở nhận một trong các phần quà sau: \n[FFFE0D]Lệnh Bài Quân Hàm, Trang bị hiếm, Đá Hồn, Thủy Tinh, Nguyên Liệu Tàng Bảo Đồ-Cao, Nguyên Bảo, Cống hiến, Bạc[-]		1	1	1000	5	1	0	99999	144		131								
6878	Rương Mừng OB	GongCeCelebration_Box1	34	786	786		RandomItemByLevel	1	Rương thưởng mừng OB, mở nhận một trong các phần quà sau: \n[FFFE0D]Lệnh Bài Quân Hàm, Trang bị hiếm, Đá Hồn, Thủy Tinh, Nguyên Liệu Tàng Bảo Đồ-Cao, Nguyên Bảo, Cống hiến, Bạc[-]		1	1	1000	6	1	0	99999	145		131								
5411	Quà Phiên Bản Vui Vẻ	SummerCelebration_Box1	34	786	786		RandomItem	1			1	1	1000	5	1	0	99999	5411	1									
5426	Quà Phiên Bản Vui Vẻ	SummerCelebration_Box11	34	786	786		RandomItem	1			1	1	1000	5	1	0	99999	5426	1									
5427	Quà Phiên Bản Vui Vẻ	SummerCelebration_Box111	34	786	786		RandomItem	1			1	1	1000	5	1	0	99999	5427	1									
