szHelpKey	szBigTitle	nHead	nIndex	szTitle	Function	FunParam	szContent
PartnerCardHomeHelp	Gia Viên Môn Khách		1	Vị Trí Môn Khách			Khi vào gia viên, Môn Khách sẽ [FFFE0D]ngẫu nhiên[-] tạo mới tại vị trí bất kỳ của gia viên, có thể thông qua [FFFE0D]nút tìm đường[-] trong giao diện để treo máy tìm Môn Khách tương ứng.
PartnerCardHomeHelp	Gia Viên Môn Khách		2	Hiển Thị Môn Khách			Trong giao diện gia viên Môn Khách, bỏ chọn hiển thị trong gia viên thì Môn Khách đó sẽ không hiện trong gia viên nữa nhưng vẫn có thể tiến hành thao tác sai phái. Tuy nhiên không thể tiến hành nhận nhiệm vụ và thu phục Tâm Ma.
PartnerCardHomeHelp	Gia Viên Môn Khách		3	Phái Môn Khách			Môn Khách trong mỗi gia viên đều có thể chọn một nhiệm vụ để sai phái, trong thời gian sai phái, người chơi không thể thực hiện thao tác thoát gia viên đối với Môn Khách đó. Một lần sai phái có chu kỳ là [FFFE0D]24 giờ[-].
PartnerCardHomeHelp	Gia Viên Môn Khách		4	Thưởng Sai Phái			Sau khi hoàn thành sai phái, được nhận thưởng sai phái. Ngoài ra, trong quá trình sai phái còn kích hoạt sự kiện, người chơi tham gia đều được nhận thưởng.
PartnerCardHomeHelp	Gia Viên Môn Khách		5	Nhiệm vụ Môn Khách			Mỗi ngày người chơi được chọn 1 Môn Khách, nhận nhiệm vụ do Môn Khách gửi, hoàn thành nhiệm vụ sẽ tăng độ thân mật với Môn Khách đó.
PartnerCardDevilHelp	Khắc chế Tâm Ma		1	Cách chơi			Tâm Ma là trạng thái kích hoạt ngẫu nhiên trong thời gian Môn Khách tịnh tâm, sau khi kích hoạt, thành viên bang hội đều có thể đến thu phục. Tâm Ma có [FFFE0D]3 loại trạng thái, đổi ngẫu nhiên[-], mỗi loại trạng thái tương ứng với một thao tác chính xác. Người chơi dựa theo trạng thái tiến hành thao tác, giảm điểm cuồng bạo của Tâm Ma xuống còn 0, thì thu phục thành công.
PartnerCardDevilHelp	Khắc chế Tâm Ma		2	Cuồng Bạo			Điểm cuồng bạo ban đầu là 50, người chơi thao tác chính xác, giảm 1, thao tác sai, tăng 1, tối đa tăng đến 100. Điểm cuồng bạo giảm còn 0, thu phục thành công.
PartnerCardDevilHelp	Khắc chế Tâm Ma		3	Điều Kiện Tham Gia			Thành viên cùng bang hội có thể đến tham gia. Rời khỏi trong thời gian hoạt động sẽ không thể tiếp tục thao tác, cũng không thể nhận thưởng.
PartnerCardDevilHelp	Khắc chế Tâm Ma		4	Gợi Ý Thao Tác			Mỗi lần đều có [FFFE0D]6 giây[-] để thao tác, trạng thái Tâm Ma mỗi [FFFE0D]10 giây[-] sẽ đổi 1 lần, phải nhanh chóng thực hiện thao tác chính xác. Phần thưởng cuối cùng sẽ liên quan đến số lần thu phục thành công.
PartnerCardGiftHelp	Tặng cần biết		1	Tặng Đạo Cụ			Đạo cụ tặng bao gồm [FFFE0D]đạo cụ thường[-] và [FFFE0D]đạo cụ riêng[-], đạo cụ thường được tặng cho Môn Khách bất kỳ, đạo cụ riêng chỉ được tặng cho Môn Khách chỉ định, trong thông tin đạo cụ có thể xem đạo cụ là vật phẩm yêu thích của Môn Khách nào.
PartnerCardGiftHelp	Tặng cần biết		2	Tạo đạo cụ			Khi rút thẻ sẽ nhận được một số đạo cụ thường. Đạo cụ riêng thường có được sau khi nhận [FFFE0D]Môn Khách giống nhau[-] và tự [FFFE0D]chuyển hóa[-] để nhận được đạo cụ yêu thích của Môn Khách đó. Ngoài ra, hoạt động hàng ngày và một số phúc lợi tạo ra quá đạo cụ.
PartnerCardGiftHelp	Tặng cần biết		3	Độ Hảo Hữu			Tặng quà cho Môn Khách sẽ tăng [FFFE0D]độ thân mật[-] với Môn Khách đó, khi độ thân mật đầy 1 cấp, sẽ có thể [FFFE0D]tiến cấp[-] 1 lần.
CZQQHelp	Nối Tơ Duyên Nồng		1	Cách chơi			[FFFE0D]Nữ hiệp[-] có thể được Hồng Nương giúp xỏ kim nếu trả lời đúng câu hỏi của Hồng Nương, trả lời đúng [FFFE0D]9 câu[-] có thể xỏ Cửu Khổng Châm; [FFFE0D]nữ hiệp[-] trả lời sai, [FFFE0D]nam hiệp[-] có cơ hội giúp đỡ, trả lời đúng vẫn được hoàn thành xỏ kim.
CZQQHelp	Nối Tơ Duyên Nồng		2	Quy tắc phần thưởng			Thời gian hoàn thành càng ngắn thì nhận được đánh giá càng cao, thưởng nhận được càng nhiều, tối đa nhận được đánh giá [FFFE0D]Cực khéo[-]; ngoài ra [FFFE0D]Thước Chi Linh[-] trong thưởng còn được dùng để tham gia hoạt động [FFFE0D]Duyên Tình Hội Ngộ[-].
GoldEquipHelp	Giới Thiệu Tăng Bậc Trang Bị Hoàng Kim		1	Quy Tắc Tăng Bậc			Tăng bậc Trang Bị Hoàng Kim khi không phải bậc cao nhất hiện tại cần tốn [FFFE0D]Hòa Thị Bích[-]:\nKém 1 bậc: 80%; kém 2 bậc: 70%; kém 3 bậc: 60%; kém 4 bậc trở lên: 50%
KinDPHelp	Giới Thiệu Liên Hoan		1	Nhiệm Vụ Tiệc			Thứ 2 hằng tuần khi tổng kết năng động bang hội, [FFFE0D]sẽ giao cho Bảo Bối lúc đó nhận quyền hạn nhiệm vụ tiệc[-]. Nhiệm vụ này có thể gửi bang hội giúp đỡ, sau khi hoàn thành nhận được Lệnh Bài Liên Hoan.
KinDPHelp	Giới Thiệu Liên Hoan		2	Mở Liên Hoan			Trong [FFFE0D]gia viên của bản thân dùng Lệnh Bài Liên Hoan[-], có thể đặt 1 bàn ăn trong gia viên và mở Tiệc Bang Hội.
KinDPHelp	Giới Thiệu Liên Hoan		3	Quy Trình Liên Hoan			Sau khi mở liên hoan, thành viên bang hội đều có thể đến gia viên của bạn tham gia liên hoan, mỗi [FFFE0D]2[-] phút sẽ lên 1 món ăn, tổng cộng có [FFFE0D]4[-] món ăn, khi dùng tiệc còn được nhận phần thưởng ngẫu nhiên và nhiều EXP.
KinDPHelp	Giới Thiệu Liên Hoan		4	Đoán Thành Ngữ			Mỗi món ăn đều có 1 thành ngữ, [FFFE0D]mỗi chữ trong thành ngữ sẽ gửi cho 4 thành viên bang hội có mặt[-]. [FFFE0D]Chủ tiệc[-] thu thập đủ 4 chữ có thể [FFFE0D]nhấp vào bàn ăn để nhập thành ngữ[-], nếu đúng thì tất cả thành viên có mặt đều nhận được EXP x2.
DrinkHouseRent	Giới Thiệu Yến Tiệc		1	Điều kiện			Đạt được quân hàm mới trong các hạng đầu của bang hội sẽ nhận được đạo cụ[FFFE0D]Thư Mời Tửu Quán[-] (Đạo cụ giới hạn cho mỗi quân hàm ở mỗi server), dùng đạo cụ có thể vào Vong Ưu Tửu Quán mở Tiệc Bang Hội.
DrinkHouseRent	Giới Thiệu Yến Tiệc		2	Giới Hạn Số Lần			Hàng tuần, mỗi bang hội tối đa được mở [FFFE0D]2[-] lần Tiệc Bang Hội, mỗi người chơi cũng tối đa được tham gia [FFFE0D]2[-] lần Tiệc Bang Hội.
DrinkHouseRent	Giới Thiệu Yến Tiệc		3	Quy Trình Yến Tiệc			Sau khi mở tiệc, thành viên bang hội đều có thể đến Vong Ưu Tửu Quán tham gia liên hoan, mỗi [FFFE0D]2[-] phút sẽ lên 1 món ăn, tổng cộng có [FFFE0D]4[-] món ăn, khi dùng tiệc còn được nhận phần thưởng ngẫu nhiên và nhiều EXP.
DrinkHouseRent	Giới Thiệu Yến Tiệc		4	Ném Xúc Xắc			Mỗi món ăn đều có thể ném xúc xắc 1 lần, người chơi thuộc [FFFE0D]top 3[-] được nhận thưởng, người chơi [FFFE0D]hạng 4 trở về sau[-], sẽ bị phạt rượu, sau 4 lần phạt rượu, sẽ bị phạt ra giữa sân khiêu vũ.
LoverTaskHelp	Nhiệm Vụ Tình Duyên		1	Điều kiện			Nhiệm vụ Tình Duyên cần tổ đội khác giới tính đến [FFFE0D]Lâm An-Yên Nhược Tuyết[-] để nhận, nếu có quan hệ tình duyên, chỉ có thể cùng tình duyên của bản thân nhận nhiệm vụ này. [FFFE0D]Mỗi tuần chỉ được hoàn thành 2 lần nhiệm vụ này, nhưng chỉ được nhận thưởng 1 lần[-].
LoverTaskHelp	Nhiệm Vụ Tình Duyên		2	Loại nhiệm vụ			Khi nhận nhiệm vụ, sẽ ngẫu nhiên nhận 1 chuỗi nhiệm vụ, bao gồm Thí Luyện Vong Tuyết Cốc, Giải Vây, Mộng Cảnh Nhược Tuyết...
LoverTaskHelp	Nhiệm Vụ Tình Duyên		3	Thưởng nhiệm vụ			Hoàn thành nhiệm vụ sẽ nhận được Hoa Hồng, Cỏ May Mắn...
LoverTaskHelp	Nhiệm Vụ Tình Duyên		4	Hủy nhiệm vụ			Nhiệm vụ này ngoài đối thoại nhận thưởng cuối cùng ra còn có thể tự do hủy trong giao diện nhiệm vụ, sau khi hủy sẽ tìm đồng đội khác giới khác để nhận lại.
HousePeach	Đào Hoa Ảo Cảnh		1	Lối Vào			Trong Gia Viên, trồng [FFFE0D]mầm Cây Hoa Đào[-] xong, [FFFE0D]bón phân[-] có thể kích hoạt trạng thái trưởng thành, sau đó [FFFE0D]tưới nước[-] cho cây trưởng thành, sau khi tưới nước [FFFE0D]5[-] ngày Cây Hoa Đào sẽ thành thục, [FFFE0D]chủ nhân[-] của cây có thể thông qua Cây Hoa Đào để vào Đào Hoa Ảo Cảnh.\nHai người chơi [FFFE0D]bón phân cho nhau[-] có thể tạo nên [FFFE0D]quan hệ thần bí[-], nên cùng bón phân với người chơi thân thiết.
HousePeach	Đào Hoa Ảo Cảnh		2	Ảo Cảnh			Người chơi có thể vào Đào Hoa Ảo Cảnh từ Cây Hoa Đào đã thành thục ở Gia Viên, hoặc nhận lời mời của người chơi khác, trong Ảo Cảnh tối đa chỉ được tồn tại [FFFE0D]2[-] người. Mỗi ngày người chơi có thể tiến hành [FFFE0D]Hộ Trì[-] Cây Hoa Đào trong Ảo Cảnh, cứ Hộ Trì [FFFE0D]5[-] lần sẽ giúp 1 Cây Hoa Đào thành thục.
HousePeach	Đào Hoa Ảo Cảnh		3	Thưởng Ảo Cảnh			[FFFE0D]Bón phân, tưới nước[-] đều được nhận [FFFE0D]thưởng thân mật[-] với người chơi tương ứng. Mỗi ngày [FFFE0D]Hộ Trì[-] được nhận [FFFE0D]thưởng[-]. Khi Cây Hoa Đào trong Ảo Cảnh đạt số lượng nhất định sẽ được nhận thưởng, nếu đạt [FFFE0D]6[-] cây còn được nhận [FFFE0D]Danh Hiệu-Trăm Hoa Đua Sắc[-]!
Waiyihelp	Vân Thường Phục		1	Tư cách trải nghiệm			Người chơi đạt [FFFE0D]Lv10[-] được nhận tư cách trải nghiệm ngoại trang, tiêu hao [FFFE0D]Tinh Tuyết Phù, Lưu Vân Phù[-] nhận ngoại trang tương ứng, thời gian trải nghiệm là [FFFE0D]1 ngày[-], đối với ngoại trang [FFFE0D]mua hoặc thu thập được[-] sẽ có thời hạn là [FFFE0D]vĩnh viễn[-]. 
Waiyihelp	Vân Thường Phục		2	Tinh Tuyết Phù			Có thể nhận từ [FFFE0D]thư hệ thống Lv10 và nhiệm vụ chính tuyến Lv30[-], có thể trải nghiệm [FFFE0D]Giang Hồ Ngoại Trang[-] và [FFFE0D]Ngoại Trang Môn Phái[-]. 
Waiyihelp	Vân Thường Phục		3	Lưu Vân Phù			Có thể nhận từ [FFFE0D]nạp lần đầu, thưởng đăng nhập ngày thứ 2 và 4[-], có thể trải nghiệm [FFFE0D]Thời Trang Kỳ Trân Các[-] và [FFFE0D]Thời Trang Hiếm[-]. 
KinDefendHelp	Bảo Vệ Bang Hội		1	Chuẩn bị tham gia			Trước khi hoạt động bắt đầu, [FFFE0D]Bang Chủ hoặc Bang Phó[-] cần căn cứ số người năng động trong Bang Hội để chọn [FFFE0D]độ khó[-] hoạt động sẽ mở vào buổi tối, mở hoạt động xong sẽ có [FFFE0D]5 phút[-] chuẩn bị trước khi phó bản chính thức bắt đầu.
KinDefendHelp	Bảo Vệ Bang Hội		2	Đánh lui Kim Binh			Sau khi phó bản bắt đầu, người chơi cần diệt [FFFE0D]Bát Phiêu Kỵ và Bát Bộ Tướng[-] trước, mỗi 1 Kim Tướng tử vong sẽ tăng thuộc tính cho các Kim Tướng còn lại.
KinDefendHelp	Bảo Vệ Bang Hội		3	Hoàn Nhan Tông Hàn			Tất cả Kim Binh sẽ tiêu diệt xong sẽ khiêu chiến với Hoàn Nhan Tông Hàn, Hoàn Nhan Tông Hàn bị mất sinh lực mức nhất định sẽ ngẫu nhiên biến thành [FFFE0D]4 phân thân với 4 thuộc tính ngũ hành khác nhau[-] và phân tán đến 4 góc bản đồ, cần chọn ra [FFFE0D]4 dũng sĩ[-] đi tiêu diệt, người chơi khác cần ở trong khu vực chiến trường để cổ vũ dũng sĩ.
KinDefendHelp	Bảo Vệ Bang Hội		4	Kích Phá			Phân thân sẽ triệu hồi Vu Sư thuộc tính tương ứng theo chu kỳ trong [FFFE0D]khu chiến trường[-], Vu Sư sẽ thi phép để tăng lợi ích cho phân thân tương ứng.
KinDefendHelp	Bảo Vệ Bang Hội		5	Dốc Lòng			Sau khi dũng sĩ vào khu vực phân thân, [FFFE0D]khu chiến trường[-] sẽ tạo mới [FFFE0D]Tiên Chi[-] và [FFFE0D]Trinh Sát[-] thuộc tính tương ứng, cứ thu thập số lượng [FFFE0D]Tiên Chi[-] nhất định sẽ tăng cho [FFFE0D]dũng sĩ[-] 1 kỹ năng [FFFE0D]Hồi Xuân Thuật[-], cứ diệt số lượng [FFFE0D]Trinh Sát[-] nhất định sẽ tăng cho [FFFE0D]dũng sĩ[-] 1 kỹ năng [FFFE0D]Quang Thuẫn Thuật[-].
KinDefendHelp	Bảo Vệ Bang Hội		6	Thưởng phó bản			Khi có [FFFE0D]dũng sĩ[-] diệt được 1 phân thân, tất cả người chơi tham gia sẽ tích lũy [FFFE0D]2 Bảo Rương[-], dũng sĩ được nhận thêm [FFFE0D]2 Bảo Rương[-] và danh hiệu đặc biệt. Khi hoạt động kết thúc sẽ căn cứ [FFFE0D]độ khó và tình trạng vượt ải[-] để mở đấu giá. [FFFE0D]Chú ý:[-] Mỗi dũng sĩ chỉ được nhận 1 lần phần thưởng khiêu chiến phân thân.
