AttribType	Level	Value1	Value2	Value3
basic_damage_v	482	17790		17790
basic_damage_v	483	17835		17835
basic_damage_v	484	17880		17880
basic_damage_v	485	17925		17925
basic_damage_v	486	17970		17970
basic_damage_v	487	18015		18015
basic_damage_v	488	18060		18060
basic_damage_v	489	18105		18105
basic_damage_v	490	18150		18150
basic_damage_v	491	18195		18195
basic_damage_v	492	18240		18240
basic_damage_v	493	18285		18285
basic_damage_v	494	18330		18330
basic_damage_v	495	18375		18375
basic_damage_v	496	18420		18420
basic_damage_v	497	18465		18465
basic_damage_v	498	18510		18510
basic_damage_v	499	18555		18555
basic_damage_v	500	18600		18600
physical_damage_v	1	6		6
physical_damage_v	2	12		12
physical_damage_v	3	18		18
physical_damage_v	4	24		24
physical_damage_v	5	30		30
physical_damage_v	6	36		36
physical_damage_v	7	42		42
physical_damage_v	8	48		48
physical_damage_v	9	54		54
physical_damage_v	10	60		60
physical_damage_v	11	66		66
physical_damage_v	12	72		72
physical_damage_v	13	78		78
physical_damage_v	14	84		84
physical_damage_v	15	90		90
physical_damage_v	16	96		96
physical_damage_v	17	102		102
physical_damage_v	18	108		108
physical_damage_v	19	114		114
physical_damage_v	20	120		120
physical_damage_v	21	126		126
physical_damage_v	22	132		132
physical_damage_v	23	138		138
physical_damage_v	24	144		144
physical_damage_v	25	150		150
physical_damage_v	26	156		156
physical_damage_v	27	162		162
physical_damage_v	28	168		168
physical_damage_v	29	174		174
physical_damage_v	30	180		180
physical_damage_v	31	186		186
physical_damage_v	32	192		192
physical_damage_v	33	198		198
physical_damage_v	34	204		204
physical_damage_v	35	210		210
physical_damage_v	36	216		216
physical_damage_v	37	222		222
physical_damage_v	38	228		228
physical_damage_v	39	234		234
physical_damage_v	40	240		240
physical_damage_v	41	246		246
physical_damage_v	42	252		252
physical_damage_v	43	258		258
physical_damage_v	44	264		264
physical_damage_v	45	270		270
physical_damage_v	46	276		276
physical_damage_v	47	282		282
physical_damage_v	48	288		288
physical_damage_v	49	294		294
physical_damage_v	50	300		300
physical_damage_v	51	306		306
physical_damage_v	52	312		312
physical_damage_v	53	318		318
physical_damage_v	54	324		324
physical_damage_v	55	330		330
physical_damage_v	56	336		336
physical_damage_v	57	342		342
physical_damage_v	58	348		348
physical_damage_v	59	354		354
physical_damage_v	60	360		360
physical_damage_v	61	366		366
physical_damage_v	62	372		372
physical_damage_v	63	378		378
physical_damage_v	64	384		384
physical_damage_v	65	390		390
physical_damage_v	66	396		396
physical_damage_v	67	402		402
physical_damage_v	68	408		408
physical_damage_v	69	414		414
physical_damage_v	70	420		420
physical_damage_v	71	426		426
physical_damage_v	72	432		432
physical_damage_v	73	438		438
physical_damage_v	74	444		444
physical_damage_v	75	450		450
physical_damage_v	76	456		456
physical_damage_v	77	462		462
physical_damage_v	78	468		468
physical_damage_v	79	474		474
physical_damage_v	80	480		480
physical_damage_v	81	492		492
physical_damage_v	82	504		504
physical_damage_v	83	516		516
physical_damage_v	84	528		528
physical_damage_v	85	540		540
physical_damage_v	86	552		552
physical_damage_v	87	564		564
physical_damage_v	88	576		576
physical_damage_v	89	588		588
physical_damage_v	90	600		600
physical_damage_v	91	615		615
physical_damage_v	92	630		630
physical_damage_v	93	645		645
physical_damage_v	94	660		660
physical_damage_v	95	675		675
physical_damage_v	96	690		690
physical_damage_v	97	705		705
physical_damage_v	98	720		720
physical_damage_v	99	735		735
physical_damage_v	100	750		750
physical_damage_v	101	780		780
physical_damage_v	102	810		810
physical_damage_v	103	840		840
physical_damage_v	104	870		870
physical_damage_v	105	900		900
physical_damage_v	106	930		930
physical_damage_v	107	960		960
physical_damage_v	108	990		990
physical_damage_v	109	1020		1020
physical_damage_v	110	1050		1050
physical_damage_v	111	1095		1095
physical_damage_v	112	1140		1140
physical_damage_v	113	1185		1185
physical_damage_v	114	1230		1230
physical_damage_v	115	1275		1275
physical_damage_v	116	1320		1320
physical_damage_v	117	1365		1365
physical_damage_v	118	1410		1410
physical_damage_v	119	1455		1455
physical_damage_v	120	1500		1500
physical_damage_v	121	1545		1545
physical_damage_v	122	1590		1590
physical_damage_v	123	1635		1635
physical_damage_v	124	1680		1680
physical_damage_v	125	1725		1725
physical_damage_v	126	1770		1770
physical_damage_v	127	1815		1815
physical_damage_v	128	1860		1860
physical_damage_v	129	1905		1905
physical_damage_v	130	1950		1950
physical_damage_v	131	1995		1995
physical_damage_v	132	2040		2040
physical_damage_v	133	2085		2085
physical_damage_v	134	2130		2130
physical_damage_v	135	2175		2175
physical_damage_v	136	2220		2220
physical_damage_v	137	2265		2265
physical_damage_v	138	2310		2310
physical_damage_v	139	2355		2355
physical_damage_v	140	2400		2400
physical_damage_v	141	2445		2445
physical_damage_v	142	2490		2490
physical_damage_v	143	2535		2535
physical_damage_v	144	2580		2580
physical_damage_v	145	2625		2625
physical_damage_v	146	2670		2670
physical_damage_v	147	2715		2715
physical_damage_v	148	2760		2760
physical_damage_v	149	2805		2805
physical_damage_v	150	2850		2850
physical_damage_v	151	2895		2895
physical_damage_v	152	2940		2940
physical_damage_v	153	2985		2985
physical_damage_v	154	3030		3030
physical_damage_v	155	3075		3075
physical_damage_v	156	3120		3120
physical_damage_v	157	3165		3165
physical_damage_v	158	3210		3210
physical_damage_v	159	3255		3255
physical_damage_v	160	3300		3300
physical_damage_v	161	3345		3345
physical_damage_v	162	3390		3390
physical_damage_v	163	3435		3435
physical_damage_v	164	3480		3480
physical_damage_v	165	3525		3525
physical_damage_v	166	3570		3570
physical_damage_v	167	3615		3615
physical_damage_v	168	3660		3660
physical_damage_v	169	3705		3705
physical_damage_v	170	3750		3750
physical_damage_v	171	3795		3795
physical_damage_v	172	3840		3840
physical_damage_v	173	3885		3885
physical_damage_v	174	3930		3930
physical_damage_v	175	3975		3975
physical_damage_v	176	4020		4020
physical_damage_v	177	4065		4065
physical_damage_v	178	4110		4110
physical_damage_v	179	4155		4155
physical_damage_v	180	4200		4200
physical_damage_v	181	4245		4245
physical_damage_v	182	4290		4290
physical_damage_v	183	4335		4335
physical_damage_v	184	4380		4380
physical_damage_v	185	4425		4425
physical_damage_v	186	4470		4470
physical_damage_v	187	4515		4515
physical_damage_v	188	4560		4560
physical_damage_v	189	4605		4605
physical_damage_v	190	4650		4650
physical_damage_v	191	4695		4695
physical_damage_v	192	4740		4740
physical_damage_v	193	4785		4785
physical_damage_v	194	4830		4830
physical_damage_v	195	4875		4875
physical_damage_v	196	4920		4920
physical_damage_v	197	4965		4965
physical_damage_v	198	5010		5010
physical_damage_v	199	5055		5055
physical_damage_v	200	5100		5100
physical_damage_v	201	5145		5145
physical_damage_v	202	5190		5190
physical_damage_v	203	5235		5235
physical_damage_v	204	5280		5280
physical_damage_v	205	5325		5325
physical_damage_v	206	5370		5370
physical_damage_v	207	5415		5415
physical_damage_v	208	5460		5460
physical_damage_v	209	5505		5505
physical_damage_v	210	5550		5550
physical_damage_v	211	5595		5595
physical_damage_v	212	5640		5640
physical_damage_v	213	5685		5685
physical_damage_v	214	5730		5730
physical_damage_v	215	5775		5775
physical_damage_v	216	5820		5820
physical_damage_v	217	5865		5865
physical_damage_v	218	5910		5910
physical_damage_v	219	5955		5955
physical_damage_v	220	6000		6000
physical_damage_v	221	6045		6045
physical_damage_v	222	6090		6090
physical_damage_v	223	6135		6135
physical_damage_v	224	6180		6180
physical_damage_v	225	6225		6225
physical_damage_v	226	6270		6270
physical_damage_v	227	6315		6315
physical_damage_v	228	6360		6360
physical_damage_v	229	6405		6405
physical_damage_v	230	6450		6450
physical_damage_v	231	6495		6495
physical_damage_v	232	6540		6540
physical_damage_v	233	6585		6585
physical_damage_v	234	6630		6630
physical_damage_v	235	6675		6675
physical_damage_v	236	6720		6720
physical_damage_v	237	6765		6765
physical_damage_v	238	6810		6810
physical_damage_v	239	6855		6855
physical_damage_v	240	6900		6900
physical_damage_v	241	6945		6945
physical_damage_v	242	6990		6990
physical_damage_v	243	7035		7035
physical_damage_v	244	7080		7080
physical_damage_v	245	7125		7125
physical_damage_v	246	7170		7170
physical_damage_v	247	7215		7215
physical_damage_v	248	7260		7260
physical_damage_v	249	7305		7305
physical_damage_v	250	7350		7350
physical_damage_v	251	7395		7395
physical_damage_v	252	7440		7440
physical_damage_v	253	7485		7485
physical_damage_v	254	7530		7530
physical_damage_v	255	7575		7575
physical_damage_v	256	7620		7620
physical_damage_v	257	7665		7665
physical_damage_v	258	7710		7710
physical_damage_v	259	7755		7755
physical_damage_v	260	7800		7800
physical_damage_v	261	7845		7845
physical_damage_v	262	7890		7890
physical_damage_v	263	7935		7935
physical_damage_v	264	7980		7980
physical_damage_v	265	8025		8025
physical_damage_v	266	8070		8070
physical_damage_v	267	8115		8115
physical_damage_v	268	8160		8160
physical_damage_v	269	8205		8205
physical_damage_v	270	8250		8250
physical_damage_v	271	8295		8295
physical_damage_v	272	8340		8340
physical_damage_v	273	8385		8385
physical_damage_v	274	8430		8430
physical_damage_v	275	8475		8475
physical_damage_v	276	8520		8520
physical_damage_v	277	8565		8565
physical_damage_v	278	8610		8610
physical_damage_v	279	8655		8655
physical_damage_v	280	8700		8700
physical_damage_v	281	8745		8745
physical_damage_v	282	8790		8790
physical_damage_v	283	8835		8835
physical_damage_v	284	8880		8880
physical_damage_v	285	8925		8925
physical_damage_v	286	8970		8970
physical_damage_v	287	9015		9015
physical_damage_v	288	9060		9060
physical_damage_v	289	9105		9105
physical_damage_v	290	9150		9150
physical_damage_v	291	9195		9195
physical_damage_v	292	9240		9240
physical_damage_v	293	9285		9285
physical_damage_v	294	9330		9330
physical_damage_v	295	9375		9375
physical_damage_v	296	9420		9420
physical_damage_v	297	9465		9465
physical_damage_v	298	9510		9510
physical_damage_v	299	9555		9555
physical_damage_v	300	9600		9600
physical_damage_v	301	9645		9645
physical_damage_v	302	9690		9690
physical_damage_v	303	9735		9735
physical_damage_v	304	9780		9780
physical_damage_v	305	9825		9825
physical_damage_v	306	9870		9870
physical_damage_v	307	9915		9915
physical_damage_v	308	9960		9960
physical_damage_v	309	10005		10005
physical_damage_v	310	10050		10050
physical_damage_v	311	10095		10095
physical_damage_v	312	10140		10140
physical_damage_v	313	10185		10185
physical_damage_v	314	10230		10230
physical_damage_v	315	10275		10275
physical_damage_v	316	10320		10320
physical_damage_v	317	10365		10365
physical_damage_v	318	10410		10410
physical_damage_v	319	10455		10455
physical_damage_v	320	10500		10500
physical_damage_v	321	10545		10545
physical_damage_v	322	10590		10590
physical_damage_v	323	10635		10635
physical_damage_v	324	10680		10680
physical_damage_v	325	10725		10725
physical_damage_v	326	10770		10770
physical_damage_v	327	10815		10815
physical_damage_v	328	10860		10860
physical_damage_v	329	10905		10905
physical_damage_v	330	10950		10950
physical_damage_v	331	10995		10995
physical_damage_v	332	11040		11040
physical_damage_v	333	11085		11085
physical_damage_v	334	11130		11130
physical_damage_v	335	11175		11175
physical_damage_v	336	11220		11220
physical_damage_v	337	11265		11265
physical_damage_v	338	11310		11310
physical_damage_v	339	11355		11355
physical_damage_v	340	11400		11400
physical_damage_v	341	11445		11445
physical_damage_v	342	11490		11490
physical_damage_v	343	11535		11535
physical_damage_v	344	11580		11580
physical_damage_v	345	11625		11625
physical_damage_v	346	11670		11670
physical_damage_v	347	11715		11715
physical_damage_v	348	11760		11760
physical_damage_v	349	11805		11805
physical_damage_v	350	11850		11850
physical_damage_v	351	11895		11895
physical_damage_v	352	11940		11940
physical_damage_v	353	11985		11985
physical_damage_v	354	12030		12030
physical_damage_v	355	12075		12075
physical_damage_v	356	12120		12120
physical_damage_v	357	12165		12165
physical_damage_v	358	12210		12210
physical_damage_v	359	12255		12255
physical_damage_v	360	12300		12300
physical_damage_v	361	12345		12345
physical_damage_v	362	12390		12390
physical_damage_v	363	12435		12435
physical_damage_v	364	12480		12480
physical_damage_v	365	12525		12525
physical_damage_v	366	12570		12570
physical_damage_v	367	12615		12615
physical_damage_v	368	12660		12660
physical_damage_v	369	12705		12705
physical_damage_v	370	12750		12750
physical_damage_v	371	12795		12795
physical_damage_v	372	12840		12840
physical_damage_v	373	12885		12885
physical_damage_v	374	12930		12930
physical_damage_v	375	12975		12975
physical_damage_v	376	13020		13020
physical_damage_v	377	13065		13065
physical_damage_v	378	13110		13110
physical_damage_v	379	13155		13155
physical_damage_v	380	13200		13200
physical_damage_v	381	13245		13245
physical_damage_v	382	13290		13290
physical_damage_v	383	13335		13335
physical_damage_v	384	13380		13380
physical_damage_v	385	13425		13425
physical_damage_v	386	13470		13470
physical_damage_v	387	13515		13515
physical_damage_v	388	13560		13560
physical_damage_v	389	13605		13605
physical_damage_v	390	13650		13650
physical_damage_v	391	13695		13695
physical_damage_v	392	13740		13740
physical_damage_v	393	13785		13785
physical_damage_v	394	13830		13830
physical_damage_v	395	13875		13875
physical_damage_v	396	13920		13920
physical_damage_v	397	13965		13965
physical_damage_v	398	14010		14010
physical_damage_v	399	14055		14055
physical_damage_v	400	14100		14100
physical_damage_v	401	14145		14145
physical_damage_v	402	14190		14190
physical_damage_v	403	14235		14235
physical_damage_v	404	14280		14280
physical_damage_v	405	14325		14325
physical_damage_v	406	14370		14370
physical_damage_v	407	14415		14415
physical_damage_v	408	14460		14460
physical_damage_v	409	14505		14505
physical_damage_v	410	14550		14550
physical_damage_v	411	14595		14595
physical_damage_v	412	14640		14640
physical_damage_v	413	14685		14685
physical_damage_v	414	14730		14730
physical_damage_v	415	14775		14775
physical_damage_v	416	14820		14820
physical_damage_v	417	14865		14865
physical_damage_v	418	14910		14910
physical_damage_v	419	14955		14955
physical_damage_v	420	15000		15000
physical_damage_v	421	15045		15045
physical_damage_v	422	15090		15090
physical_damage_v	423	15135		15135
physical_damage_v	424	15180		15180
physical_damage_v	425	15225		15225
physical_damage_v	426	15270		15270
physical_damage_v	427	15315		15315
physical_damage_v	428	15360		15360
physical_damage_v	429	15405		15405
physical_damage_v	430	15450		15450
physical_damage_v	431	15495		15495
physical_damage_v	432	15540		15540
physical_damage_v	433	15585		15585
physical_damage_v	434	15630		15630
physical_damage_v	435	15675		15675
physical_damage_v	436	15720		15720
physical_damage_v	437	15765		15765
physical_damage_v	438	15810		15810
physical_damage_v	439	15855		15855
physical_damage_v	440	15900		15900
physical_damage_v	441	15945		15945
physical_damage_v	442	15990		15990
physical_damage_v	443	16035		16035
physical_damage_v	444	16080		16080
physical_damage_v	445	16125		16125
physical_damage_v	446	16170		16170
physical_damage_v	447	16215		16215
physical_damage_v	448	16260		16260
physical_damage_v	449	16305		16305
physical_damage_v	450	16350		16350
physical_damage_v	451	16395		16395
physical_damage_v	452	16440		16440
physical_damage_v	453	16485		16485
physical_damage_v	454	16530		16530
physical_damage_v	455	16575		16575
physical_damage_v	456	16620		16620
physical_damage_v	457	16665		16665
physical_damage_v	458	16710		16710
physical_damage_v	459	16755		16755
physical_damage_v	460	16800		16800
physical_damage_v	461	16845		16845
physical_damage_v	462	16890		16890
physical_damage_v	463	16935		16935
physical_damage_v	464	16980		16980
physical_damage_v	465	17025		17025
physical_damage_v	466	17070		17070
physical_damage_v	467	17115		17115
physical_damage_v	468	17160		17160
physical_damage_v	469	17205		17205
physical_damage_v	470	17250		17250
physical_damage_v	471	17295		17295
physical_damage_v	472	17340		17340
physical_damage_v	473	17385		17385
physical_damage_v	474	17430		17430
physical_damage_v	475	17475		17475
physical_damage_v	476	17520		17520
physical_damage_v	477	17565		17565
physical_damage_v	478	17610		17610
physical_damage_v	479	17655		17655
physical_damage_v	480	17700		17700
physical_damage_v	481	17745		17745
physical_damage_v	482	17790		17790
physical_damage_v	483	17835		17835
physical_damage_v	484	17880		17880
physical_damage_v	485	17925		17925
physical_damage_v	486	17970		17970
physical_damage_v	487	18015		18015
physical_damage_v	488	18060		18060
physical_damage_v	489	18105		18105
physical_damage_v	490	18150		18150
physical_damage_v	491	18195		18195
physical_damage_v	492	18240		18240
physical_damage_v	493	18285		18285
physical_damage_v	494	18330		18330
physical_damage_v	495	18375		18375
physical_damage_v	496	18420		18420
physical_damage_v	497	18465		18465
physical_damage_v	498	18510		18510
physical_damage_v	499	18555		18555
physical_damage_v	500	18600		18600
all_series_resist_v	1	1		
all_series_resist_v	2	3		
all_series_resist_v	3	4		
all_series_resist_v	4	6		
all_series_resist_v	5	7		
all_series_resist_v	6	9		
all_series_resist_v	7	10		
all_series_resist_v	8	12		
all_series_resist_v	9	13		
all_series_resist_v	10	15		
all_series_resist_v	11	16		
all_series_resist_v	12	18		
all_series_resist_v	13	19		
all_series_resist_v	14	21		
all_series_resist_v	15	22		
all_series_resist_v	16	24		
all_series_resist_v	17	25		
all_series_resist_v	18	27		
all_series_resist_v	19	28		
all_series_resist_v	20	30		
all_series_resist_v	21	31		
all_series_resist_v	22	33		
all_series_resist_v	23	34		
all_series_resist_v	24	36		
all_series_resist_v	25	37		
all_series_resist_v	26	39		
all_series_resist_v	27	40		
all_series_resist_v	28	42		
all_series_resist_v	29	43		
all_series_resist_v	30	45		
all_series_resist_v	31	46		
all_series_resist_v	32	48		
all_series_resist_v	33	49		
all_series_resist_v	34	51		
all_series_resist_v	35	52		
all_series_resist_v	36	54		
all_series_resist_v	37	55		
all_series_resist_v	38	57		
